Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9454314720812182,0.9271268637461431,0.9592393580175267
0.9110771307991974,0.88854440691353,0.9292365645671324
0.8793624205498582,0.8536854199560797,0.900797108352739
0.8702655679234808,0.8437510991262177,0.8925696052008767
0.858963417690708,0.8313823783422281,0.8823553670033087
0.8470569940791532,0.8183547082267775,0.8715838529109192
0.8379095103417977,0.8083122377915245,0.8633280364328483
0.8261356062152146,0.7953483478624106,0.8527260743765147
0.8155981622583883,0.7837143361514797,0.8432589364308296
0.8042704100047996,0.7711698588304733,0.8331095233267561
0.796958860822938,0.7630375978802761,0.8265855781377206
0.7834051387000992,0.7478323544382528,0.8145934222044249
0.7746356781922622,0.7379618767571056,0.8068615769084893
0.768260075902614,0.7307260668871401,0.8012879723942137
0.768260075902614,0.7307260668871401,0.8012879723942137
0.768260075902614,0.7307260668871401,0.8012879723942137
0.7634584504282229,0.7248392003016594,0.7974302764312869
0.7634584504282229,0.7248392003016594,0.7974302764312869
0.7572514711564492,0.7168005023625657,0.7927767909946649
0.7572514711564492,0.7168005023625657,0.7927767909946649
0.7572514711564492,0.7168005023625657,0.7927767909946649
0.745601448523273,0.6987813877613149,0.7862774319296685
0.7293927213814626,0.67210926294317,0.7783426892735966
