ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9843750000000002,0.9628705980084649,0.99346659132236
0.9552323190789478,0.9255659980627287,0.9732447386219752
0.9320148668791118,0.8976061875285288,0.9551482380464023
0.9110707125672218,0.8729201872396951,0.9381722362163443
0.9037233681110339,0.8643123931237763,0.9321352660933457
0.8998613024353451,0.8597639544175736,0.9289659527021669
0.8875344352786968,0.8451835854944838,0.9188549109267129
0.8831623444645165,0.8399912476996313,0.9152719761112057
0.8645694530021059,0.8179286492686458,0.8999921423828198
0.8548003066405008,0.8064116102556109,0.8919042799019122
0.8140955301338102,0.7593186252837371,0.8575776575067111
0.8140955301338102,0.7593186252837371,0.8575776575067111
0.8020348556133091,0.7451803702072605,0.8475060810924623
0.7889936384488656,0.7298176012406868,0.8366645315007313
0.7819490523912865,0.7214542691173151,0.8308519047087823
0.774430311502909,0.7124573252757408,0.8246968191596593
0.7661031038523399,0.702321390377294,0.8179974112818184
0.7565268150541861,0.6903491326542429,0.8105109436606547
0.7565268150541861,0.6903491326542429,0.8105109436606547
0.7443247696500862,0.6741981671907685,0.8015867473876359
0.6987538653857954,0.6132250733528043,0.7689335331928883
0.6987538653857954,0.6132250733528043,0.7689335331928883
0.6987538653857954,0.6132250733528043,0.7689335331928883
