Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9189189189189187,0.8283997928531422,0.9627329119149747
2,0.8758445945945948,0.7748165149244047,0.9334364264559584
3,0.8602045125482627,0.7553654428911358,0.9223546616870317
4,0.8436621180761805,0.7347765180500376,0.9104856047003045
5,0.8105773291320165,0.6950951314146321,0.8858023392130409
6,0.7261421906807646,0.5993296847293815,0.8187030124856346
7,0.7261421906807646,0.5993296847293815,0.8187030124856346
8,0.7261421906807646,0.5993296847293815,0.8187030124856346
9,0.7065167260677709,0.5768969810010172,0.8029967933298947
10,0.6863305338944062,0.5540766950524086,0.7866739793291038
11,0.6863305338944062,0.5540766950524086,0.7866739793291038
12,0.6420511446108963,0.5040796601188623,0.7508126967136026
13,0.6191207465890787,0.4788048304889999,0.7318813033438396
14,0.6191207465890787,0.4788048304889999,0.7318813033438396
15,0.5922024532591188,0.4481600508916222,0.7103593635859502
16,0.5922024532591188,0.4481600508916222,0.7103593635859502
17,0.5922024532591188,0.4481600508916222,0.7103593635859502
18,0.5922024532591188,0.4481600508916222,0.7103593635859502
19,0.5922024532591188,0.4481600508916222,0.7103593635859502
20,0.5922024532591188,0.4481600508916222,0.7103593635859502
21,0.5922024532591188,0.4481600508916222,0.7103593635859502
