Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9438807863031077,0.9379137293321325,0.949289959717662
2,0.9150103167079101,0.9077867734185728,0.9216926752923851
3,0.8958203958617954,0.8878783881181559,0.9032309260303563
4,0.8823895293804013,0.8739702491602483,0.8902822438846474
5,0.8711587651267109,0.8623479036151411,0.8794457902332992
6,0.8605249022660091,0.8513438393723964,0.8691833653392756
7,0.8518041026484162,0.8423128740853865,0.8607722687750611
8,0.8444291753527586,0.8346700517493126,0.8536638695635844
9,0.8375579120833955,0.8275397446609949,0.8470491785231444
10,0.831730500930381,0.8214790838500283,0.8414514463400797
11,0.8277550051936022,0.8173347735881951,0.8376413422469688
12,0.819471319077877,0.8086782478308764,0.8297213319621753
13,0.8158055262719165,0.8048362443808791,0.8262266483286929
14,0.813292040935692,0.8021926212025958,0.8238389260179521
15,0.8093744492163487,0.7980538224299593,0.820134008785201
16,0.806764966843808,0.7952805572981749,0.8176810918528259
17,0.8047948448246534,0.7931689728019685,0.8158452977284159
18,0.8025452435812583,0.7907334010362138,0.8137711948325809
19,0.8012187225174882,0.7892759477703246,0.812567385104611
20,0.7981071934980025,0.7858046507397987,0.8097912082908395
21,0.7953327768346259,0.7826539256456746,0.8073657864751362
22,0.7929657149988085,0.779879204315414,0.8053742542467914
23,0.7929657149988085,0.779879204315414,0.8053742542467914
24,0.7929657149988085,0.779879204315414,0.8053742542467914
