Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9508716323296359,0.9308711115304505,0.9651936148233127
2,0.9190082090240579,0.8945127827875018,0.9380129093533076
3,0.9015365700692276,0.8749620741288678,0.9227134489308787
4,0.8867572820353056,0.8585013009813436,0.909669131885771
5,0.8730848129290343,0.8433103239909833,0.8975473884854521
6,0.8627156346282147,0.8317868607455863,0.8883422178078451
7,0.8560279165303215,0.8243184576174126,0.882425549602374
8,0.8441386399118448,0.8110031673483207,0.8719277633476655
9,0.8390381043232537,0.805264803999478,0.8674409640493291
10,0.8334445169610988,0.7989016776556983,0.8625696211267815
11,0.8303690759391023,0.7953573268541333,0.8599239270939982
12,0.8206000279868779,0.7840574744344714,0.851550915563105
13,0.8133700717931607,0.7756041993098726,0.8454210007227333
14,0.8094216733863978,0.7709352688412848,0.842112125301223
15,0.7962245808855327,0.7551500438202372,0.8311889935486119
16,0.7962245808855327,0.7551500438202372,0.8311889935486119
17,0.7907709878657687,0.7483816237147031,0.8268562274213503
18,0.7843419554440962,0.7401428776474359,0.8219395739161954
19,0.7770116567950862,0.7305403846721473,0.8164883693746608
20,0.768656692743526,0.7193715490652872,0.8104413182669851
21,0.7584079368402795,0.705096392763562,0.8034416635465677
22,0.7461755507622105,0.6875849190383935,0.7954303841543244
23,0.7461755507622105,0.6875849190383935,0.7954303841543244
24,0.7461755507622105,0.6875849190383935,0.7954303841543244
