Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8739837398373984,0.8516014516900713,0.8932040351529646
2,0.7871215521971167,0.7598366940883867,0.8116995135797554
3,0.7021482028122007,0.6717091443653864,0.7303527028643464
4,0.6503985865245343,0.6185474845375847,0.6803099505138821
5,0.5972291203257601,0.5642392659381898,0.6285912817675612
6,0.5590801236529693,0.525409360859467,0.5913528275349993
7,0.535319218397718,0.5012499661839821,0.5681358557488745
8,0.4974977518804876,0.46291029607162154,0.5310772321646254
9,0.4739568487946603,0.4390495983973517,0.5080144088844741
10,0.4517133865768603,0.41645402196787384,0.4862774939045826
11,0.4251420108958682,0.3893787696075736,0.4604055493209864
12,0.40638574570928593,0.37022128589852804,0.4422001788294635
13,0.3950341885665685,0.35858033816712653,0.43123443491908753
14,0.3826117298066137,0.3457686390774073,0.41931322188741404
15,0.37698508672122205,0.3398962625939879,0.41398568911136785
16,0.36140719057571685,0.32351035850161697,0.39937706721633887
17,0.3407553511142474,0.3017388157786033,0.3800969827073122
18,0.3364419922393835,0.29705690642078647,0.3762138266469048
19,0.32114917441032065,0.28010762868090555,0.3628343785041387
20,0.3077679588098906,0.26467374424384715,0.3518044938920947
21,0.3002614232291615,0.2559382644187572,0.34572805327835193
22,0.3002614232291615,0.2559382644187572,0.34572805327835193
23,0.2877505305946131,0.23939161789335067,0.33778430147308836
24,0.2877505305946131,0.23939161789335067,0.33778430147308836
