Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9460916442048516,0.9272328115015849,0.9601678824074731
2,0.9019881239486852,0.8779078258474953,0.9215322794923755
3,0.8763463210939567,0.8497840449404652,0.8984943097684206
4,0.8571562556685413,0.8288601331894728,0.8811127693553239
5,0.8520541350990853,0.8232902753572933,0.8764908590842344
6,0.8413588949095564,0.81159577068926,0.8668105554302085
7,0.8301656501879212,0.7993609706996816,0.8566703995468847
8,0.8204447409351352,0.7887410097796782,0.8478561454835918
9,0.8078869132677611,0.7749735298397923,0.8365021167590158
10,0.7989352577190879,0.7651315932918358,0.828428424820393
11,0.7892511939891598,0.7544265916176357,0.8197379984194011
12,0.7789341849174062,0.742991043357624,0.8105039741800432
13,0.7704980746114416,0.7335767893755454,0.8030036313329275
14,0.7615039336626698,0.7235024283335694,0.7950379932022769
15,0.7582496433478715,0.7198245221083804,0.7921819421859488
16,0.7475700709063517,0.7076389175794001,0.7829027519869538
17,0.7437559378915237,0.7032611448972287,0.7796102089002341
18,0.7300671782984279,0.6871402783345667,0.7681215304326551
19,0.7300671782984279,0.6871402783345667,0.7681215304326551
20,0.7300671782984279,0.6871402783345667,0.7681215304326551
21,0.7300671782984279,0.6871402783345667,0.7681215304326551
22,0.7300671782984279,0.6871402783345667,0.7681215304326551
23,0.7300671782984279,0.6871402783345667,0.7681215304326551
24,0.7300671782984279,0.6871402783345667,0.7681215304326551
