Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9897435897435898,0.9729053393893409,0.9961382022546466
2,0.970762205830699,0.9478107871782928,0.9837065068687096
3,0.9535297406384378,0.9262592223351598,0.9708729996842923
4,0.9413440570520046,0.9113578312336137,0.9614003308688095
5,0.9318355312231962,0.8998777624425162,0.9538533426180414
6,0.9284715040346644,0.8958007975264881,0.9511767551588497
7,0.9040380434021729,0.8666507732205868,0.9313572027823753
8,0.8858846690366678,0.8454576390113019,0.9162595269955709
9,0.8705446747676351,0.8276806479784184,0.9033688520296754
10,0.8664576105668477,0.8229271627436309,0.8999376642542167
11,0.8577494938777337,0.8127279521658924,0.8926629434685456
12,0.8439148246216412,0.7965283689706548,0.8810907079620288
13,0.8388915220941319,0.7905935503782436,0.8769188929138472
14,0.8336484500810438,0.7843754332253423,0.8725786918539221
15,0.8219069226151131,0.7702177041318536,0.8630057687385279
16,0.8023377101718958,0.7465152957036645,0.847130134198905
17,0.7949768137483009,0.737484399632309,0.8412384622423249
18,0.7866958052717561,0.7271114530568709,0.8347541297180808
19,0.7667794557712055,0.7014210526494603,0.8196763485054026
20,0.7667794557712055,0.7014210526494603,0.8196763485054026
21,0.7667794557712055,0.7014210526494603,0.8196763485054026
22,0.7460556866963081,0.6680315106355695,0.8083680979777387
23,0.7460556866963081,0.6680315106355695,0.8083680979777387
24,0.7460556866963081,0.6680315106355695,0.8083680979777387
