ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.989155693261038,0.9843322922553596,0.9924998354156787
0.9790705006299095,0.9726910103227481,0.9839720009110612
0.9689639664298593,0.961340650921623,0.9751035208473077
0.9636690813674013,0.9554553627579437,0.9703917654122491
0.9585849759021537,0.9498224030981123,0.965844918336157
0.9566376219643129,0.9476631784211226,0.9641024077077558
0.9535566634394681,0.9442382207531796,0.96134986142546
0.9519312827631508,0.9424260716340631,0.9599007253514622
0.9490396324509908,0.9391874132785478,0.9573320926595558
0.947789250853559,0.9377775125029583,0.956227821184309
0.9471141872845753,0.9370094763903918,0.9556364630939087
0.944190995348512,0.9336580843379656,0.9530938132312924
0.9433860584385808,0.9327253728755152,0.9524006894790232
0.9416486992149375,0.9306938590632405,0.9509178320585069
0.9407070505157231,0.9295816818247808,0.9501220963462544
0.9386350085542348,0.9271037449427384,0.9483931804067303
0.9386350085542348,0.9271037449427384,0.9483931804067303
0.9386350085542348,0.9271037449427384,0.9483931804067303
0.9357601693243592,0.9234602006184687,0.9461414474152924
0.9340680171194322,0.9212567429934443,0.9448576208604518
0.9340680171194322,0.9212567429934443,0.9448576208604518
0.9314294069015807,0.9174117226228291,0.9431419482211415
0.9314294069015807,0.9174117226228291,0.9431419482211415
