Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9786967418546364,0.9748472807248557,0.9819625275566768
2,0.9619444230647091,0.9568986724606285,0.9664098903242063
3,0.9480007046917232,0.9421386633476423,0.9532836627642088
4,0.9390710556086976,0.9327256227916962,0.944835802766239
5,0.9259278704490619,0.9189182930528175,0.9323539729148227
6,0.9185507534795061,0.9111855626297554,0.9253304473313702
7,0.9107449707788315,0.9030040207992475,0.917896545608514
8,0.9051848671721241,0.8971749909711995,0.9126015534301655
9,0.8969708484137554,0.8885615029654785,0.9047800716533654
10,0.8899080858278196,0.8811470993891634,0.8980611767976379
11,0.8834222692290147,0.8743293263415032,0.8918985968792287
12,0.8790875181533074,0.8697642875409142,0.8877870782534879
13,0.8725154861557214,0.8628246799664505,0.8815694778724185
14,0.8667973815818402,0.8567751791602584,0.8761698771690855
15,0.8627572242948064,0.8524849387492789,0.8723687459018097
16,0.8563516022118756,0.8456590442989256,0.8663630768840255
17,0.8523541102928367,0.8413776987226207,0.8626342334072156
18,0.8473135774111529,0.8359380374510397,0.8579687878645236
19,0.8444664215730777,0.8328402075657784,0.8553557372795584
20,0.8424872033975159,0.8306590927236795,0.8535635453785376
21,0.8401162262772602,0.8279980391219867,0.8514589046706134
22,0.8371335651188792,0.8245598975636738,0.8488904963633285
23,0.8358005498877985,0.8229548406382885,0.8478023356015135
24,0.8358005498877985,0.8229548406382885,0.8478023356015135
