ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9832939495521245,0.9813250189577393,0.9850568763381238
0.9672411068097421,0.9645219173149201,0.9697551674349342
0.9524385276990478,0.9491770867389289,0.9554956116220348
0.9387276200827922,0.9350275222298916,0.9422235683737893
0.9269754698523545,0.9229298778580586,0.9308167421022837
0.9157088229516057,0.9113483919518377,0.9198643267992234
0.9046648063612179,0.900007666682601,0.909116146683497
0.8961977657162984,0.8913157086913965,0.9008729071875226
0.8854159479005344,0.8802487797465822,0.8903742820765873
0.8755088281745469,0.8700777686737454,0.8807287143044686
0.8663801216999762,0.8607019740352919,0.8718444008764099
0.8572115449963259,0.8512809727782801,0.8629250839378741
0.8491829847723378,0.8430247189747516,0.8551209075313476
0.8425441930932778,0.8361908484460966,0.8486739731683832
0.8368221151142252,0.8302893638635139,0.8431277671503424
0.8320192873097205,0.8253215195579781,0.8384860387086164
0.8245614113450396,0.8175891964404561,0.8312953934581606
0.8203156542387793,0.8131686889628899,0.8272191010729535
0.8158140467572992,0.8084544417817948,0.8229227592437374
0.8100040950889991,0.8023255237374077,0.8174193656983761
0.8067839848446992,0.7988945876139248,0.8144009431411228
0.8042064002285823,0.7961049066475008,0.8120251851737108
0.8027477429125695,0.7944870314947001,0.8107172102689972
