Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,220,12,8,94.44%,94.44%,99.75%,99.75%,94.68%,94.68%,1.56%,1.56%,1.56%,1.56%
2,1-<2 mo,200,6,12,96.91%,91.52%,99.77%,99.52%,97.13%,91.96%,1.24%,1.91%,1.25%,1.92%
3,2-<3 mo,182,5,9,97.18%,88.95%,99.78%,99.30%,97.40%,89.57%,1.24%,2.18%,1.24%,2.19%
4,3-<4 mo,168,7,6,95.76%,85.17%,99.78%,99.08%,95.97%,85.96%,1.57%,2.51%,1.57%,2.53%
5,4-<5 mo,155,2,13,98.65%,84.02%,99.79%,98.88%,98.86%,84.98%,0.95%,2.60%,0.95%,2.63%
6,5-<6 mo,140,2,4,98.55%,82.81%,99.80%,98.68%,98.75%,83.91%,1.02%,2.71%,1.02%,2.74%
7,6-<7 mo,134,1,8,99.23%,82.17%,99.82%,98.50%,99.41%,83.42%,0.77%,2.76%,0.77%,2.80%
8,7-<8 mo,125,2,8,98.35%,80.81%,99.82%,98.32%,98.53%,82.19%,1.16%,2.88%,1.16%,2.92%
9,8-<9 mo,115,0,7,100.00%,80.81%,99.82%,98.14%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
10,9-<10 mo,108,0,5,100.00%,80.81%,99.81%,97.96%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
11,10-<11 mo,103,0,9,100.00%,80.81%,99.81%,97.77%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
12,11-<12 mo,94,0,9,100.00%,80.81%,99.80%,97.58%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
13,12-<13 mo,85,0,5,100.00%,80.81%,99.78%,97.36%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
14,13-<14 mo,80,0,3,100.00%,80.81%,99.79%,97.16%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
15,14-<15 mo,77,0,9,100.00%,80.81%,99.80%,96.96%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
16,15-<16 mo,68,0,5,100.00%,80.81%,99.80%,96.77%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
17,16-<17 mo,63,0,7,100.00%,80.81%,99.79%,96.57%,100.0000%*,82.1918%#,0.00%,2.88%,0.00%,2.9241%#
18,17-<18 mo,56,1,9,98.06%,79.24%,99.79%,96.37%,98.26%,82.1918%#,1.92%,3.22%,1.93%,2.9241%#
19,18-<19 mo,46,0,7,100.00%,79.24%,99.83%,96.20%,100.0000%*,82.1918%#,0.00%,3.22%,0.00%,2.9241%#
20,19-<20 mo,39,0,7,100.00%,79.24%,99.82%,96.03%,100.0000%*,82.1918%#,0.00%,3.22%,0.00%,2.9241%#
21,20-<21 mo,32,0,11,100.00%,79.24%,99.82%,95.85%,100.0000%*,82.1918%#,0.00%,3.22%,0.00%,2.9241%#
22,21-<22 mo,21,0,5,100.00%,79.24%,99.79%,95.65%,100.0000%*,82.1918%#,0.00%,3.22%,0.00%,2.9241%#
23,22-<23 mo,16,0,8,100.00%,79.24%,99.83%,95.49%,100.0000%*,82.1918%#,0.00%,3.22%,0.00%,2.9241%#
24,23-<24 mo,8,0,8,+,+,99.86%,95.35%,+,+,+,+,+,+
