Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,454",50,103,98.01%,98.01%,99.75%,99.75%,98.25%,98.25%,0.28%,0.28%,0.28%,0.28%
2,1-<2 mo,"2,301",30,92,98.70%,96.75%,99.75%,99.50%,98.95%,97.22%,0.23%,0.36%,0.24%,0.36%
3,2-<3 mo,"2,179",23,116,98.94%,95.73%,99.76%,99.26%,99.18%,96.43%,0.22%,0.41%,0.22%,0.41%
4,3-<4 mo,"2,040",18,99,99.10%,94.87%,99.76%,99.02%,99.34%,95.80%,0.21%,0.45%,0.21%,0.46%
5,4-<5 mo,"1,923",6,107,99.68%,94.57%,99.76%,98.79%,99.89%,95.68%,0.13%,0.47%,0.13%,0.48%
6,5-<6 mo,"1,810",15,102,99.16%,93.79%,99.76%,98.55%,99.40%,95.14%,0.22%,0.51%,0.22%,0.52%
7,6-<7 mo,"1,693",13,94,99.23%,93.08%,99.76%,98.32%,99.46%,94.64%,0.21%,0.54%,0.21%,0.55%
8,7-<8 mo,"1,586",8,90,99.50%,92.63%,99.76%,98.09%,99.73%,94.38%,0.17%,0.56%,0.18%,0.57%
9,8-<9 mo,"1,488",9,101,99.38%,92.06%,99.77%,97.86%,99.61%,94.03%,0.21%,0.59%,0.21%,0.60%
10,9-<10 mo,"1,378",4,76,99.69%,91.78%,99.77%,97.64%,99.85%,93.88%,0.15%,0.60%,0.15%,0.61%
11,10-<11 mo,"1,298",5,95,99.61%,91.43%,99.77%,97.41%,99.81%,93.75%,0.18%,0.62%,0.18%,0.64%
12,11-<12 mo,"1,198",6,90,99.51%,90.99%,99.77%,97.19%,99.73%,93.55%,0.20%,0.64%,0.20%,0.66%
13,12-<13 mo,"1,102",3,84,99.73%,90.75%,99.74%,96.94%,99.94%,93.50%,0.16%,0.65%,0.16%,0.67%
14,13-<14 mo,"1,015",4,87,99.59%,90.39%,99.74%,96.70%,99.82%,93.38%,0.20%,0.67%,0.20%,0.70%
15,14-<15 mo,924,5,89,99.45%,89.91%,99.74%,96.45%,99.70%,93.14%,0.24%,0.70%,0.25%,0.74%
16,15-<16 mo,830,5,85,99.40%,89.41%,99.74%,96.20%,99.61%,92.79%,0.27%,0.73%,0.27%,0.77%
17,16-<17 mo,740,4,100,99.42%,88.87%,99.74%,95.96%,99.60%,92.46%,0.29%,0.78%,0.29%,0.81%
18,17-<18 mo,636,2,85,99.68%,88.61%,99.73%,95.71%,99.90%,92.44%,0.23%,0.79%,0.23%,0.84%
19,18-<19 mo,549,5,90,99.07%,87.84%,99.74%,95.46%,99.29%,91.80%,0.41%,0.85%,0.41%,0.91%
20,19-<20 mo,454,2,95,99.55%,87.48%,99.74%,95.22%,99.76%,91.59%,0.32%,0.89%,0.32%,0.95%
21,20-<21 mo,357,4,101,98.77%,86.45%,99.74%,94.98%,98.99%,90.72%,0.61%,1.01%,0.61%,1.09%
22,21-<22 mo,252,1,76,99.56%,86.04%,99.73%,94.73%,99.57%,90.32%,0.44%,1.09%,0.44%,1.16%
23,22-<23 mo,175,1,97,99.23%,85.44%,99.71%,94.47%,99.48%,90.06%,0.76%,1.23%,0.77%,1.33%
24,23-<24 mo,77,0,77,+,+,99.69%,94.19%,+,+,+,+,+,+
