Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,95,3,7,96.72%,96.72%,99.88%,99.88%,96.84%,96.84%,1.86%,1.86%,1.86%,1.86%
2,1-<2 mo,85,2,2,97.62%,94.42%,99.91%,99.80%,97.70%,94.61%,1.66%,2.43%,1.66%,2.43%
3,2-<3 mo,81,1,5,98.73%,93.22%,99.91%,99.71%,98.81%,93.49%,1.27%,2.68%,1.27%,2.69%
4,3-<4 mo,75,0,3,100.00%,93.22%,99.91%,99.62%,100.0000%*,93.4880%#,0.00%,2.68%,0.00%,2.6856%#
5,4-<5 mo,72,0,0,100.00%,93.22%,99.91%,99.53%,100.0000%*,93.4880%#,0.00%,2.68%,0.00%,2.6856%#
6,5-<6 mo,72,1,4,98.57%,91.88%,99.91%,99.44%,98.66%,92.40%,1.42%,2.95%,1.42%,2.97%
7,6-<7 mo,67,0,1,100.00%,91.88%,99.91%,99.35%,100.0000%*,92.4032%#,0.00%,2.95%,0.00%,2.9688%#
8,7-<8 mo,66,0,2,100.00%,91.88%,99.91%,99.25%,100.0000%*,92.4032%#,0.00%,2.95%,0.00%,2.9688%#
9,8-<9 mo,64,0,5,100.00%,91.88%,99.90%,99.16%,100.0000%*,92.4032%#,0.00%,2.95%,0.00%,2.9688%#
10,9-<10 mo,59,0,4,100.00%,91.88%,99.91%,99.06%,100.0000%*,92.4032%#,0.00%,2.95%,0.00%,2.9688%#
11,10-<11 mo,55,1,4,98.11%,90.15%,99.91%,98.97%,98.20%,91.09%,1.87%,3.37%,1.87%,3.40%
12,11-<12 mo,50,1,4,97.92%,88.27%,99.92%,98.89%,98.00%,89.26%,2.06%,3.78%,2.06%,3.83%
13,12-<13 mo,45,1,5,97.65%,86.20%,99.90%,98.80%,97.74%,87.25%,2.33%,4.23%,2.33%,4.28%
14,13-<14 mo,39,1,2,97.37%,83.93%,99.90%,98.70%,97.46%,85.03%,2.60%,4.69%,2.60%,4.75%
15,14-<15 mo,36,0,3,100.00%,83.93%,99.92%,98.62%,100.0000%*,85.0329%#,0.00%,4.69%,0.00%,4.7471%#
16,15-<16 mo,33,0,3,100.00%,83.93%,99.92%,98.54%,100.0000%*,85.0329%#,0.00%,4.69%,0.00%,4.7471%#
17,16-<17 mo,30,0,10,100.00%,83.93%,99.93%,98.47%,100.0000%*,85.0329%#,0.00%,4.69%,0.00%,4.7471%#
18,17-<18 mo,20,1,4,94.44%,79.26%,99.95%,98.42%,94.49%,80.54%,5.40%,6.33%,5.40%,6.44%
19,18-<19 mo,15,0,2,100.00%,79.26%,99.95%,98.37%,100.0000%*,80.5385%#,0.00%,6.33%,0.00%,6.4353%#
20,19-<20 mo,13,0,1,100.00%,79.26%,99.96%,98.33%,100.0000%*,80.5385%#,0.00%,6.33%,0.00%,6.4353%#
21,20-<21 mo,12,0,3,100.00%,79.26%,99.96%,98.29%,100.0000%*,80.5385%#,0.00%,6.33%,0.00%,6.4353%#
22,21-<22 mo,9,1,3,86.67%,68.70%,99.96%,98.25%,86.70%,69.92%,12.41%,11.27%,12.42%,11.47%
23,22-<23 mo,5,1,3,71.43%,49.07%,99.97%,98.22%,71.45%,49.96%,24.15%,18.44%,24.15%,18.77%
24,23-<24 mo,1,0,1,+,+,100.00%,98.22%,+,+,+,+,+,+
