Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"53,954","4,729","2,056",91.06%,91.06%,99.76%,99.76%,91.28%,91.28%,0.12%,0.12%,0.12%,0.12%
2,1-<2 mo,"47,169","3,593","1,828",92.23%,83.99%,99.78%,99.54%,92.44%,84.38%,0.12%,0.16%,0.12%,0.16%
3,2-<3 mo,"41,748","2,320","2,107",94.30%,79.20%,99.78%,99.32%,94.50%,79.74%,0.11%,0.18%,0.12%,0.18%
4,3-<4 mo,"37,321","1,690","1,696",95.37%,75.53%,99.79%,99.11%,95.57%,76.21%,0.11%,0.19%,0.11%,0.19%
5,4-<5 mo,"33,935","1,326","1,807",95.99%,72.50%,99.79%,98.91%,96.19%,73.30%,0.11%,0.20%,0.11%,0.20%
6,5-<6 mo,"30,802","1,070","1,674",96.43%,69.91%,99.79%,98.70%,96.63%,70.83%,0.11%,0.21%,0.11%,0.21%
7,6-<7 mo,"28,058",931,"1,598",96.58%,67.52%,99.80%,98.50%,96.78%,68.55%,0.11%,0.22%,0.11%,0.22%
8,7-<8 mo,"25,529",807,"1,599",96.74%,65.32%,99.80%,98.30%,96.93%,66.45%,0.11%,0.22%,0.11%,0.23%
9,8-<9 mo,"23,123",717,"1,625",96.79%,63.22%,99.80%,98.10%,96.98%,64.44%,0.12%,0.23%,0.12%,0.23%
10,9-<10 mo,"20,781",619,"1,463",96.91%,61.27%,99.80%,97.91%,97.11%,62.58%,0.12%,0.24%,0.12%,0.24%
11,10-<11 mo,"18,699",498,"1,436",97.23%,59.57%,99.80%,97.72%,97.42%,60.97%,0.12%,0.24%,0.12%,0.25%
12,11-<12 mo,"16,765",469,"1,355",97.08%,57.84%,99.80%,97.52%,97.28%,59.30%,0.13%,0.25%,0.13%,0.25%
13,12-<13 mo,"14,941",370,"1,089",97.43%,56.35%,99.78%,97.31%,97.64%,57.91%,0.13%,0.25%,0.13%,0.26%
14,13-<14 mo,"13,482",343,"1,253",97.33%,54.85%,99.78%,97.10%,97.54%,56.48%,0.14%,0.26%,0.14%,0.27%
15,14-<15 mo,"11,886",238,"1,222",97.89%,53.69%,99.79%,96.89%,98.10%,55.41%,0.14%,0.26%,0.14%,0.27%
16,15-<16 mo,"10,426",220,"1,064",97.78%,52.49%,99.79%,96.69%,97.99%,54.29%,0.15%,0.27%,0.15%,0.28%
17,16-<17 mo,"9,142",200,"1,232",97.65%,51.26%,99.79%,96.48%,97.86%,53.13%,0.16%,0.28%,0.16%,0.29%
18,17-<18 mo,"7,710",156,"1,072",97.83%,50.15%,99.79%,96.28%,98.03%,52.09%,0.17%,0.28%,0.17%,0.30%
19,18-<19 mo,"6,482",126,"1,095",97.88%,49.08%,99.79%,96.07%,98.08%,51.09%,0.19%,0.29%,0.19%,0.31%
20,19-<20 mo,"5,261",101,"1,010",97.88%,48.04%,99.79%,95.87%,98.08%,50.11%,0.21%,0.31%,0.21%,0.32%
21,20-<21 mo,"4,150",89,"1,102",97.53%,46.85%,99.79%,95.67%,97.73%,48.98%,0.26%,0.32%,0.26%,0.34%
22,21-<22 mo,"2,959",45,988,98.17%,46.00%,99.79%,95.47%,98.38%,48.18%,0.27%,0.34%,0.27%,0.36%
23,22-<23 mo,"1,926",22,"1,036",98.44%,45.28%,99.79%,95.27%,98.65%,47.53%,0.33%,0.37%,0.33%,0.39%
24,23-<24 mo,868,4,864,+,+,99.80%,95.07%,+,+,+,+,+,+
