Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"52,444","1,845","2,278",96.38%,96.38%,99.76%,99.76%,96.61%,96.61%,0.08%,0.08%,0.08%,0.08%
2,1-<2 mo,"48,321","2,059","1,985",95.60%,92.16%,99.76%,99.53%,95.82%,92.59%,0.09%,0.12%,0.10%,0.12%
3,2-<3 mo,"44,277","1,556","2,044",96.35%,88.83%,99.77%,99.29%,96.57%,89.44%,0.09%,0.14%,0.09%,0.14%
4,3-<4 mo,"40,677","1,236","1,773",96.83%,86.06%,99.77%,99.06%,97.05%,86.84%,0.09%,0.16%,0.09%,0.16%
5,4-<5 mo,"37,668",976,"1,795",97.28%,83.76%,99.77%,98.83%,97.51%,84.70%,0.09%,0.17%,0.09%,0.17%
6,5-<6 mo,"34,897",818,"2,043",97.51%,81.72%,99.77%,98.61%,97.74%,82.82%,0.09%,0.18%,0.09%,0.18%
7,6-<7 mo,"32,036",729,"1,769",97.61%,79.80%,99.77%,98.38%,97.83%,81.05%,0.09%,0.19%,0.09%,0.19%
8,7-<8 mo,"29,538",610,"1,745",97.81%,78.09%,99.77%,98.16%,98.03%,79.48%,0.09%,0.20%,0.09%,0.20%
9,8-<9 mo,"27,183",553,"1,654",97.83%,76.45%,99.77%,97.94%,98.05%,77.96%,0.09%,0.20%,0.09%,0.21%
10,9-<10 mo,"24,976",517,"1,593",97.80%,74.80%,99.77%,97.72%,98.02%,76.44%,0.10%,0.21%,0.10%,0.22%
11,10-<11 mo,"22,866",419,"1,597",98.05%,73.38%,99.77%,97.50%,98.27%,75.14%,0.10%,0.22%,0.10%,0.22%
12,11-<12 mo,"20,850",420,"1,727",97.83%,71.83%,99.78%,97.29%,98.05%,73.70%,0.11%,0.23%,0.11%,0.23%
13,12-<13 mo,"18,703",326,"1,306",98.13%,70.52%,99.75%,97.05%,98.37%,72.51%,0.10%,0.23%,0.10%,0.24%
14,13-<14 mo,"17,071",293,"1,489",98.15%,69.25%,99.76%,96.82%,98.39%,71.36%,0.11%,0.24%,0.11%,0.25%
15,14-<15 mo,"15,289",233,"1,447",98.35%,68.14%,99.76%,96.59%,98.59%,70.37%,0.11%,0.25%,0.11%,0.26%
16,15-<16 mo,"13,609",198,"1,222",98.40%,67.09%,99.76%,96.36%,98.64%,69.44%,0.11%,0.25%,0.11%,0.26%
17,16-<17 mo,"12,189",186,"1,519",98.29%,65.99%,99.76%,96.13%,98.53%,68.44%,0.13%,0.26%,0.13%,0.27%
18,17-<18 mo,"10,484",145,"1,641",98.46%,65.00%,99.76%,95.90%,98.69%,67.55%,0.13%,0.27%,0.13%,0.28%
19,18-<19 mo,"8,698",137,"1,426",98.24%,63.88%,99.76%,95.68%,98.48%,66.53%,0.15%,0.28%,0.15%,0.30%
20,19-<20 mo,"7,135",100,"1,361",98.40%,62.88%,99.76%,95.45%,98.64%,65.63%,0.16%,0.29%,0.16%,0.31%
21,20-<21 mo,"5,674",62,"1,412",98.75%,62.10%,99.76%,95.23%,98.99%,64.95%,0.16%,0.31%,0.16%,0.32%
22,21-<22 mo,"4,200",49,"1,268",98.53%,61.23%,99.75%,95.00%,98.77%,64.18%,0.21%,0.33%,0.21%,0.35%
23,22-<23 mo,"2,883",25,"1,413",98.78%,60.52%,99.75%,94.77%,99.03%,63.57%,0.25%,0.35%,0.25%,0.37%
24,23-<24 mo,"1,445",10,"1,435",+,+,99.75%,94.54%,+,+,+,+,+,+
