Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,141,6,6,95.65%,95.65%,99.72%,99.72%,95.92%,95.92%,1.74%,1.74%,1.74%,1.74%
2,1-<2 mo,129,6,4,95.28%,91.13%,99.75%,99.48%,95.51%,91.61%,1.88%,2.45%,1.89%,2.46%
3,2-<3 mo,119,3,4,97.44%,88.80%,99.74%,99.22%,97.69%,89.49%,1.46%,2.73%,1.47%,2.75%
4,3-<4 mo,112,6,6,94.50%,83.91%,99.77%,98.99%,94.72%,84.77%,2.18%,3.23%,2.19%,3.26%
5,4-<5 mo,100,4,4,95.92%,80.48%,99.78%,98.77%,96.13%,81.48%,2.00%,3.52%,2.00%,3.56%
6,5-<6 mo,92,2,6,97.75%,78.68%,99.78%,98.55%,97.97%,79.83%,1.57%,3.67%,1.57%,3.72%
7,6-<7 mo,84,4,4,95.12%,74.84%,99.77%,98.33%,95.34%,76.11%,2.38%,3.96%,2.38%,4.03%
8,7-<8 mo,76,1,9,98.60%,73.79%,99.78%,98.11%,98.82%,75.21%,1.39%,4.04%,1.39%,4.12%
9,8-<9 mo,66,1,8,98.39%,72.60%,99.78%,97.90%,98.60%,74.16%,1.60%,4.15%,1.60%,4.23%
10,9-<10 mo,57,2,4,96.36%,69.96%,99.80%,97.70%,96.56%,71.61%,2.52%,4.39%,2.53%,4.50%
11,10-<11 mo,51,2,1,96.04%,67.19%,99.81%,97.52%,96.22%,68.90%,2.74%,4.64%,2.75%,4.75%
12,11-<12 mo,48,2,8,95.45%,64.14%,99.81%,97.33%,95.64%,65.89%,3.14%,4.90%,3.15%,5.04%
13,12-<13 mo,38,1,3,97.26%,62.38%,99.76%,97.10%,97.49%,64.24%,2.70%,5.07%,2.71%,5.23%
14,13-<14 mo,34,2,2,93.94%,58.60%,99.75%,96.86%,94.17%,60.50%,4.15%,5.43%,4.16%,5.60%
15,14-<15 mo,30,1,3,96.49%,56.54%,99.75%,96.62%,96.73%,58.52%,3.45%,5.61%,3.46%,5.81%
16,15-<16 mo,26,0,2,100.00%,56.54%,99.75%,96.38%,100.0000%*,58.5194%#,0.00%,5.61%,0.00%,5.8072%#
17,16-<17 mo,24,0,4,100.00%,56.54%,99.74%,96.12%,100.0000%*,58.5194%#,0.00%,5.61%,0.00%,5.8072%#
18,17-<18 mo,20,1,4,94.44%,53.40%,99.72%,95.85%,94.71%,55.71%,5.40%,6.12%,5.41%,6.38%
19,18-<19 mo,15,1,2,92.86%,49.59%,99.76%,95.62%,93.08%,51.86%,6.88%,6.76%,6.90%,7.07%
20,19-<20 mo,12,1,2,90.91%,45.08%,99.71%,95.35%,91.17%,47.28%,8.67%,7.50%,8.69%,7.87%
21,20-<21 mo,9,0,4,100.00%,45.08%,99.67%,95.03%,100.0000%*,47.2780%#,0.00%,7.50%,0.00%,7.8688%#
22,21-<22 mo,5,0,0,100.00%,45.08%,99.54%,94.60%,100.0000%*,47.2780%#,0.00%,7.50%,0.00%,7.8688%#
23,22-<23 mo,5,0,4,100.00%,45.08%,99.54%,94.16%,100.0000%*,47.2780%#,0.00%,7.50%,0.00%,7.8688%#
24,23-<24 mo,1,0,1,+,+,98.43%,92.69%,+,+,+,+,+,+
