Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,168,35,3,78.98%,78.98%,99.81%,99.81%,79.13%,79.13%,3.16%,3.16%,3.16%,3.16%
2,1-<2 mo,130,13,7,89.72%,70.86%,99.82%,99.63%,89.88%,71.13%,2.70%,3.55%,2.70%,3.56%
3,2-<3 mo,110,10,7,90.61%,64.21%,99.84%,99.47%,90.76%,64.55%,2.83%,3.79%,2.83%,3.81%
4,3-<4 mo,93,2,9,97.74%,62.76%,99.88%,99.34%,97.86%,63.17%,1.58%,3.84%,1.58%,3.86%
5,4-<5 mo,82,4,6,94.94%,59.58%,99.87%,99.22%,95.06%,60.05%,2.47%,3.96%,2.47%,3.99%
6,5-<6 mo,72,4,3,94.33%,56.20%,99.87%,99.08%,94.45%,56.72%,2.76%,4.08%,2.76%,4.12%
7,6-<7 mo,65,3,3,95.28%,53.54%,99.89%,98.98%,95.38%,54.10%,2.66%,4.16%,2.67%,4.21%
8,7-<8 mo,59,2,3,96.52%,51.68%,99.92%,98.89%,96.60%,52.26%,2.42%,4.22%,2.42%,4.27%
9,8-<9 mo,54,3,6,94.12%,48.64%,99.92%,98.81%,94.20%,49.23%,3.29%,4.32%,3.30%,4.38%
10,9-<10 mo,45,1,5,97.65%,47.50%,99.93%,98.75%,97.71%,48.10%,2.33%,4.37%,2.33%,4.43%
11,10-<11 mo,39,0,5,100.00%,47.50%,99.93%,98.68%,100.0000%*,48.0994%#,0.00%,4.37%,0.00%,4.4258%#
12,11-<12 mo,34,0,1,100.00%,47.50%,99.93%,98.61%,100.0000%*,48.0994%#,0.00%,4.37%,0.00%,4.4258%#
13,12-<13 mo,33,2,3,93.65%,44.48%,99.92%,98.53%,93.72%,45.15%,4.34%,4.58%,4.35%,4.65%
14,13-<14 mo,28,0,1,100.00%,44.48%,99.93%,98.46%,100.0000%*,45.1451%#,0.00%,4.58%,0.00%,4.6521%#
15,14-<15 mo,27,0,2,100.00%,44.48%,99.94%,98.40%,100.0000%*,45.1451%#,0.00%,4.58%,0.00%,4.6521%#
16,15-<16 mo,25,1,3,95.74%,42.59%,99.93%,98.34%,95.81%,43.31%,4.16%,4.76%,4.17%,4.84%
17,16-<17 mo,21,0,4,100.00%,42.59%,99.94%,98.28%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
18,17-<18 mo,17,0,0,100.00%,42.59%,99.94%,98.22%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
19,18-<19 mo,17,0,4,100.00%,42.59%,99.94%,98.17%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
20,19-<20 mo,13,0,2,100.00%,42.59%,99.95%,98.12%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
21,20-<21 mo,11,0,3,100.00%,42.59%,99.94%,98.06%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
22,21-<22 mo,8,0,7,100.00%,42.59%,99.94%,98.00%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
23,22-<23 mo,1,0,0,100.00%,42.59%,99.85%,97.86%,100.0000%*,43.3099%#,0.00%,4.76%,0.00%,4.8442%#
24,23-<24 mo,1,0,1,+,+,99.85%,97.71%,+,+,+,+,+,+
