Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,155,17,5,88.85%,88.85%,99.59%,99.59%,89.22%,89.22%,2.55%,2.55%,2.56%,2.56%
2,1-<2 mo,133,14,6,89.23%,79.28%,99.63%,99.22%,89.56%,79.90%,2.72%,3.32%,2.73%,3.34%
3,2-<3 mo,113,9,4,91.89%,72.86%,99.66%,98.88%,92.21%,73.68%,2.59%,3.68%,2.60%,3.72%
4,3-<4 mo,100,8,7,91.71%,66.82%,99.68%,98.56%,92.01%,67.79%,2.81%,3.94%,2.82%,4.00%
5,4-<5 mo,85,8,2,90.48%,60.45%,99.70%,98.27%,90.75%,61.52%,3.20%,4.16%,3.21%,4.23%
6,5-<6 mo,75,1,4,98.63%,59.62%,99.71%,97.99%,98.91%,60.85%,1.36%,4.18%,1.36%,4.27%
7,6-<7 mo,70,3,1,95.68%,57.05%,99.73%,97.72%,95.94%,58.38%,2.44%,4.26%,2.44%,4.36%
8,7-<8 mo,66,2,3,96.90%,55.28%,99.74%,97.47%,97.15%,56.71%,2.16%,4.31%,2.16%,4.42%
9,8-<9 mo,61,4,5,93.16%,51.50%,99.75%,97.23%,93.40%,52.97%,3.30%,4.41%,3.31%,4.53%
10,9-<10 mo,52,0,5,100.00%,51.50%,99.73%,96.96%,100.0000%*,52.9709%#,0.00%,4.41%,0.00%,4.5339%#
11,10-<11 mo,47,2,6,95.45%,49.16%,99.75%,96.72%,95.69%,50.83%,3.14%,4.51%,3.15%,4.66%
12,11-<12 mo,39,3,4,91.89%,45.17%,99.73%,96.46%,92.14%,46.83%,4.49%,4.69%,4.50%,4.87%
13,12-<13 mo,32,1,4,96.67%,43.67%,99.78%,96.25%,96.88%,45.37%,3.28%,4.77%,3.28%,4.96%
14,13-<14 mo,27,0,6,100.00%,43.67%,99.78%,96.04%,100.0000%*,45.3695%#,0.00%,4.77%,0.00%,4.9580%#
15,14-<15 mo,21,0,1,100.00%,43.67%,99.81%,95.86%,100.0000%*,45.3695%#,0.00%,4.77%,0.00%,4.9580%#
16,15-<16 mo,20,1,2,94.74%,41.37%,99.81%,95.68%,94.92%,43.24%,5.12%,5.04%,5.13%,5.27%
17,16-<17 mo,17,0,1,100.00%,41.37%,99.80%,95.48%,100.0000%*,43.2400%#,0.00%,5.04%,0.00%,5.2722%#
18,17-<18 mo,16,1,2,93.33%,38.61%,99.80%,95.29%,93.53%,40.52%,6.44%,5.41%,6.45%,5.68%
19,18-<19 mo,13,0,3,100.00%,38.61%,99.80%,95.10%,100.0000%*,40.5229%#,0.00%,5.41%,0.00%,5.6773%#
20,19-<20 mo,10,0,0,100.00%,38.61%,99.80%,94.91%,100.0000%*,40.5229%#,0.00%,5.41%,0.00%,5.6773%#
21,20-<21 mo,10,1,1,89.47%,34.55%,99.80%,94.72%,89.65%,36.48%,9.96%,6.18%,9.98%,6.53%
22,21-<22 mo,8,1,1,86.67%,29.94%,99.76%,94.49%,86.87%,31.69%,12.41%,6.86%,12.44%,7.26%
23,22-<23 mo,6,0,4,100.00%,29.94%,99.82%,94.32%,100.0000%*,31.6866%#,0.00%,6.86%,0.00%,7.2620%#
24,23-<24 mo,2,0,2,+,+,99.78%,94.11%,+,+,+,+,+,+
