Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,341",236,54,82.04%,82.04%,99.71%,99.71%,82.28%,82.28%,1.06%,1.06%,1.06%,1.06%
2,1-<2 mo,"1,051",83,48,91.92%,75.41%,99.75%,99.46%,92.15%,75.82%,0.85%,1.20%,0.85%,1.20%
3,2-<3 mo,920,44,29,95.14%,71.75%,99.77%,99.23%,95.36%,72.30%,0.71%,1.26%,0.72%,1.27%
4,3-<4 mo,847,28,41,96.61%,69.31%,99.79%,99.02%,96.82%,70.00%,0.63%,1.30%,0.63%,1.31%
5,4-<5 mo,778,22,42,97.09%,67.30%,99.80%,98.82%,97.28%,68.10%,0.61%,1.33%,0.61%,1.35%
6,5-<6 mo,714,18,42,97.40%,65.55%,99.81%,98.63%,97.59%,66.46%,0.60%,1.36%,0.61%,1.38%
7,6-<7 mo,654,21,47,96.67%,63.37%,99.81%,98.45%,96.85%,64.37%,0.71%,1.39%,0.72%,1.42%
8,7-<8 mo,586,10,33,98.24%,62.26%,99.82%,98.27%,98.42%,63.35%,0.55%,1.41%,0.55%,1.44%
9,8-<9 mo,543,9,36,98.29%,61.19%,99.82%,98.09%,98.46%,62.38%,0.57%,1.43%,0.57%,1.46%
10,9-<10 mo,498,4,35,99.17%,60.68%,99.82%,97.92%,99.34%,61.97%,0.41%,1.44%,0.42%,1.47%
11,10-<11 mo,459,6,43,98.63%,59.85%,99.82%,97.74%,98.80%,61.23%,0.56%,1.46%,0.56%,1.50%
12,11-<12 mo,410,7,29,98.23%,58.79%,99.82%,97.57%,98.40%,60.25%,0.66%,1.49%,0.66%,1.53%
13,12-<13 mo,374,5,20,98.63%,57.98%,99.80%,97.38%,98.82%,59.54%,0.61%,1.51%,0.61%,1.55%
14,13-<14 mo,349,4,31,98.80%,57.29%,99.80%,97.18%,99.00%,58.95%,0.60%,1.53%,0.60%,1.58%
15,14-<15 mo,314,5,25,98.34%,56.34%,99.80%,96.99%,98.54%,58.08%,0.74%,1.57%,0.74%,1.62%
16,15-<16 mo,284,2,23,99.27%,55.92%,99.80%,96.80%,99.46%,57.77%,0.52%,1.58%,0.52%,1.63%
17,16-<17 mo,259,3,34,98.76%,55.23%,99.80%,96.60%,98.96%,57.17%,0.71%,1.61%,0.71%,1.67%
18,17-<18 mo,222,2,36,99.02%,54.69%,99.80%,96.40%,99.22%,56.73%,0.69%,1.64%,0.69%,1.70%
19,18-<19 mo,184,0,31,100.00%,54.69%,99.79%,96.20%,100.0000%*,56.7263%#,0.00%,1.64%,0.00%,1.7030%#
20,19-<20 mo,153,0,31,100.00%,54.69%,99.80%,96.01%,100.0000%*,56.7263%#,0.00%,1.64%,0.00%,1.7030%#
21,20-<21 mo,122,0,26,100.00%,54.69%,99.81%,95.82%,100.0000%*,56.7263%#,0.00%,1.64%,0.00%,1.7030%#
22,21-<22 mo,96,1,31,98.76%,54.01%,99.80%,95.63%,98.96%,56.48%,1.23%,1.76%,1.24%,1.84%
23,22-<23 mo,64,4,37,91.21%,49.26%,99.83%,95.47%,91.36%,51.60%,4.20%,2.78%,4.20%,2.91%
24,23-<24 mo,23,1,22,+,+,99.88%,95.36%,+,+,+,+,+,+
