Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,373,8,14,97.61%,97.61%,99.75%,99.75%,97.84%,97.84%,0.84%,0.84%,0.84%,0.84%
2,1-<2 mo,351,8,14,97.72%,95.37%,99.75%,99.51%,97.96%,95.84%,0.81%,1.14%,0.81%,1.15%
3,2-<3 mo,329,2,17,99.29%,94.70%,99.75%,99.26%,99.51%,95.37%,0.50%,1.22%,0.50%,1.24%
4,3-<4 mo,310,11,21,96.57%,91.44%,99.75%,99.01%,96.81%,92.35%,1.03%,1.54%,1.04%,1.56%
5,4-<5 mo,278,7,16,97.45%,89.12%,99.75%,98.77%,97.70%,90.23%,0.97%,1.74%,0.97%,1.76%
6,5-<6 mo,255,4,19,98.11%,87.45%,99.76%,98.53%,98.31%,88.71%,0.93%,1.89%,0.93%,1.92%
7,6-<7 mo,232,5,9,97.75%,85.45%,99.76%,98.29%,97.99%,86.93%,1.00%,2.05%,1.00%,2.09%
8,7-<8 mo,218,3,14,98.56%,84.22%,99.76%,98.06%,98.79%,85.88%,0.84%,2.15%,0.85%,2.19%
9,8-<9 mo,201,6,9,96.22%,81.11%,99.77%,97.84%,96.38%,82.79%,1.47%,2.38%,1.48%,2.45%
10,9-<10 mo,186,6,11,97.12%,78.70%,99.77%,97.62%,97.34%,80.58%,1.19%,2.53%,1.20%,2.60%
11,10-<11 mo,169,2,6,98.93%,77.82%,99.76%,97.39%,98.98%,79.73%,0.76%,2.58%,0.76%,2.66%
12,11-<12 mo,161,3,15,98.03%,76.28%,99.76%,97.16%,98.27%,78.48%,1.14%,2.69%,1.15%,2.78%
13,12-<13 mo,143,4,12,97.09%,74.10%,99.73%,96.90%,97.33%,76.40%,1.48%,2.83%,1.49%,2.93%
14,13-<14 mo,127,3,10,98.29%,72.81%,99.74%,96.66%,98.33%,75.11%,0.95%,2.89%,0.96%,2.99%
15,14-<15 mo,114,3,18,96.74%,70.35%,99.73%,96.40%,96.96%,72.93%,1.85%,3.12%,1.86%,3.25%
16,15-<16 mo,93,2,9,96.82%,68.20%,99.72%,96.13%,97.03%,70.78%,2.17%,3.34%,2.18%,3.51%
17,16-<17 mo,82,1,10,98.14%,67.03%,99.69%,95.84%,98.38%,69.69%,1.82%,3.46%,1.83%,3.64%
18,17-<18 mo,71,1,12,99.03%,66.34%,99.69%,95.55%,99.07%,69.10%,0.95%,3.50%,0.95%,3.69%
19,18-<19 mo,58,0,14,100.00%,66.34%,99.74%,95.31%,100.00%,69.10%,0.00%,3.50%,0.00%,3.69%
20,19-<20 mo,44,1,9,97.79%,64.83%,99.71%,95.04%,97.83%,67.59%,2.12%,3.75%,2.12%,3.94%
21,20-<21 mo,34,0,11,100.00%,64.83%,99.71%,94.78%,100.00%,67.59%,0.00%,3.75%,0.00%,3.94%
22,21-<22 mo,23,0,6,100.00%,64.83%,99.67%,94.47%,100.00%,67.59%,0.00%,3.75%,0.00%,3.94%
23,22-<23 mo,17,0,10,100.00%,64.83%,99.68%,94.18%,100.00%,67.59%,0.00%,3.75%,0.00%,3.94%
24,23-<24 mo,7,0,7,+,+,99.76%,93.97%,+,+,+,+,+,+
