Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,235,0,9,100.00%,100.00%,99.86%,99.86%,100.0000%*,100.0000%*,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,226,2,9,99.10%,99.10%,99.86%,99.71%,99.24%,99.38%,0.64%,0.64%,0.64%,0.64%
3,2-<3 mo,215,4,13,98.08%,97.20%,99.86%,99.57%,98.22%,97.61%,0.95%,1.13%,0.95%,1.13%
4,3-<4 mo,198,4,10,97.93%,95.18%,99.87%,99.44%,98.06%,95.72%,1.03%,1.49%,1.03%,1.50%
5,4-<5 mo,184,1,10,99.44%,94.65%,99.87%,99.31%,99.57%,95.31%,0.56%,1.57%,0.56%,1.58%
6,5-<6 mo,173,3,6,98.24%,92.98%,99.87%,99.18%,98.37%,93.75%,1.01%,1.82%,1.01%,1.83%
7,6-<7 mo,164,6,10,96.23%,89.47%,99.87%,99.04%,96.36%,90.34%,1.51%,2.24%,1.51%,2.26%
8,7-<8 mo,148,0,4,100.00%,89.47%,99.87%,98.91%,100.0000%*,90.3357%#,0.00%,2.24%,0.00%,2.2644%#
9,8-<9 mo,144,5,7,96.44%,86.29%,99.87%,98.78%,96.57%,87.35%,1.56%,2.58%,1.57%,2.61%
10,9-<10 mo,132,2,7,98.44%,84.94%,99.88%,98.66%,98.57%,86.10%,1.09%,2.70%,1.09%,2.74%
11,10-<11 mo,123,0,4,100.00%,84.94%,99.88%,98.54%,100.0000%*,86.0962%#,0.00%,2.70%,0.00%,2.7416%#
12,11-<12 mo,119,0,8,100.00%,84.94%,99.88%,98.42%,100.0000%*,86.0962%#,0.00%,2.70%,0.00%,2.7416%#
13,12-<13 mo,111,2,5,98.16%,83.38%,99.87%,98.30%,98.28%,84.82%,1.29%,2.87%,1.29%,2.92%
14,13-<14 mo,104,3,6,97.03%,80.90%,99.87%,98.17%,97.15%,82.41%,1.69%,3.12%,1.69%,3.18%
15,14-<15 mo,95,1,12,98.88%,79.99%,99.88%,98.05%,99.00%,81.58%,1.12%,3.22%,1.12%,3.28%
16,15-<16 mo,82,1,6,98.73%,78.98%,99.89%,97.94%,98.85%,80.64%,1.26%,3.33%,1.26%,3.40%
17,16-<17 mo,75,0,11,100.00%,78.98%,99.89%,97.84%,100.0000%*,80.6391%#,0.00%,3.33%,0.00%,3.4023%#
18,17-<18 mo,64,0,12,100.00%,78.98%,99.89%,97.73%,100.0000%*,80.6391%#,0.00%,3.33%,0.00%,3.4023%#
19,18-<19 mo,52,1,9,97.89%,77.32%,99.90%,97.63%,98.00%,79.19%,2.08%,3.65%,2.09%,3.74%
20,19-<20 mo,42,1,5,97.47%,75.36%,99.90%,97.53%,97.56%,77.26%,2.50%,4.05%,2.50%,4.15%
21,20-<21 mo,36,1,6,96.97%,73.08%,99.90%,97.44%,97.07%,75.00%,2.98%,4.53%,2.99%,4.65%
22,21-<22 mo,29,0,5,100.00%,73.08%,99.91%,97.35%,100.0000%*,74.9973%#,0.00%,4.53%,0.00%,4.6458%#
23,22-<23 mo,24,0,16,100.00%,73.08%,99.90%,97.25%,100.0000%*,74.9973%#,0.00%,4.53%,0.00%,4.6458%#
24,23-<24 mo,8,0,8,+,+,99.93%,97.19%,+,+,+,+,+,+
