Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,185,5,5,97.26%,97.26%,99.86%,99.86%,97.40%,97.40%,1.21%,1.21%,1.21%,1.21%
2,1-<2 mo,175,8,5,95.36%,92.75%,99.88%,99.74%,95.48%,92.99%,1.60%,1.94%,1.60%,1.94%
3,2-<3 mo,162,4,6,97.48%,90.42%,99.88%,99.62%,97.60%,90.76%,1.24%,2.21%,1.24%,2.22%
4,3-<4 mo,152,5,8,96.62%,87.36%,99.90%,99.52%,96.72%,87.78%,1.49%,2.52%,1.49%,2.54%
5,4-<5 mo,139,3,4,97.81%,85.45%,99.91%,99.43%,97.90%,85.94%,1.25%,2.70%,1.25%,2.72%
6,5-<6 mo,132,1,11,99.21%,84.77%,99.92%,99.35%,99.28%,85.33%,0.79%,2.76%,0.79%,2.78%
7,6-<7 mo,120,1,5,99.15%,84.05%,99.92%,99.28%,99.22%,84.66%,0.85%,2.83%,0.85%,2.85%
8,7-<8 mo,114,3,3,97.33%,81.81%,99.93%,99.20%,97.41%,82.47%,1.52%,3.04%,1.52%,3.06%
9,8-<9 mo,108,0,5,100.00%,81.81%,99.92%,99.13%,100.0000%*,82.4684%#,0.00%,3.04%,0.00%,3.0611%#
10,9-<10 mo,103,0,7,100.00%,81.81%,99.92%,99.05%,100.0000%*,82.4684%#,0.00%,3.04%,0.00%,3.0611%#
11,10-<11 mo,96,2,5,97.86%,80.06%,99.93%,98.98%,97.93%,80.89%,1.50%,3.21%,1.50%,3.25%
12,11-<12 mo,89,2,8,97.65%,78.18%,99.93%,98.91%,97.72%,79.04%,1.64%,3.40%,1.65%,3.44%
13,12-<13 mo,79,0,7,100.00%,78.18%,99.93%,98.83%,100.0000%*,79.0400%#,0.00%,3.40%,0.00%,3.4408%#
14,13-<14 mo,72,1,6,98.55%,77.04%,99.92%,98.76%,98.63%,78.01%,1.44%,3.54%,1.44%,3.58%
15,14-<15 mo,65,2,7,96.75%,74.54%,99.94%,98.69%,96.81%,75.53%,2.26%,3.84%,2.26%,3.89%
16,15-<16 mo,56,2,9,96.12%,71.64%,99.93%,98.62%,96.18%,72.64%,2.69%,4.20%,2.69%,4.26%
17,16-<17 mo,45,1,8,97.56%,69.90%,99.93%,98.56%,97.62%,70.92%,2.41%,4.45%,2.41%,4.51%
18,17-<18 mo,36,0,4,100.00%,69.90%,99.94%,98.50%,100.0000%*,70.9171%#,0.00%,4.45%,0.00%,4.5126%#
19,18-<19 mo,32,0,4,100.00%,69.90%,99.94%,98.44%,100.0000%*,70.9171%#,0.00%,4.45%,0.00%,4.5126%#
20,19-<20 mo,28,0,5,100.00%,69.90%,99.93%,98.37%,100.0000%*,70.9171%#,0.00%,4.45%,0.00%,4.5126%#
21,20-<21 mo,23,0,3,100.00%,69.90%,99.95%,98.32%,100.0000%*,70.9171%#,0.00%,4.45%,0.00%,4.5126%#
22,21-<22 mo,20,0,2,100.00%,69.90%,99.95%,98.27%,100.0000%*,70.9171%#,0.00%,4.45%,0.00%,4.5126%#
23,22-<23 mo,18,1,12,91.67%,64.07%,99.94%,98.22%,91.72%,65.24%,7.98%,6.91%,7.98%,7.03%
24,23-<24 mo,5,0,5,+,+,99.89%,98.11%,+,+,+,+,+,+
