Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,793",81,76,95.38%,95.38%,99.84%,99.84%,95.54%,95.54%,0.50%,0.50%,0.50%,0.50%
2,1-<2 mo,"1,636",74,62,95.39%,90.99%,99.84%,99.68%,95.54%,91.28%,0.52%,0.69%,0.52%,0.69%
3,2-<3 mo,"1,500",67,67,95.43%,86.83%,99.85%,99.53%,95.58%,87.24%,0.55%,0.83%,0.55%,0.83%
4,3-<4 mo,"1,366",54,57,95.96%,83.32%,99.85%,99.38%,96.11%,83.85%,0.54%,0.92%,0.54%,0.93%
5,4-<5 mo,"1,255",45,66,96.32%,80.26%,99.86%,99.24%,96.46%,80.87%,0.54%,0.99%,0.54%,1.00%
6,5-<6 mo,"1,144",26,74,97.65%,78.37%,99.86%,99.10%,97.79%,79.08%,0.46%,1.04%,0.46%,1.05%
7,6-<7 mo,"1,044",28,53,97.25%,76.21%,99.86%,98.96%,97.38%,77.01%,0.51%,1.08%,0.51%,1.10%
8,7-<8 mo,963,28,62,97.00%,73.92%,99.87%,98.83%,97.12%,74.80%,0.56%,1.14%,0.56%,1.15%
9,8-<9 mo,873,19,57,97.75%,72.26%,99.87%,98.70%,97.88%,73.21%,0.51%,1.17%,0.51%,1.19%
10,9-<10 mo,797,19,41,97.55%,70.49%,99.87%,98.57%,97.68%,71.51%,0.55%,1.21%,0.56%,1.23%
11,10-<11 mo,737,22,52,96.91%,68.31%,99.87%,98.45%,97.03%,69.39%,0.65%,1.26%,0.65%,1.28%
12,11-<12 mo,663,13,60,97.95%,66.91%,99.88%,98.33%,98.06%,68.04%,0.56%,1.29%,0.56%,1.31%
13,12-<13 mo,590,18,42,96.84%,64.79%,99.87%,98.20%,96.96%,65.98%,0.73%,1.34%,0.73%,1.37%
14,13-<14 mo,530,12,43,97.64%,63.26%,99.87%,98.07%,97.77%,64.51%,0.67%,1.38%,0.67%,1.41%
15,14-<15 mo,475,8,36,98.25%,62.16%,99.87%,97.94%,98.38%,63.46%,0.61%,1.41%,0.61%,1.44%
16,15-<16 mo,431,6,45,98.53%,61.24%,99.86%,97.81%,98.67%,62.62%,0.60%,1.44%,0.60%,1.47%
17,16-<17 mo,380,4,41,98.89%,60.56%,99.87%,97.68%,99.01%,62.00%,0.55%,1.47%,0.55%,1.50%
18,17-<18 mo,335,8,55,97.40%,58.99%,99.87%,97.56%,97.52%,60.46%,0.91%,1.53%,0.91%,1.57%
19,18-<19 mo,272,4,44,98.40%,58.04%,99.88%,97.44%,98.52%,59.57%,0.79%,1.58%,0.79%,1.62%
20,19-<20 mo,224,9,49,95.49%,55.42%,99.88%,97.33%,95.60%,56.95%,1.47%,1.73%,1.47%,1.78%
21,20-<21 mo,166,1,39,99.32%,55.05%,99.88%,97.21%,99.44%,56.63%,0.68%,1.76%,0.68%,1.81%
22,21-<22 mo,126,2,39,98.12%,54.01%,99.87%,97.08%,98.25%,55.64%,1.32%,1.87%,1.32%,1.93%
23,22-<23 mo,85,0,41,100.00%,54.01%,99.89%,96.97%,100.0000%*,55.6375%#,0.00%,1.87%,0.00%,1.9277%#
24,23-<24 mo,44,0,44,+,+,99.91%,96.88%,+,+,+,+,+,+
