Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,230,5,9,96.92%,96.92%,99.74%,99.74%,97.16%,97.16%,1.38%,1.38%,1.39%,1.39%
2,1-<2 mo,216,14,15,91.83%,89.08%,99.74%,99.48%,92.06%,89.52%,2.20%,2.43%,2.20%,2.45%
3,2-<3 mo,187,6,9,96.94%,86.31%,99.76%,99.24%,97.18%,86.95%,1.34%,2.65%,1.34%,2.68%
4,3-<4 mo,172,9,11,93.78%,81.01%,99.76%,99.00%,94.00%,81.79%,2.11%,3.04%,2.12%,3.08%
5,4-<5 mo,152,4,3,97.06%,78.67%,99.77%,98.77%,97.29%,79.60%,1.52%,3.18%,1.53%,3.23%
6,5-<6 mo,145,7,8,94.80%,74.61%,99.77%,98.55%,95.02%,75.67%,2.09%,3.40%,2.09%,3.47%
7,6-<7 mo,130,4,8,96.46%,72.04%,99.79%,98.34%,96.66%,73.20%,1.83%,3.53%,1.84%,3.61%
8,7-<8 mo,118,2,8,98.07%,70.65%,99.80%,98.15%,98.23%,71.90%,1.48%,3.60%,1.49%,3.69%
9,8-<9 mo,108,0,7,100.00%,70.65%,99.81%,97.97%,100.00%,71.90%,0.00%,3.60%,0.00%,3.69%
10,9-<10 mo,101,2,8,97.67%,69.03%,99.81%,97.78%,97.83%,70.45%,1.79%,3.71%,1.79%,3.82%
11,10-<11 mo,91,3,6,95.45%,66.05%,99.81%,97.60%,95.60%,67.46%,2.71%,3.90%,2.71%,4.02%
12,11-<12 mo,82,1,5,99.29%,65.50%,99.82%,97.42%,99.30%,66.91%,0.70%,3.92%,0.70%,4.05%
13,12-<13 mo,76,2,10,97.69%,63.87%,99.80%,97.23%,97.73%,65.40%,1.66%,4.03%,1.66%,4.16%
14,13-<14 mo,64,2,2,98.15%,62.49%,99.81%,97.05%,98.16%,64.02%,1.26%,4.10%,1.26%,4.24%
15,14-<15 mo,60,1,6,96.98%,60.77%,99.82%,96.89%,97.10%,62.53%,2.91%,4.28%,2.92%,4.46%
16,15-<16 mo,53,1,1,96.63%,58.97%,99.82%,96.71%,96.76%,60.70%,3.23%,4.43%,3.24%,4.63%
17,16-<17 mo,51,0,7,100.00%,58.97%,99.84%,96.56%,100.00%,60.70%,0.00%,4.43%,0.00%,4.63%
18,17-<18 mo,44,3,6,91.85%,54.31%,99.84%,96.41%,92.00%,56.11%,4.85%,4.84%,4.86%,5.07%
19,18-<19 mo,35,0,4,100.00%,54.31%,99.85%,96.27%,100.00%,56.11%,0.00%,4.84%,0.00%,5.07%
20,19-<20 mo,31,1,6,93.75%,51.52%,99.85%,96.13%,93.84%,53.22%,5.79%,5.13%,5.80%,5.40%
21,20-<21 mo,24,0,10,100.00%,51.52%,99.84%,95.97%,100.00%,53.22%,0.00%,5.13%,0.00%,5.40%
22,21-<22 mo,14,1,3,93.87%,47.99%,99.92%,95.90%,93.89%,49.68%,5.41%,5.81%,5.41%,6.09%
23,22-<23 mo,10,1,5,90.80%,43.87%,99.92%,95.82%,90.82%,45.46%,7.51%,6.15%,7.52%,6.44%
24,23-<24 mo,4,0,4,+,+,99.92%,95.74%,+,+,+,+,+,+
