Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,784,41,29,94.67%,94.67%,99.73%,99.73%,94.93%,94.93%,0.81%,0.81%,0.81%,0.81%
2,1-<2 mo,714,59,31,91.55%,86.68%,99.73%,99.46%,91.80%,87.15%,1.05%,1.24%,1.06%,1.25%
3,2-<3 mo,624,53,34,91.27%,79.11%,99.75%,99.21%,91.50%,79.74%,1.15%,1.51%,1.15%,1.52%
4,3-<4 mo,537,35,20,93.36%,73.85%,99.75%,98.97%,93.59%,74.63%,1.08%,1.65%,1.09%,1.67%
5,4-<5 mo,482,34,22,92.78%,68.52%,99.76%,98.73%,93.00%,69.40%,1.19%,1.76%,1.20%,1.79%
6,5-<6 mo,426,25,22,93.98%,64.39%,99.77%,98.50%,94.20%,65.38%,1.17%,1.84%,1.17%,1.87%
7,6-<7 mo,379,17,12,95.44%,61.46%,99.78%,98.28%,95.66%,62.54%,1.08%,1.89%,1.08%,1.92%
8,7-<8 mo,350,23,17,93.27%,57.32%,99.77%,98.06%,93.48%,58.46%,1.36%,1.95%,1.36%,1.99%
9,8-<9 mo,310,17,15,94.38%,54.10%,99.77%,97.83%,94.60%,55.30%,1.32%,1.99%,1.33%,2.03%
10,9-<10 mo,278,16,18,94.05%,50.88%,99.77%,97.61%,94.27%,52.13%,1.44%,2.03%,1.45%,2.08%
11,10-<11 mo,244,21,19,91.04%,46.32%,99.77%,97.39%,91.25%,47.57%,1.86%,2.08%,1.87%,2.13%
12,11-<12 mo,204,10,17,94.88%,43.96%,99.77%,97.16%,95.10%,45.24%,1.58%,2.10%,1.58%,2.16%
13,12-<13 mo,177,8,14,95.29%,41.89%,99.74%,96.91%,95.54%,43.22%,1.62%,2.13%,1.63%,2.19%
14,13-<14 mo,155,12,9,92.03%,38.55%,99.76%,96.68%,92.25%,39.87%,2.21%,2.16%,2.21%,2.24%
15,14-<15 mo,134,5,9,96.14%,37.06%,99.76%,96.44%,96.37%,38.42%,1.69%,2.18%,1.70%,2.26%
16,15-<16 mo,120,11,13,90.31%,33.47%,99.77%,96.22%,90.52%,34.78%,2.78%,2.22%,2.78%,2.31%
17,16-<17 mo,96,3,15,96.61%,32.33%,99.78%,96.01%,96.82%,33.68%,1.92%,2.24%,1.93%,2.33%
18,17-<18 mo,78,2,11,97.24%,31.44%,99.77%,95.79%,97.46%,32.82%,1.92%,2.27%,1.93%,2.37%
19,18-<19 mo,65,4,13,93.16%,29.29%,99.76%,95.56%,93.39%,30.65%,3.30%,2.35%,3.31%,2.46%
20,19-<20 mo,48,2,9,95.40%,27.94%,99.71%,95.28%,95.68%,29.33%,3.18%,2.43%,3.18%,2.55%
21,20-<21 mo,37,0,13,100.00%,27.94%,99.70%,95.00%,100.0000%*,29.3284%#,0.00%,2.43%,0.00%,2.5494%#
22,21-<22 mo,24,0,6,100.00%,27.94%,99.64%,94.66%,100.0000%*,29.3284%#,0.00%,2.43%,0.00%,2.5494%#
23,22-<23 mo,18,1,7,93.10%,26.02%,99.65%,94.33%,93.43%,27.58%,6.65%,2.93%,6.68%,3.10%
24,23-<24 mo,10,0,10,+,+,99.71%,94.05%,+,+,+,+,+,+
