Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,154,6,6,95.91%,95.91%,99.68%,99.68%,96.22%,96.22%,1.66%,1.66%,1.67%,1.67%
2,1-<2 mo,142,4,9,97.68%,93.68%,99.70%,99.38%,97.93%,94.21%,1.13%,1.97%,1.13%,1.98%
3,2-<3 mo,129,4,2,97.23%,91.11%,99.69%,99.08%,97.52%,91.91%,1.37%,2.30%,1.38%,2.33%
4,3-<4 mo,123,1,6,99.32%,90.51%,99.69%,98.78%,99.59%,91.54%,0.67%,2.36%,0.68%,2.39%
5,4-<5 mo,116,2,3,98.03%,88.66%,99.71%,98.49%,98.06%,89.73%,1.34%,2.65%,1.34%,2.68%
6,5-<6 mo,111,3,6,97.74%,86.71%,99.71%,98.20%,97.98%,88.16%,1.27%,2.81%,1.28%,2.87%
7,6-<7 mo,102,2,4,97.40%,84.27%,99.70%,97.91%,97.41%,85.78%,1.76%,3.22%,1.76%,3.28%
8,7-<8 mo,96,5,7,95.33%,80.39%,99.70%,97.62%,95.60%,82.27%,2.04%,3.53%,2.04%,3.61%
9,8-<9 mo,84,4,5,95.07%,76.44%,99.69%,97.33%,95.35%,78.45%,2.40%,3.89%,2.41%,3.98%
10,9-<10 mo,75,8,7,88.48%,67.58%,99.70%,97.04%,88.76%,69.61%,3.93%,4.60%,3.94%,4.72%
11,10-<11 mo,60,0,4,100.00%,67.58%,99.72%,96.77%,100.00%,69.61%,0.00%,4.60%,0.00%,4.72%
12,11-<12 mo,56,1,4,98.63%,66.70%,99.71%,96.50%,98.87%,69.00%,1.35%,4.64%,1.35%,4.78%
13,12-<13 mo,51,0,6,100.00%,66.70%,99.67%,96.18%,100.00%,69.00%,0.00%,4.64%,0.00%,4.78%
14,13-<14 mo,45,0,4,100.00%,66.70%,99.71%,95.91%,100.00%,69.00%,0.00%,4.64%,0.00%,4.78%
15,14-<15 mo,41,2,3,95.03%,63.52%,99.71%,95.64%,95.29%,66.31%,3.44%,4.92%,3.45%,5.11%
16,15-<16 mo,36,3,2,90.27%,57.16%,99.70%,95.36%,90.56%,60.01%,5.41%,5.71%,5.42%,5.91%
17,16-<17 mo,31,2,8,93.96%,53.73%,99.76%,95.13%,94.13%,56.35%,3.96%,5.95%,3.98%,6.20%
18,17-<18 mo,21,1,1,94.85%,51.21%,99.69%,94.85%,95.09%,53.69%,4.84%,6.20%,4.87%,6.51%
19,18-<19 mo,19,0,3,100.00%,51.21%,99.73%,94.59%,100.00%,53.69%,0.00%,6.20%,0.00%,6.51%
20,19-<20 mo,16,0,7,100.00%,51.21%,99.75%,94.37%,100.00%,53.69%,0.00%,6.20%,0.00%,6.51%
21,20-<21 mo,9,0,1,100.00%,51.21%,99.80%,94.18%,100.00%,53.69%,0.00%,6.20%,0.00%,6.51%
22,21-<22 mo,8,0,0,100.00%,51.21%,99.80%,94.00%,100.00%,53.69%,0.00%,6.20%,0.00%,6.51%
23,22-<23 mo,8,0,3,100.00%,51.21%,99.80%,93.82%,100.00%,53.69%,0.00%,6.20%,0.00%,6.51%
24,23-<24 mo,5,0,5,+,+,99.78%,93.63%,+,+,+,+,+,+
