Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,461",253,353,95.97%,95.97%,99.87%,99.87%,96.10%,96.10%,0.25%,0.25%,0.25%,0.25%
2,1-<2 mo,"5,855",145,326,97.45%,93.53%,99.88%,99.75%,97.57%,93.77%,0.21%,0.31%,0.21%,0.31%
3,2-<3 mo,"5,384",126,331,97.59%,91.27%,99.88%,99.63%,97.70%,91.61%,0.21%,0.37%,0.21%,0.37%
4,3-<4 mo,"4,927",65,270,98.64%,90.03%,99.89%,99.52%,98.75%,90.47%,0.17%,0.39%,0.17%,0.39%
5,4-<5 mo,"4,592",61,280,98.63%,88.80%,99.89%,99.41%,98.74%,89.33%,0.17%,0.42%,0.17%,0.42%
6,5-<6 mo,"4,251",53,213,98.72%,87.66%,99.89%,99.30%,98.83%,88.28%,0.17%,0.44%,0.17%,0.44%
7,6-<7 mo,"3,985",35,222,99.10%,86.87%,99.90%,99.20%,99.20%,87.57%,0.15%,0.46%,0.15%,0.46%
8,7-<8 mo,"3,728",30,218,99.17%,86.15%,99.90%,99.10%,99.27%,86.94%,0.15%,0.47%,0.15%,0.47%
9,8-<9 mo,"3,480",33,249,99.02%,85.30%,99.90%,99.00%,99.12%,86.17%,0.17%,0.49%,0.17%,0.49%
10,9-<10 mo,"3,198",31,227,99.00%,84.45%,99.90%,98.90%,99.10%,85.39%,0.18%,0.51%,0.18%,0.51%
11,10-<11 mo,"2,940",22,228,99.22%,83.79%,99.90%,98.80%,99.32%,84.81%,0.17%,0.52%,0.17%,0.53%
12,11-<12 mo,"2,690",28,246,98.91%,82.88%,99.90%,98.70%,99.01%,83.97%,0.21%,0.54%,0.21%,0.55%
13,12-<13 mo,"2,416",31,179,98.67%,81.77%,99.89%,98.59%,98.78%,82.94%,0.24%,0.57%,0.24%,0.58%
14,13-<14 mo,"2,206",25,200,98.81%,80.80%,99.89%,98.48%,98.92%,82.05%,0.24%,0.60%,0.24%,0.61%
15,14-<15 mo,"1,981",13,223,99.30%,80.24%,99.89%,98.38%,99.41%,81.56%,0.19%,0.61%,0.19%,0.62%
16,15-<16 mo,"1,745",10,184,99.40%,79.75%,99.89%,98.27%,99.50%,81.16%,0.19%,0.63%,0.19%,0.64%
17,16-<17 mo,"1,551",14,213,99.03%,78.98%,99.89%,98.16%,99.14%,80.46%,0.26%,0.66%,0.26%,0.67%
18,17-<18 mo,"1,324",10,180,99.19%,78.34%,99.90%,98.06%,99.29%,79.89%,0.26%,0.68%,0.26%,0.69%
19,18-<19 mo,"1,134",9,211,99.12%,77.66%,99.90%,97.96%,99.23%,79.27%,0.29%,0.71%,0.29%,0.73%
20,19-<20 mo,914,3,175,99.64%,77.37%,99.90%,97.86%,99.74%,79.07%,0.21%,0.73%,0.21%,0.74%
21,20-<21 mo,736,4,214,99.36%,76.88%,99.90%,97.76%,99.47%,78.65%,0.32%,0.76%,0.32%,0.78%
22,21-<22 mo,518,1,179,99.77%,76.70%,99.89%,97.65%,99.88%,78.55%,0.23%,0.78%,0.23%,0.80%
23,22-<23 mo,338,1,178,99.60%,76.39%,99.89%,97.54%,99.71%,78.32%,0.40%,0.84%,0.40%,0.86%
24,23-<24 mo,159,0,159,+,+,99.91%,97.45%,+,+,+,+,+,+
