Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,424",11,59,99.21%,99.21%,99.78%,99.78%,99.43%,99.43%,0.24%,0.24%,0.24%,0.24%
2,1-<2 mo,"1,354",18,61,98.64%,97.86%,99.78%,99.56%,98.85%,98.29%,0.32%,0.39%,0.32%,0.39%
3,2-<3 mo,"1,275",14,65,98.87%,96.76%,99.79%,99.35%,99.08%,97.39%,0.30%,0.49%,0.30%,0.49%
4,3-<4 mo,"1,196",11,47,99.06%,95.85%,99.79%,99.14%,99.27%,96.68%,0.28%,0.55%,0.28%,0.56%
5,4-<5 mo,"1,138",14,49,98.74%,94.65%,99.79%,98.93%,98.95%,95.67%,0.33%,0.63%,0.33%,0.64%
6,5-<6 mo,"1,075",13,69,98.75%,93.46%,99.79%,98.73%,98.96%,94.67%,0.34%,0.71%,0.35%,0.71%
7,6-<7 mo,993,16,62,98.34%,91.91%,99.79%,98.52%,98.54%,93.29%,0.41%,0.79%,0.41%,0.81%
8,7-<8 mo,915,5,64,99.43%,91.39%,99.80%,98.33%,99.63%,92.95%,0.25%,0.82%,0.25%,0.84%
9,8-<9 mo,846,11,42,98.67%,90.17%,99.80%,98.13%,98.87%,91.89%,0.40%,0.89%,0.40%,0.91%
10,9-<10 mo,793,9,57,98.82%,89.11%,99.80%,97.93%,99.02%,90.99%,0.39%,0.95%,0.39%,0.97%
11,10-<11 mo,727,6,55,99.14%,88.34%,99.81%,97.75%,99.33%,90.38%,0.35%,0.99%,0.35%,1.01%
12,11-<12 mo,666,5,64,99.21%,87.65%,99.81%,97.56%,99.40%,89.84%,0.35%,1.03%,0.35%,1.05%
13,12-<13 mo,597,4,39,99.31%,87.04%,99.78%,97.35%,99.52%,89.41%,0.35%,1.07%,0.35%,1.09%
14,13-<14 mo,554,5,57,99.05%,86.21%,99.78%,97.14%,99.26%,88.75%,0.42%,1.12%,0.42%,1.15%
15,14-<15 mo,492,4,51,99.14%,85.47%,99.77%,96.92%,99.37%,88.19%,0.43%,1.17%,0.43%,1.21%
16,15-<16 mo,437,5,51,98.78%,84.43%,99.76%,96.69%,99.02%,87.32%,0.54%,1.24%,0.54%,1.29%
17,16-<17 mo,381,6,48,98.32%,83.02%,99.76%,96.46%,98.55%,86.06%,0.68%,1.35%,0.68%,1.40%
18,17-<18 mo,327,6,41,98.04%,81.39%,99.78%,96.25%,98.26%,84.56%,0.79%,1.48%,0.79%,1.54%
19,18-<19 mo,280,5,46,98.05%,79.81%,99.78%,96.04%,98.27%,83.10%,0.86%,1.61%,0.86%,1.68%
20,19-<20 mo,229,2,57,99.00%,79.01%,99.79%,95.84%,99.21%,82.44%,0.70%,1.69%,0.70%,1.76%
21,20-<21 mo,170,0,40,100.00%,79.01%,99.81%,95.66%,100.0000%*,82.4422%#,0.00%,1.69%,0.00%,1.7627%#
22,21-<22 mo,130,0,43,100.00%,79.01%,99.83%,95.49%,100.0000%*,82.4422%#,0.00%,1.69%,0.00%,1.7627%#
23,22-<23 mo,87,0,45,100.00%,79.01%,99.82%,95.31%,100.0000%*,82.4422%#,0.00%,1.69%,0.00%,1.7627%#
24,23-<24 mo,42,0,42,+,+,99.86%,95.18%,+,+,+,+,+,+
