Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"5,010",120,173,97.56%,97.56%,99.79%,99.79%,97.77%,97.77%,0.22%,0.22%,0.22%,0.22%
2,1-<2 mo,"4,717",59,195,98.72%,96.32%,99.80%,99.59%,98.92%,96.71%,0.17%,0.27%,0.17%,0.27%
3,2-<3 mo,"4,463",41,201,99.06%,95.41%,99.80%,99.39%,99.26%,96.00%,0.15%,0.30%,0.15%,0.30%
4,3-<4 mo,"4,221",39,200,99.05%,94.51%,99.80%,99.19%,99.25%,95.28%,0.15%,0.33%,0.15%,0.34%
5,4-<5 mo,"3,982",40,221,98.97%,93.53%,99.80%,99.00%,99.16%,94.48%,0.16%,0.36%,0.16%,0.37%
6,5-<6 mo,"3,721",24,195,99.34%,92.91%,99.80%,98.80%,99.53%,94.04%,0.13%,0.38%,0.14%,0.39%
7,6-<7 mo,"3,502",31,227,99.09%,92.06%,99.81%,98.61%,99.28%,93.36%,0.16%,0.41%,0.16%,0.41%
8,7-<8 mo,"3,244",23,206,99.27%,91.39%,99.81%,98.42%,99.46%,92.85%,0.15%,0.43%,0.15%,0.44%
9,8-<9 mo,"3,015",24,213,99.17%,90.63%,99.81%,98.23%,99.36%,92.26%,0.17%,0.45%,0.17%,0.46%
10,9-<10 mo,"2,778",11,202,99.59%,90.26%,99.81%,98.05%,99.78%,92.06%,0.12%,0.46%,0.12%,0.47%
11,10-<11 mo,"2,565",21,250,99.14%,89.49%,99.81%,97.86%,99.33%,91.44%,0.19%,0.49%,0.19%,0.50%
12,11-<12 mo,"2,294",8,204,99.64%,89.16%,99.82%,97.68%,99.82%,91.27%,0.13%,0.50%,0.13%,0.51%
13,12-<13 mo,"2,082",11,166,99.45%,88.67%,99.79%,97.48%,99.65%,90.96%,0.17%,0.52%,0.17%,0.53%
14,13-<14 mo,"1,905",13,188,99.28%,88.03%,99.79%,97.28%,99.49%,90.49%,0.20%,0.55%,0.20%,0.56%
15,14-<15 mo,"1,704",13,170,99.20%,87.32%,99.80%,97.08%,99.40%,89.95%,0.22%,0.58%,0.22%,0.59%
16,15-<16 mo,"1,521",7,159,99.51%,86.90%,99.80%,96.89%,99.72%,89.69%,0.18%,0.59%,0.18%,0.61%
17,16-<17 mo,"1,355",5,173,99.61%,86.56%,99.79%,96.69%,99.81%,89.52%,0.18%,0.61%,0.18%,0.63%
18,17-<18 mo,"1,177",4,164,99.63%,86.24%,99.79%,96.49%,99.84%,89.38%,0.18%,0.63%,0.18%,0.65%
19,18-<19 mo,"1,009",5,168,99.46%,85.78%,99.79%,96.28%,99.67%,89.09%,0.24%,0.66%,0.24%,0.68%
20,19-<20 mo,836,3,173,99.60%,85.43%,99.80%,96.09%,99.80%,88.91%,0.23%,0.69%,0.23%,0.71%
21,20-<21 mo,660,1,173,99.83%,85.28%,99.80%,95.89%,100.0000%*,88.9103%#,0.17%,0.70%,0.17%,0.7138%#
22,21-<22 mo,486,1,149,99.76%,85.08%,99.78%,95.68%,99.97%,88.9103%#,0.24%,0.73%,0.24%,0.7138%#
23,22-<23 mo,336,1,170,99.60%,84.74%,99.77%,95.47%,99.83%,88.76%,0.40%,0.80%,0.40%,0.84%
24,23-<24 mo,165,0,165,+,+,99.76%,95.24%,+,+,+,+,+,+
