Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,705",79,229,97.80%,97.80%,99.89%,99.89%,97.91%,97.91%,0.24%,0.24%,0.25%,0.25%
2,1-<2 mo,"3,397",45,191,98.64%,96.47%,99.89%,99.78%,98.74%,96.68%,0.20%,0.31%,0.20%,0.31%
3,2-<3 mo,"3,161",42,197,98.63%,95.14%,99.89%,99.67%,98.73%,95.46%,0.21%,0.37%,0.21%,0.37%
4,3-<4 mo,"2,922",25,172,99.12%,94.31%,99.89%,99.57%,99.22%,94.71%,0.18%,0.40%,0.18%,0.40%
5,4-<5 mo,"2,725",30,170,98.86%,93.23%,99.90%,99.46%,98.97%,93.74%,0.21%,0.44%,0.21%,0.44%
6,5-<6 mo,"2,525",20,129,99.19%,92.48%,99.90%,99.36%,99.29%,93.07%,0.18%,0.47%,0.18%,0.47%
7,6-<7 mo,"2,376",14,134,99.39%,91.91%,99.90%,99.26%,99.49%,92.60%,0.16%,0.49%,0.16%,0.49%
8,7-<8 mo,"2,228",9,135,99.58%,91.53%,99.90%,99.16%,99.68%,92.30%,0.14%,0.50%,0.14%,0.51%
9,8-<9 mo,"2,084",16,149,99.20%,90.80%,99.90%,99.07%,99.30%,91.66%,0.20%,0.53%,0.20%,0.54%
10,9-<10 mo,"1,919",15,140,99.19%,90.07%,99.90%,98.97%,99.28%,91.00%,0.21%,0.56%,0.21%,0.57%
11,10-<11 mo,"1,764",13,137,99.23%,89.38%,99.90%,98.88%,99.33%,90.39%,0.21%,0.59%,0.21%,0.60%
12,11-<12 mo,"1,614",14,151,99.09%,88.56%,99.90%,98.78%,99.19%,89.65%,0.24%,0.62%,0.24%,0.63%
13,12-<13 mo,"1,449",11,112,99.21%,87.86%,99.90%,98.68%,99.31%,89.04%,0.24%,0.65%,0.24%,0.66%
14,13-<14 mo,"1,326",10,116,99.21%,87.17%,99.90%,98.58%,99.31%,88.42%,0.25%,0.68%,0.25%,0.69%
15,14-<15 mo,"1,200",7,138,99.38%,86.63%,99.90%,98.48%,99.48%,87.97%,0.23%,0.71%,0.23%,0.72%
16,15-<16 mo,"1,055",6,113,99.40%,86.11%,99.90%,98.38%,99.50%,87.53%,0.24%,0.74%,0.24%,0.75%
17,16-<17 mo,936,7,135,99.19%,85.42%,99.89%,98.27%,99.30%,86.92%,0.30%,0.77%,0.30%,0.79%
18,17-<18 mo,794,4,103,99.46%,84.96%,99.90%,98.18%,99.56%,86.54%,0.27%,0.80%,0.27%,0.82%
19,18-<19 mo,687,5,119,99.20%,84.28%,99.90%,98.08%,99.30%,85.93%,0.35%,0.85%,0.36%,0.87%
20,19-<20 mo,563,1,102,99.80%,84.11%,99.90%,97.98%,99.91%,85.85%,0.20%,0.87%,0.20%,0.88%
21,20-<21 mo,460,2,136,99.49%,83.69%,99.90%,97.88%,99.59%,85.50%,0.36%,0.91%,0.36%,0.93%
22,21-<22 mo,322,0,117,100.00%,83.69%,99.90%,97.78%,100.0000%*,85.4966%#,0.00%,0.91%,0.00%,0.9336%#
23,22-<23 mo,205,0,121,100.00%,83.69%,99.90%,97.69%,100.0000%*,85.4966%#,0.00%,0.91%,0.00%,0.9336%#
24,23-<24 mo,84,0,84,+,+,99.93%,97.62%,+,+,+,+,+,+
