Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,114,1,3,99.11%,99.11%,99.71%,99.71%,99.40%,99.40%,0.88%,0.88%,0.89%,0.89%
2,1-<2 mo,110,5,3,95.39%,94.54%,99.72%,99.44%,95.66%,95.08%,2.01%,2.17%,2.02%,2.18%
3,2-<3 mo,102,4,8,95.92%,90.68%,99.73%,99.17%,96.18%,91.45%,2.00%,2.81%,2.00%,2.83%
4,3-<4 mo,90,0,7,100.00%,90.68%,99.73%,98.90%,100.0000%*,91.4452%#,0.00%,2.81%,0.00%,2.8321%#
5,4-<5 mo,83,4,3,95.09%,86.23%,99.72%,98.63%,95.36%,87.44%,2.39%,3.44%,2.40%,3.49%
6,5-<6 mo,76,0,5,100.00%,86.23%,99.75%,98.38%,100.0000%*,87.4351%#,0.00%,3.44%,0.00%,3.4892%#
7,6-<7 mo,71,2,4,97.10%,83.73%,99.76%,98.14%,97.34%,85.32%,2.02%,3.77%,2.02%,3.84%
8,7-<8 mo,65,2,2,96.88%,81.12%,99.74%,97.89%,97.12%,82.87%,2.17%,4.08%,2.18%,4.17%
9,8-<9 mo,61,3,4,94.92%,76.99%,99.73%,97.63%,95.17%,78.86%,2.86%,4.51%,2.87%,4.62%
10,9-<10 mo,54,0,4,100.00%,76.99%,99.77%,97.40%,100.0000%*,78.8622%#,0.00%,4.51%,0.00%,4.6234%#
11,10-<11 mo,50,0,3,100.00%,76.99%,99.76%,97.17%,100.0000%*,78.8622%#,0.00%,4.51%,0.00%,4.6234%#
12,11-<12 mo,47,3,3,93.41%,71.92%,99.75%,96.93%,93.64%,74.20%,3.68%,5.08%,3.69%,5.24%
13,12-<13 mo,41,0,4,100.00%,71.92%,99.77%,96.70%,100.0000%*,74.1981%#,0.00%,5.08%,0.00%,5.2406%#
14,13-<14 mo,37,0,2,100.00%,71.92%,99.78%,96.48%,100.0000%*,74.1981%#,0.00%,5.08%,0.00%,5.2406%#
15,14-<15 mo,35,0,4,100.00%,71.92%,99.77%,96.27%,100.0000%*,74.1981%#,0.00%,5.08%,0.00%,5.2406%#
16,15-<16 mo,31,1,1,96.72%,69.56%,99.77%,96.04%,96.95%,72.43%,3.22%,5.43%,3.23%,5.66%
17,16-<17 mo,29,0,6,100.00%,69.56%,99.76%,95.81%,100.0000%*,72.4273%#,0.00%,5.43%,0.00%,5.6567%#
18,17-<18 mo,23,0,3,100.00%,69.56%,99.78%,95.60%,100.0000%*,72.4273%#,0.00%,5.43%,0.00%,5.6567%#
19,18-<19 mo,20,1,3,94.59%,65.80%,99.81%,95.41%,94.78%,68.96%,5.26%,6.31%,5.27%,6.61%
20,19-<20 mo,16,3,3,79.31%,52.19%,99.77%,95.20%,79.49%,54.82%,10.64%,8.60%,10.66%,9.04%
21,20-<21 mo,10,1,3,88.24%,46.05%,99.92%,95.13%,88.30%,48.41%,11.05%,9.53%,11.06%,10.02%
22,21-<22 mo,6,0,1,100.00%,46.05%,99.92%,95.05%,100.0000%*,48.4055%#,0.00%,9.53%,0.00%,10.0219%#
23,22-<23 mo,5,0,2,100.00%,46.05%,99.92%,94.98%,100.0000%*,48.4055%#,0.00%,9.53%,0.00%,10.0219%#
24,23-<24 mo,3,0,3,+,+,99.90%,94.88%,+,+,+,+,+,+
