Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,163,1,11,99.37%,99.37%,99.66%,99.66%,99.71%,99.71%,0.63%,0.63%,0.64%,0.64%
2,1-<2 mo,151,2,10,98.63%,98.00%,99.66%,99.32%,98.96%,98.67%,0.96%,1.14%,0.97%,1.15%
3,2-<3 mo,139,2,10,98.51%,96.54%,99.66%,98.98%,98.85%,97.53%,1.05%,1.52%,1.05%,1.54%
4,3-<4 mo,127,4,4,96.80%,93.45%,99.66%,98.65%,97.13%,94.74%,1.57%,2.12%,1.58%,2.15%
5,4-<5 mo,119,2,8,98.26%,91.83%,99.66%,98.31%,98.60%,93.41%,1.22%,2.37%,1.22%,2.41%
6,5-<6 mo,109,2,6,98.11%,90.09%,99.68%,97.99%,98.43%,91.94%,1.32%,2.62%,1.33%,2.68%
7,6-<7 mo,101,3,4,96.97%,87.36%,99.67%,97.67%,97.29%,89.45%,1.72%,2.98%,1.73%,3.05%
8,7-<8 mo,94,3,6,96.70%,84.48%,99.69%,97.37%,97.00%,86.77%,1.87%,3.31%,1.88%,3.40%
9,8-<9 mo,85,0,9,100.00%,84.48%,99.70%,97.07%,100.0000%*,86.7659%#,0.00%,3.31%,0.00%,3.4037%#
10,9-<10 mo,76,0,2,100.00%,84.48%,99.69%,96.77%,100.0000%*,86.7659%#,0.00%,3.31%,0.00%,3.4037%#
11,10-<11 mo,74,1,6,98.59%,83.29%,99.68%,96.46%,98.91%,86.35%,1.40%,3.47%,1.40%,3.60%
12,11-<12 mo,67,1,5,98.45%,82.00%,99.74%,96.20%,98.71%,85.24%,1.54%,3.65%,1.54%,3.80%
13,12-<13 mo,61,0,7,100.00%,82.00%,99.73%,95.94%,100.0000%*,85.2411%#,0.00%,3.65%,0.00%,3.7970%#
14,13-<14 mo,54,0,2,100.00%,82.00%,99.73%,95.69%,100.0000%*,85.2411%#,0.00%,3.65%,0.00%,3.7970%#
15,14-<15 mo,52,0,8,100.00%,82.00%,99.73%,95.43%,100.0000%*,85.2411%#,0.00%,3.65%,0.00%,3.7970%#
16,15-<16 mo,44,2,4,95.24%,78.10%,99.71%,95.15%,95.51%,82.08%,3.29%,4.40%,3.30%,4.62%
17,16-<17 mo,38,0,4,100.00%,78.10%,99.69%,94.86%,100.0000%*,82.0786%#,0.00%,4.40%,0.00%,4.6247%#
18,17-<18 mo,34,0,3,100.00%,78.10%,99.68%,94.55%,100.0000%*,82.0786%#,0.00%,4.40%,0.00%,4.6247%#
19,18-<19 mo,31,0,4,100.00%,78.10%,99.71%,94.28%,100.0000%*,82.0786%#,0.00%,4.40%,0.00%,4.6247%#
20,19-<20 mo,27,1,4,96.00%,74.97%,99.68%,93.98%,96.30%,79.78%,3.92%,5.22%,3.93%,5.55%
21,20-<21 mo,22,0,4,100.00%,74.97%,99.64%,93.64%,100.0000%*,79.7760%#,0.00%,5.22%,0.00%,5.5508%#
22,21-<22 mo,18,0,1,100.00%,74.97%,99.67%,93.33%,100.0000%*,79.7760%#,0.00%,5.22%,0.00%,5.5508%#
23,22-<23 mo,17,0,6,100.00%,74.97%,99.67%,93.02%,100.0000%*,79.7760%#,0.00%,5.22%,0.00%,5.5508%#
24,23-<24 mo,11,0,11,+,+,99.66%,92.70%,+,+,+,+,+,+
