Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"19,254",173,850,99.08%,99.08%,99.85%,99.85%,99.23%,99.23%,0.07%,0.07%,0.07%,0.07%
2,1-<2 mo,"18,231",112,933,99.37%,98.46%,99.85%,99.70%,99.52%,98.75%,0.06%,0.09%,0.06%,0.09%
3,2-<3 mo,"17,186",108,927,99.35%,97.82%,99.85%,99.56%,99.50%,98.25%,0.06%,0.11%,0.06%,0.11%
4,3-<4 mo,"16,151",82,759,99.48%,97.31%,99.86%,99.42%,99.62%,97.88%,0.06%,0.12%,0.06%,0.12%
5,4-<5 mo,"15,310",60,835,99.60%,96.92%,99.86%,99.28%,99.74%,97.63%,0.05%,0.13%,0.05%,0.13%
6,5-<6 mo,"14,415",70,813,99.50%,96.44%,99.86%,99.13%,99.64%,97.28%,0.06%,0.14%,0.06%,0.14%
7,6-<7 mo,"13,532",43,811,99.67%,96.12%,99.86%,99.00%,99.81%,97.09%,0.05%,0.15%,0.05%,0.15%
8,7-<8 mo,"12,678",36,729,99.71%,95.84%,99.86%,98.86%,99.85%,96.94%,0.05%,0.16%,0.05%,0.16%
9,8-<9 mo,"11,913",45,786,99.61%,95.46%,99.86%,98.73%,99.75%,96.70%,0.06%,0.17%,0.06%,0.17%
10,9-<10 mo,"11,082",35,816,99.67%,95.15%,99.86%,98.59%,99.81%,96.51%,0.06%,0.17%,0.06%,0.18%
11,10-<11 mo,"10,231",27,787,99.73%,94.89%,99.86%,98.46%,99.86%,96.38%,0.05%,0.18%,0.05%,0.18%
12,11-<12 mo,"9,417",45,814,99.50%,94.42%,99.86%,98.32%,99.64%,96.03%,0.07%,0.19%,0.07%,0.20%
13,12-<13 mo,"8,558",29,636,99.65%,94.08%,99.85%,98.18%,99.80%,95.83%,0.07%,0.20%,0.07%,0.21%
14,13-<14 mo,"7,893",30,721,99.60%,93.71%,99.85%,98.03%,99.75%,95.59%,0.07%,0.21%,0.07%,0.22%
15,14-<15 mo,"7,142",15,789,99.78%,93.50%,99.85%,97.88%,99.93%,95.52%,0.06%,0.22%,0.06%,0.22%
16,15-<16 mo,"6,338",26,680,99.57%,93.10%,99.85%,97.74%,99.71%,95.25%,0.08%,0.23%,0.09%,0.24%
17,16-<17 mo,"5,632",21,811,99.60%,92.72%,99.85%,97.59%,99.75%,95.01%,0.09%,0.24%,0.09%,0.25%
18,17-<18 mo,"4,800",20,737,99.55%,92.30%,99.85%,97.45%,99.69%,94.72%,0.10%,0.26%,0.10%,0.27%
19,18-<19 mo,"4,043",12,761,99.67%,92.00%,99.86%,97.31%,99.81%,94.54%,0.09%,0.27%,0.09%,0.28%
20,19-<20 mo,"3,270",7,692,99.76%,91.78%,99.86%,97.17%,99.90%,94.45%,0.09%,0.29%,0.09%,0.29%
21,20-<21 mo,"2,571",5,680,99.78%,91.57%,99.86%,97.04%,99.92%,94.37%,0.10%,0.30%,0.10%,0.31%
22,21-<22 mo,"1,886",3,610,99.81%,91.40%,99.86%,96.90%,99.95%,94.32%,0.11%,0.32%,0.11%,0.33%
23,22-<23 mo,"1,273",6,677,99.36%,90.81%,99.86%,96.77%,99.50%,93.85%,0.26%,0.39%,0.26%,0.41%
24,23-<24 mo,590,1,589,+,+,99.87%,96.65%,+,+,+,+,+,+
