Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"5,606",779,200,85.85%,85.85%,99.79%,99.79%,86.03%,86.03%,0.47%,0.47%,0.47%,0.47%
2,1-<2 mo,"4,627",285,201,93.70%,80.45%,99.83%,99.62%,93.86%,80.75%,0.36%,0.54%,0.36%,0.54%
3,2-<3 mo,"4,141",141,196,96.51%,77.64%,99.85%,99.47%,96.66%,78.06%,0.29%,0.57%,0.29%,0.57%
4,3-<4 mo,"3,804",114,171,96.93%,75.26%,99.85%,99.32%,97.08%,75.77%,0.28%,0.59%,0.28%,0.60%
5,4-<5 mo,"3,519",79,201,97.69%,73.52%,99.86%,99.18%,97.83%,74.13%,0.26%,0.61%,0.26%,0.62%
6,5-<6 mo,"3,239",77,204,97.55%,71.72%,99.86%,99.04%,97.68%,72.41%,0.28%,0.63%,0.28%,0.64%
7,6-<7 mo,"2,958",74,185,97.42%,69.86%,99.86%,98.91%,97.55%,70.64%,0.30%,0.65%,0.30%,0.66%
8,7-<8 mo,"2,699",70,190,97.31%,67.99%,99.87%,98.78%,97.44%,68.83%,0.32%,0.67%,0.32%,0.68%
9,8-<9 mo,"2,439",57,152,97.59%,66.35%,99.87%,98.65%,97.71%,67.25%,0.32%,0.69%,0.32%,0.70%
10,9-<10 mo,"2,230",56,170,97.39%,64.61%,99.87%,98.53%,97.51%,65.58%,0.34%,0.71%,0.34%,0.72%
11,10-<11 mo,"2,004",46,159,97.61%,63.07%,99.88%,98.41%,97.73%,64.09%,0.35%,0.73%,0.35%,0.74%
12,11-<12 mo,"1,799",43,154,97.50%,61.50%,99.88%,98.29%,97.62%,62.57%,0.38%,0.75%,0.38%,0.76%
13,12-<13 mo,"1,602",38,128,97.53%,59.98%,99.87%,98.16%,97.66%,61.10%,0.40%,0.77%,0.40%,0.78%
14,13-<14 mo,"1,436",30,126,97.82%,58.67%,99.87%,98.03%,97.94%,59.84%,0.39%,0.79%,0.40%,0.80%
15,14-<15 mo,"1,280",21,146,98.26%,57.64%,99.87%,97.91%,98.39%,58.88%,0.38%,0.80%,0.38%,0.82%
16,15-<16 mo,"1,113",15,126,98.57%,56.82%,99.87%,97.78%,98.70%,58.11%,0.37%,0.82%,0.37%,0.84%
17,16-<17 mo,972,15,124,98.35%,55.88%,99.87%,97.65%,98.48%,57.23%,0.42%,0.84%,0.42%,0.86%
18,17-<18 mo,833,12,122,98.45%,55.02%,99.87%,97.53%,98.57%,56.41%,0.45%,0.87%,0.45%,0.89%
19,18-<19 mo,699,8,123,98.75%,54.33%,99.88%,97.42%,98.86%,55.77%,0.44%,0.89%,0.44%,0.91%
20,19-<20 mo,568,14,101,97.29%,52.86%,99.88%,97.30%,97.41%,54.32%,0.71%,0.95%,0.71%,0.97%
21,20-<21 mo,453,8,138,97.92%,51.75%,99.88%,97.18%,98.03%,53.25%,0.73%,1.00%,0.73%,1.03%
22,21-<22 mo,307,3,107,98.82%,51.14%,99.88%,97.07%,98.93%,52.69%,0.68%,1.05%,0.68%,1.08%
23,22-<23 mo,197,2,104,98.62%,50.44%,99.87%,96.95%,98.75%,52.02%,0.97%,1.15%,0.97%,1.19%
24,23-<24 mo,91,0,91,+,+,99.85%,96.81%,+,+,+,+,+,+
