Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,859",12,117,99.56%,99.56%,99.81%,99.81%,99.74%,99.74%,0.16%,0.16%,0.16%,0.16%
2,1-<2 mo,"2,730",15,103,99.18%,98.74%,99.81%,99.62%,99.36%,99.11%,0.25%,0.30%,0.25%,0.30%
3,2-<3 mo,"2,612",20,155,99.09%,97.84%,99.81%,99.43%,99.28%,98.40%,0.25%,0.38%,0.25%,0.39%
4,3-<4 mo,"2,437",20,110,98.92%,96.78%,99.81%,99.25%,99.11%,97.52%,0.29%,0.47%,0.29%,0.48%
5,4-<5 mo,"2,307",17,116,99.04%,95.86%,99.82%,99.06%,99.22%,96.76%,0.28%,0.54%,0.29%,0.55%
6,5-<6 mo,"2,174",23,119,98.49%,94.42%,99.82%,98.88%,98.67%,95.48%,0.38%,0.64%,0.38%,0.65%
7,6-<7 mo,"2,032",8,134,99.19%,93.67%,99.82%,98.70%,99.37%,94.88%,0.32%,0.70%,0.32%,0.71%
8,7-<8 mo,"1,890",13,121,98.94%,92.70%,99.82%,98.52%,99.12%,94.06%,0.36%,0.76%,0.36%,0.77%
9,8-<9 mo,"1,756",12,115,99.14%,91.91%,99.82%,98.34%,99.32%,93.43%,0.31%,0.80%,0.31%,0.82%
10,9-<10 mo,"1,629",12,114,99.07%,91.06%,99.82%,98.17%,99.25%,92.73%,0.34%,0.84%,0.34%,0.87%
11,10-<11 mo,"1,503",14,104,98.93%,90.09%,99.82%,97.99%,99.10%,91.90%,0.36%,0.89%,0.36%,0.92%
12,11-<12 mo,"1,385",6,125,99.69%,89.81%,99.82%,97.82%,99.74%,91.66%,0.13%,0.90%,0.13%,0.93%
13,12-<13 mo,"1,254",10,102,99.08%,88.99%,99.80%,97.62%,99.28%,91.12%,0.36%,0.94%,0.36%,0.98%
14,13-<14 mo,"1,142",6,126,99.44%,88.49%,99.80%,97.43%,99.63%,90.78%,0.29%,0.97%,0.29%,1.01%
15,14-<15 mo,"1,010",3,116,99.81%,88.31%,99.81%,97.25%,99.83%,90.62%,0.11%,0.98%,0.11%,1.01%
16,15-<16 mo,891,3,82,99.49%,87.88%,99.81%,97.07%,99.68%,90.49%,0.37%,1.02%,0.37%,1.06%
17,16-<17 mo,806,2,112,99.50%,87.45%,99.81%,96.88%,99.68%,90.20%,0.41%,1.07%,0.41%,1.12%
18,17-<18 mo,692,3,89,98.95%,86.58%,99.81%,96.70%,99.12%,89.43%,0.66%,1.18%,0.66%,1.25%
19,18-<19 mo,600,1,101,99.90%,86.48%,99.81%,96.52%,99.91%,89.38%,0.10%,1.19%,0.10%,1.25%
20,19-<20 mo,498,3,100,99.53%,86.06%,99.81%,96.34%,99.58%,89.03%,0.27%,1.21%,0.27%,1.27%
21,20-<21 mo,395,0,114,100.00%,86.06%,99.81%,96.16%,100.00%,89.03%,0.00%,1.21%,0.00%,1.27%
22,21-<22 mo,281,0,101,100.00%,86.06%,99.81%,95.98%,100.00%,89.03%,0.00%,1.21%,0.00%,1.27%
23,22-<23 mo,180,0,119,100.00%,86.06%,99.79%,95.78%,100.00%,89.03%,0.00%,1.21%,0.00%,1.27%
24,23-<24 mo,61,0,61,+,+,99.74%,95.53%,+,+,+,+,+,+
