Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"35,885",600,"1,398",97.73%,97.73%,99.84%,99.84%,97.88%,97.88%,0.10%,0.10%,0.10%,0.10%
2,1-<2 mo,"33,887",538,"1,501",97.89%,95.68%,99.84%,99.68%,98.04%,95.98%,0.10%,0.13%,0.10%,0.13%
3,2-<3 mo,"31,848",342,"1,710",98.60%,94.36%,99.84%,99.52%,98.75%,94.80%,0.08%,0.15%,0.08%,0.15%
4,3-<4 mo,"29,796",291,"1,532",98.74%,93.20%,99.85%,99.37%,98.90%,93.77%,0.08%,0.16%,0.08%,0.16%
5,4-<5 mo,"27,973",220,"1,580",99.02%,92.30%,99.85%,99.22%,99.17%,93.00%,0.07%,0.17%,0.07%,0.18%
6,5-<6 mo,"26,173",202,"1,497",99.00%,91.40%,99.85%,99.07%,99.15%,92.23%,0.08%,0.18%,0.08%,0.19%
7,6-<7 mo,"24,474",182,"1,491",99.08%,90.58%,99.85%,98.92%,99.23%,91.53%,0.07%,0.19%,0.07%,0.20%
8,7-<8 mo,"22,801",172,"1,446",99.10%,89.78%,99.85%,98.77%,99.25%,90.85%,0.07%,0.20%,0.07%,0.21%
9,8-<9 mo,"21,183",163,"1,467",99.05%,88.94%,99.85%,98.62%,99.19%,90.13%,0.08%,0.21%,0.08%,0.22%
10,9-<10 mo,"19,553",132,"1,360",99.20%,88.24%,99.85%,98.48%,99.35%,89.55%,0.08%,0.22%,0.08%,0.22%
11,10-<11 mo,"18,061",130,"1,365",99.10%,87.47%,99.85%,98.33%,99.25%,88.89%,0.09%,0.23%,0.09%,0.23%
12,11-<12 mo,"16,566",117,"1,321",99.13%,86.73%,99.85%,98.19%,99.28%,88.26%,0.09%,0.24%,0.09%,0.24%
13,12-<13 mo,"15,128",115,"1,169",99.10%,85.96%,99.83%,98.03%,99.26%,87.61%,0.09%,0.25%,0.09%,0.25%
14,13-<14 mo,"13,844",110,"1,400",99.07%,85.17%,99.84%,97.87%,99.23%,86.94%,0.10%,0.26%,0.10%,0.27%
15,14-<15 mo,"12,334",79,"1,289",99.29%,84.57%,99.84%,97.71%,99.45%,86.46%,0.09%,0.26%,0.09%,0.27%
16,15-<16 mo,"10,966",79,"1,186",99.11%,83.84%,99.83%,97.55%,99.28%,85.85%,0.11%,0.28%,0.11%,0.29%
17,16-<17 mo,"9,701",69,"1,304",99.20%,83.18%,99.83%,97.39%,99.36%,85.30%,0.11%,0.29%,0.11%,0.30%
18,17-<18 mo,"8,328",57,"1,150",99.17%,82.50%,99.83%,97.23%,99.33%,84.73%,0.12%,0.30%,0.12%,0.31%
19,18-<19 mo,"7,121",42,"1,225",99.18%,81.85%,99.83%,97.07%,99.34%,84.19%,0.14%,0.32%,0.14%,0.33%
20,19-<20 mo,"5,854",31,"1,200",99.20%,81.23%,99.84%,96.92%,99.36%,83.68%,0.16%,0.33%,0.16%,0.35%
21,20-<21 mo,"4,623",41,"1,225",98.54%,80.12%,99.84%,96.76%,98.70%,82.64%,0.24%,0.37%,0.24%,0.39%
22,21-<22 mo,"3,357",12,"1,079",99.43%,79.69%,99.84%,96.61%,99.59%,82.31%,0.18%,0.39%,0.18%,0.41%
23,22-<23 mo,"2,266",11,"1,266",99.17%,79.06%,99.84%,96.46%,99.33%,81.77%,0.28%,0.44%,0.28%,0.46%
24,23-<24 mo,989,1,988,+,+,99.84%,96.31%,+,+,+,+,+,+
