Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,5,0,0,100.00%,100.00%,99.80%,99.80%,100.0000%*,100.0000%*,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,5,0,0,100.00%,100.00%,99.80%,99.59%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
3,2-<3 mo,5,0,0,100.00%,100.00%,99.80%,99.39%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
4,3-<4 mo,5,0,0,100.00%,100.00%,99.80%,99.18%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
5,4-<5 mo,5,0,0,100.00%,100.00%,99.80%,98.98%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
6,5-<6 mo,5,0,0,100.00%,100.00%,99.80%,98.78%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
7,6-<7 mo,5,0,0,100.00%,100.00%,99.80%,98.58%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
8,7-<8 mo,5,0,0,100.00%,100.00%,99.80%,98.37%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
9,8-<9 mo,5,0,0,100.00%,100.00%,99.80%,98.17%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
10,9-<10 mo,5,0,0,100.00%,100.00%,99.80%,97.97%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
11,10-<11 mo,5,0,1,100.00%,100.00%,99.80%,97.77%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
12,11-<12 mo,4,0,0,100.00%,100.00%,99.86%,97.63%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
13,12-<13 mo,4,0,1,100.00%,100.00%,99.85%,97.49%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
14,13-<14 mo,3,0,1,100.00%,100.00%,99.84%,97.33%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
15,14-<15 mo,2,1,0,50.00%,50.00%,99.78%,97.12%,50.11%,51.48%,35.36%,35.36%,35.43%,36.40%
16,15-<16 mo,1,0,0,100.00%,50.00%,99.94%,97.06%,100.0000%*,51.4841%#,0.00%,35.36%,0.00%,36.4047%#
17,16-<17 mo,1,0,0,100.00%,50.00%,99.94%,97.01%,100.0000%*,51.4841%#,0.00%,35.36%,0.00%,36.4047%#
18,17-<18 mo,1,0,0,100.00%,50.00%,99.94%,96.95%,100.0000%*,51.4841%#,0.00%,35.36%,0.00%,36.4047%#
19,18-<19 mo,1,0,0,100.00%,50.00%,99.94%,96.90%,100.0000%*,51.4841%#,0.00%,35.36%,0.00%,36.4047%#
20,19-<20 mo,1,0,0,100.00%,50.00%,99.94%,96.84%,100.0000%*,51.4841%#,0.00%,35.36%,0.00%,36.4047%#
21,20-<21 mo,1,0,1,+,+,99.94%,96.79%,+,+,+,+,+,+
