Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,753,1,35,99.86%,99.86%,99.82%,99.82%,100.0000%*,100.0000%*,0.14%,0.14%,0.14%,0.14%
2,1-<2 mo,717,5,39,99.28%,99.15%,99.82%,99.65%,99.46%,99.50%,0.32%,0.35%,0.32%,0.35%
3,2-<3 mo,673,2,46,99.69%,98.84%,99.83%,99.47%,99.87%,99.37%,0.22%,0.41%,0.22%,0.41%
4,3-<4 mo,625,7,33,98.85%,97.71%,99.82%,99.30%,99.03%,98.40%,0.43%,0.59%,0.43%,0.59%
5,4-<5 mo,585,6,27,98.95%,96.68%,99.83%,99.13%,99.12%,97.53%,0.43%,0.71%,0.43%,0.72%
6,5-<6 mo,552,2,29,99.63%,96.32%,99.83%,98.96%,99.79%,97.33%,0.26%,0.76%,0.26%,0.76%
7,6-<7 mo,521,3,33,99.41%,95.75%,99.83%,98.80%,99.57%,96.92%,0.34%,0.82%,0.34%,0.83%
8,7-<8 mo,485,1,36,99.79%,95.54%,99.83%,98.63%,99.95%,96.87%,0.21%,0.84%,0.21%,0.86%
9,8-<9 mo,448,0,33,100.00%,95.54%,99.83%,98.46%,100.0000%*,96.8702%#,0.00%,0.84%,0.00%,0.8558%#
10,9-<10 mo,415,3,27,99.25%,94.83%,99.83%,98.30%,99.42%,96.47%,0.43%,0.93%,0.43%,0.95%
11,10-<11 mo,385,3,34,99.18%,94.06%,99.83%,98.14%,99.35%,95.84%,0.47%,1.03%,0.47%,1.05%
12,11-<12 mo,348,1,18,99.71%,93.78%,99.84%,97.98%,99.86%,95.71%,0.29%,1.06%,0.30%,1.08%
13,12-<13 mo,329,3,25,99.05%,92.89%,99.82%,97.80%,99.23%,94.98%,0.54%,1.17%,0.55%,1.19%
14,13-<14 mo,301,1,34,99.65%,92.56%,99.82%,97.63%,99.83%,94.81%,0.35%,1.21%,0.35%,1.24%
15,14-<15 mo,266,3,27,98.81%,91.46%,99.82%,97.45%,98.99%,93.85%,0.68%,1.35%,0.68%,1.39%
16,15-<16 mo,236,0,27,100.00%,91.46%,99.82%,97.28%,100.0000%*,93.8513%#,0.00%,1.35%,0.00%,1.3862%#
17,16-<17 mo,209,0,21,100.00%,91.46%,99.82%,97.10%,100.0000%*,93.8513%#,0.00%,1.35%,0.00%,1.3862%#
18,17-<18 mo,188,2,26,98.86%,90.42%,99.82%,96.92%,99.04%,93.29%,0.80%,1.52%,0.81%,1.57%
19,18-<19 mo,160,0,18,100.00%,90.42%,99.81%,96.74%,100.0000%*,93.2877%#,0.00%,1.52%,0.00%,1.5727%#
20,19-<20 mo,142,2,30,98.43%,88.99%,99.82%,96.57%,98.60%,92.16%,1.10%,1.80%,1.11%,1.87%
21,20-<21 mo,110,2,27,97.93%,87.15%,99.81%,96.39%,98.11%,90.42%,1.45%,2.19%,1.45%,2.27%
22,21-<22 mo,81,0,25,100.00%,87.15%,99.82%,96.21%,100.0000%*,90.4176%#,0.00%,2.19%,0.00%,2.2686%#
23,22-<23 mo,56,0,29,100.00%,87.15%,99.79%,96.01%,100.0000%*,90.4176%#,0.00%,2.19%,0.00%,2.2686%#
24,23-<24 mo,27,0,27,+,+,99.76%,95.78%,+,+,+,+,+,+
