Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,66,0,1,100.00%,100.00%,99.85%,99.85%,100.0000%*,100.0000%*,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,65,0,3,100.00%,100.00%,99.85%,99.70%,100.0000%*,100.0000%*#,0.00%,0.00%,0.00%,0.0000%#
3,2-<3 mo,62,1,3,98.35%,98.35%,99.86%,99.56%,98.49%,98.78%,1.64%,1.64%,1.64%,1.65%
4,3-<4 mo,58,1,6,98.18%,96.56%,99.87%,99.43%,98.31%,97.12%,1.80%,2.39%,1.80%,2.41%
5,4-<5 mo,51,1,5,97.94%,94.57%,99.90%,99.32%,98.04%,95.21%,2.04%,3.06%,2.04%,3.08%
6,5-<6 mo,45,1,3,97.70%,92.39%,99.89%,99.21%,97.81%,93.13%,2.27%,3.68%,2.27%,3.71%
7,6-<7 mo,41,0,2,100.00%,92.39%,99.88%,99.09%,100.0000%*,93.1322%#,0.00%,3.68%,0.00%,3.7130%#
8,7-<8 mo,39,1,2,97.37%,89.96%,99.87%,98.96%,97.49%,90.91%,2.60%,4.32%,2.60%,4.36%
9,8-<9 mo,36,0,1,100.00%,89.96%,99.87%,98.83%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
10,9-<10 mo,35,0,5,100.00%,89.96%,99.87%,98.70%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
11,10-<11 mo,30,0,3,100.00%,89.96%,99.88%,98.58%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
12,11-<12 mo,27,0,2,100.00%,89.96%,99.87%,98.45%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
13,12-<13 mo,25,0,1,100.00%,89.96%,99.85%,98.30%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
14,13-<14 mo,24,0,4,100.00%,89.96%,99.85%,98.15%,100.0000%*,90.9055%#,0.00%,4.32%,0.00%,4.3604%#
15,14-<15 mo,20,1,2,94.74%,85.23%,99.85%,98.01%,94.87%,86.96%,5.12%,6.16%,5.13%,6.29%
16,15-<16 mo,17,0,1,100.00%,85.23%,99.91%,97.92%,100.0000%*,86.9612%#,0.00%,6.16%,0.00%,6.2857%#
17,16-<17 mo,16,0,1,100.00%,85.23%,99.93%,97.85%,100.0000%*,86.9612%#,0.00%,6.16%,0.00%,6.2857%#
18,17-<18 mo,15,0,1,100.00%,85.23%,99.92%,97.77%,100.0000%*,86.9612%#,0.00%,6.16%,0.00%,6.2857%#
19,18-<19 mo,14,1,2,92.31%,78.67%,99.92%,97.70%,92.38%,80.52%,7.39%,8.49%,7.40%,8.69%
20,19-<20 mo,11,0,0,100.00%,78.67%,99.91%,97.61%,100.0000%*,80.5249%#,0.00%,8.49%,0.00%,8.6859%#
21,20-<21 mo,11,0,4,100.00%,78.67%,99.91%,97.52%,100.0000%*,80.5249%#,0.00%,8.49%,0.00%,8.6859%#
22,21-<22 mo,7,0,3,100.00%,78.67%,99.95%,97.47%,100.0000%*,80.5249%#,0.00%,8.49%,0.00%,8.6859%#
23,22-<23 mo,4,0,1,100.00%,78.67%,99.96%,97.43%,100.0000%*,80.5249%#,0.00%,8.49%,0.00%,8.6859%#
24,23-<24 mo,3,0,3,+,+,99.97%,97.40%,+,+,+,+,+,+
