Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,617,21,26,96.52%,96.52%,99.92%,99.92%,96.60%,96.60%,0.75%,0.75%,0.75%,0.75%
2,1-<2 mo,570,11,26,98.03%,94.62%,99.93%,99.85%,98.09%,94.75%,0.59%,0.93%,0.59%,0.93%
3,2-<3 mo,533,2,26,99.62%,94.25%,99.93%,99.79%,99.68%,94.45%,0.27%,0.96%,0.27%,0.96%
4,3-<4 mo,505,8,27,98.37%,92.72%,99.94%,99.72%,98.43%,92.97%,0.57%,1.08%,0.57%,1.09%
5,4-<5 mo,470,6,37,98.67%,91.49%,99.95%,99.67%,98.72%,91.79%,0.54%,1.18%,0.54%,1.19%
6,5-<6 mo,427,2,19,99.52%,91.05%,99.95%,99.63%,99.57%,91.39%,0.34%,1.22%,0.34%,1.22%
7,6-<7 mo,406,2,24,99.49%,90.59%,99.95%,99.58%,99.54%,90.97%,0.36%,1.25%,0.36%,1.26%
8,7-<8 mo,380,1,26,99.73%,90.34%,99.95%,99.53%,99.77%,90.76%,0.27%,1.27%,0.27%,1.28%
9,8-<9 mo,353,3,17,99.13%,89.55%,99.95%,99.48%,99.18%,90.02%,0.50%,1.34%,0.50%,1.35%
10,9-<10 mo,333,0,32,100.00%,89.55%,99.96%,99.44%,100.0000%*,90.0165%#,0.00%,1.34%,0.00%,1.3477%#
11,10-<11 mo,301,0,33,100.00%,89.55%,99.96%,99.40%,100.0000%*,90.0165%#,0.00%,1.34%,0.00%,1.3477%#
12,11-<12 mo,268,1,19,99.61%,89.21%,99.96%,99.36%,99.66%,89.78%,0.39%,1.38%,0.39%,1.39%
13,12-<13 mo,248,0,21,100.00%,89.21%,99.95%,99.31%,100.0000%*,89.7826%#,0.00%,1.38%,0.00%,1.3885%#
14,13-<14 mo,227,0,20,100.00%,89.21%,99.95%,99.27%,100.0000%*,89.7826%#,0.00%,1.38%,0.00%,1.3885%#
15,14-<15 mo,207,0,31,100.00%,89.21%,99.96%,99.23%,100.0000%*,89.7826%#,0.00%,1.38%,0.00%,1.3885%#
16,15-<16 mo,176,1,20,99.40%,88.67%,99.96%,99.18%,99.44%,89.40%,0.60%,1.47%,0.60%,1.48%
17,16-<17 mo,155,0,25,100.00%,88.67%,99.96%,99.14%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
18,17-<18 mo,130,0,19,100.00%,88.67%,99.96%,99.10%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
19,18-<19 mo,111,0,18,100.00%,88.67%,99.95%,99.05%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
20,19-<20 mo,93,0,11,100.00%,88.67%,99.96%,99.01%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
21,20-<21 mo,82,0,24,100.00%,88.67%,99.97%,98.98%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
22,21-<22 mo,58,0,15,100.00%,88.67%,99.96%,98.94%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
23,22-<23 mo,43,0,23,100.00%,88.67%,99.97%,98.92%,100.0000%*,89.3985%#,0.00%,1.47%,0.00%,1.4843%#
24,23-<24 mo,20,0,20,+,+,99.97%,98.89%,+,+,+,+,+,+
