Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"13,940",37,"1,605",99.72%,99.72%,99.81%,99.81%,99.91%,99.91%,0.05%,0.05%,0.05%,0.05%
2,1-<2 mo,"12,298",36,756,99.70%,99.42%,99.81%,99.62%,99.89%,99.80%,0.05%,0.07%,0.05%,0.07%
3,2-<3 mo,"11,506",22,619,99.80%,99.22%,99.81%,99.43%,99.99%,99.79%,0.04%,0.08%,0.04%,0.08%
4,3-<4 mo,"10,865",26,536,99.75%,98.98%,99.81%,99.24%,99.94%,99.74%,0.05%,0.09%,0.05%,0.09%
5,4-<5 mo,"10,303",26,564,99.74%,98.72%,99.81%,99.05%,99.93%,99.67%,0.05%,0.11%,0.05%,0.11%
6,5-<6 mo,"9,713",19,568,99.80%,98.52%,99.81%,98.86%,99.99%,99.65%,0.05%,0.11%,0.05%,0.12%
7,6-<7 mo,"9,126",20,576,99.77%,98.30%,99.81%,98.68%,99.96%,99.62%,0.05%,0.12%,0.05%,0.13%
8,7-<8 mo,"8,530",20,497,99.76%,98.06%,99.81%,98.49%,99.94%,99.56%,0.05%,0.14%,0.05%,0.14%
9,8-<9 mo,"8,013",22,542,99.72%,97.78%,99.82%,98.31%,99.90%,99.46%,0.06%,0.15%,0.06%,0.15%
10,9-<10 mo,"7,449",19,506,99.74%,97.53%,99.82%,98.13%,99.92%,99.38%,0.06%,0.16%,0.06%,0.16%
11,10-<11 mo,"6,924",13,455,99.81%,97.34%,99.82%,97.95%,99.99%,99.37%,0.05%,0.17%,0.05%,0.17%
12,11-<12 mo,"6,456",27,491,99.57%,96.91%,99.82%,97.78%,99.75%,99.12%,0.08%,0.18%,0.08%,0.19%
13,12-<13 mo,"5,938",10,446,99.83%,96.74%,99.80%,97.58%,100.0000%*,99.1172%#,0.06%,0.19%,0.06%,0.1888%#
14,13-<14 mo,"5,482",14,514,99.73%,96.48%,99.80%,97.39%,99.93%,99.07%,0.07%,0.20%,0.07%,0.21%
15,14-<15 mo,"4,954",11,509,99.77%,96.26%,99.80%,97.20%,99.96%,99.03%,0.07%,0.21%,0.07%,0.22%
16,15-<16 mo,"4,434",15,473,99.64%,95.91%,99.80%,97.01%,99.84%,98.87%,0.09%,0.23%,0.09%,0.24%
17,16-<17 mo,"3,946",11,541,99.70%,95.63%,99.81%,96.82%,99.89%,98.77%,0.09%,0.25%,0.09%,0.25%
18,17-<18 mo,"3,394",7,541,99.78%,95.41%,99.81%,96.64%,99.97%,98.73%,0.08%,0.26%,0.08%,0.27%
19,18-<19 mo,"2,846",6,526,99.77%,95.19%,99.81%,96.45%,99.96%,98.69%,0.09%,0.27%,0.09%,0.28%
20,19-<20 mo,"2,314",5,452,99.76%,94.96%,99.81%,96.27%,99.95%,98.64%,0.11%,0.29%,0.11%,0.30%
21,20-<21 mo,"1,857",7,468,99.57%,94.55%,99.81%,96.09%,99.76%,98.40%,0.16%,0.33%,0.16%,0.34%
22,21-<22 mo,"1,382",2,451,99.83%,94.39%,99.81%,95.91%,100.0000%*,98.4047%#,0.12%,0.35%,0.12%,0.3417%#
23,22-<23 mo,929,1,494,99.85%,94.25%,99.80%,95.72%,100.0000%*,98.4047%#,0.15%,0.37%,0.15%,0.3417%#
24,23-<24 mo,434,0,434,+,+,99.78%,95.50%,+,+,+,+,+,+
