Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,347,18,16,94.69%,94.69%,99.70%,99.70%,94.98%,94.98%,1.22%,1.22%,1.22%,1.22%
2,1-<2 mo,313,10,14,96.73%,91.60%,99.71%,99.41%,97.01%,92.14%,1.02%,1.52%,1.02%,1.53%
3,2-<3 mo,289,10,13,96.46%,88.35%,99.72%,99.14%,96.73%,89.12%,1.10%,1.78%,1.10%,1.80%
4,3-<4 mo,266,8,17,96.89%,85.61%,99.73%,98.87%,97.16%,86.59%,1.08%,1.97%,1.08%,1.99%
5,4-<5 mo,241,6,15,97.43%,83.41%,99.74%,98.62%,97.68%,84.58%,1.04%,2.12%,1.04%,2.15%
6,5-<6 mo,220,1,9,99.54%,83.02%,99.75%,98.37%,99.78%,84.39%,0.46%,2.14%,0.46%,2.18%
7,6-<7 mo,210,2,15,99.01%,82.20%,99.75%,98.13%,99.26%,83.77%,0.69%,2.20%,0.70%,2.24%
8,7-<8 mo,193,1,9,99.47%,81.77%,99.75%,97.89%,99.72%,83.53%,0.53%,2.23%,0.53%,2.28%
9,8-<9 mo,183,0,18,100.00%,81.77%,99.75%,97.64%,100.0000%*,83.5309%#,0.00%,2.23%,0.00%,2.2759%#
10,9-<10 mo,165,5,12,96.86%,79.19%,99.75%,97.40%,97.10%,81.31%,1.38%,2.44%,1.39%,2.50%
11,10-<11 mo,148,1,16,99.29%,78.63%,99.75%,97.15%,99.54%,80.93%,0.71%,2.48%,0.71%,2.56%
12,11-<12 mo,131,1,6,99.22%,78.01%,99.76%,96.92%,99.46%,80.50%,0.78%,2.54%,0.78%,2.62%
13,12-<13 mo,124,2,6,98.35%,76.72%,99.73%,96.65%,98.62%,79.38%,1.16%,2.66%,1.16%,2.75%
14,13-<14 mo,116,1,7,99.11%,76.04%,99.73%,96.39%,99.38%,78.89%,0.88%,2.72%,0.89%,2.82%
15,14-<15 mo,108,0,7,100.00%,76.04%,99.71%,96.11%,100.0000%*,78.8922%#,0.00%,2.72%,0.00%,2.8204%#
16,15-<16 mo,101,1,12,98.95%,75.24%,99.72%,95.84%,99.22%,78.50%,1.05%,2.81%,1.05%,2.93%
17,16-<17 mo,88,0,15,100.00%,75.24%,99.75%,95.60%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
18,17-<18 mo,73,0,9,100.00%,75.24%,99.74%,95.35%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
19,18-<19 mo,64,0,7,100.00%,75.24%,99.73%,95.09%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
20,19-<20 mo,57,0,10,100.00%,75.24%,99.74%,94.85%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
21,20-<21 mo,47,0,13,100.00%,75.24%,99.75%,94.61%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
22,21-<22 mo,34,0,15,100.00%,75.24%,99.74%,94.37%,100.0000%*,78.5045%#,0.00%,2.81%,0.00%,2.9269%#
23,22-<23 mo,19,1,11,92.59%,69.67%,99.86%,94.23%,92.73%,73.93%,7.13%,5.96%,7.14%,6.32%
24,23-<24 mo,7,0,7,+,+,99.86%,94.10%,+,+,+,+,+,+
