Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,475",38,226,99.03%,99.03%,99.77%,99.77%,99.27%,99.27%,0.16%,0.16%,0.16%,0.16%
2,1-<2 mo,"4,211",65,200,98.23%,97.28%,99.76%,99.53%,98.46%,97.74%,0.22%,0.27%,0.22%,0.27%
3,2-<3 mo,"3,946",41,217,98.80%,96.12%,99.76%,99.29%,99.04%,96.80%,0.19%,0.32%,0.19%,0.33%
4,3-<4 mo,"3,688",27,169,99.15%,95.31%,99.76%,99.06%,99.38%,96.20%,0.17%,0.36%,0.17%,0.36%
5,4-<5 mo,"3,492",34,174,98.84%,94.21%,99.76%,98.83%,99.07%,95.31%,0.20%,0.40%,0.20%,0.41%
6,5-<6 mo,"3,284",24,173,99.10%,93.37%,99.76%,98.59%,99.33%,94.68%,0.19%,0.43%,0.19%,0.44%
7,6-<7 mo,"3,087",30,177,98.84%,92.31%,99.76%,98.36%,99.07%,93.81%,0.22%,0.47%,0.22%,0.48%
8,7-<8 mo,"2,880",19,173,99.26%,91.63%,99.76%,98.13%,99.49%,93.34%,0.18%,0.49%,0.18%,0.51%
9,8-<9 mo,"2,688",31,155,98.68%,90.43%,99.76%,97.90%,98.91%,92.33%,0.24%,0.53%,0.24%,0.55%
10,9-<10 mo,"2,502",21,170,99.01%,89.55%,99.77%,97.67%,99.24%,91.64%,0.22%,0.56%,0.22%,0.58%
11,10-<11 mo,"2,311",29,179,98.45%,88.20%,99.77%,97.45%,98.68%,90.44%,0.29%,0.60%,0.29%,0.63%
12,11-<12 mo,"2,103",22,174,98.86%,87.21%,99.77%,97.23%,99.08%,89.61%,0.25%,0.64%,0.26%,0.66%
13,12-<13 mo,"1,907",13,138,99.33%,86.62%,99.75%,96.99%,99.58%,89.23%,0.20%,0.65%,0.20%,0.68%
14,13-<14 mo,"1,756",15,178,99.00%,85.77%,99.75%,96.75%,99.25%,88.56%,0.27%,0.68%,0.27%,0.72%
15,14-<15 mo,"1,563",15,158,98.91%,84.86%,99.75%,96.51%,99.16%,87.83%,0.29%,0.72%,0.29%,0.75%
16,15-<16 mo,"1,390",13,129,98.92%,83.96%,99.75%,96.28%,99.16%,87.09%,0.31%,0.75%,0.31%,0.79%
17,16-<17 mo,"1,248",17,161,98.40%,82.65%,99.75%,96.04%,98.65%,85.93%,0.40%,0.81%,0.41%,0.86%
18,17-<18 mo,"1,070",12,157,98.81%,81.67%,99.75%,95.81%,99.05%,85.11%,0.36%,0.85%,0.36%,0.90%
19,18-<19 mo,901,13,147,98.45%,80.40%,99.75%,95.59%,98.69%,83.99%,0.45%,0.91%,0.45%,0.97%
20,19-<20 mo,741,6,133,98.80%,79.50%,99.75%,95.35%,99.04%,83.21%,0.49%,0.97%,0.49%,1.04%
21,20-<21 mo,602,4,147,99.22%,78.91%,99.75%,95.12%,99.45%,82.76%,0.41%,1.01%,0.41%,1.08%
22,21-<22 mo,451,4,129,98.77%,78.01%,99.74%,94.88%,99.01%,81.97%,0.63%,1.09%,0.63%,1.18%
23,22-<23 mo,318,1,150,99.57%,77.65%,99.74%,94.65%,99.59%,81.66%,0.43%,1.14%,0.43%,1.23%
24,23-<24 mo,167,3,164,+,+,99.70%,94.38%,+,+,+,+,+,+
