Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,882",81,81,95.22%,95.22%,99.74%,99.74%,95.46%,95.46%,0.52%,0.52%,0.52%,0.52%
2,1-<2 mo,"1,720",89,59,94.33%,89.87%,99.75%,99.49%,94.57%,90.32%,0.58%,0.73%,0.59%,0.74%
3,2-<3 mo,"1,572",57,78,95.86%,86.25%,99.75%,99.25%,96.10%,86.87%,0.54%,0.84%,0.54%,0.85%
4,3-<4 mo,"1,437",44,57,96.48%,83.32%,99.75%,99.00%,96.71%,84.11%,0.52%,0.91%,0.53%,0.92%
5,4-<5 mo,"1,336",36,57,97.14%,80.98%,99.75%,98.76%,97.38%,81.93%,0.48%,0.96%,0.48%,0.98%
6,5-<6 mo,"1,243",29,71,97.34%,78.93%,99.75%,98.52%,97.57%,80.02%,0.50%,1.01%,0.50%,1.03%
7,6-<7 mo,"1,143",33,65,96.67%,76.42%,99.76%,98.28%,96.91%,77.65%,0.58%,1.06%,0.58%,1.08%
8,7-<8 mo,"1,045",34,64,96.48%,73.83%,99.76%,98.04%,96.71%,75.16%,0.61%,1.11%,0.61%,1.14%
9,8-<9 mo,947,25,58,96.96%,71.72%,99.75%,97.81%,97.20%,73.16%,0.61%,1.15%,0.61%,1.18%
10,9-<10 mo,864,26,71,96.65%,69.45%,99.76%,97.57%,96.89%,70.98%,0.67%,1.19%,0.67%,1.23%
11,10-<11 mo,767,18,51,97.55%,67.76%,99.75%,97.34%,97.79%,69.40%,0.59%,1.23%,0.59%,1.27%
12,11-<12 mo,698,21,60,96.71%,65.63%,99.75%,97.10%,96.95%,67.35%,0.73%,1.27%,0.73%,1.32%
13,12-<13 mo,617,15,45,97.62%,63.99%,99.72%,96.83%,97.89%,65.84%,0.63%,1.31%,0.63%,1.36%
14,13-<14 mo,557,13,39,97.24%,62.34%,99.72%,96.57%,97.52%,64.29%,0.76%,1.35%,0.77%,1.41%
15,14-<15 mo,505,13,35,96.75%,60.59%,99.72%,96.30%,97.01%,62.59%,0.89%,1.39%,0.89%,1.45%
16,15-<16 mo,457,10,33,97.24%,59.14%,99.74%,96.06%,97.49%,61.20%,0.87%,1.42%,0.87%,1.49%
17,16-<17 mo,414,13,45,96.31%,57.09%,99.74%,95.82%,96.55%,59.19%,1.03%,1.47%,1.03%,1.55%
18,17-<18 mo,356,17,45,94.80%,54.29%,99.75%,95.58%,95.03%,56.38%,1.28%,1.55%,1.28%,1.63%
19,18-<19 mo,294,11,45,95.46%,52.08%,99.75%,95.35%,95.70%,54.16%,1.37%,1.62%,1.38%,1.70%
20,19-<20 mo,238,5,39,97.48%,50.71%,99.74%,95.11%,97.74%,52.86%,1.13%,1.68%,1.13%,1.78%
21,20-<21 mo,194,6,56,97.39%,49.04%,99.76%,94.88%,97.43%,51.19%,1.10%,1.78%,1.10%,1.87%
22,21-<22 mo,132,4,40,97.71%,47.59%,99.73%,94.64%,97.72%,49.74%,1.10%,1.88%,1.10%,1.97%
23,22-<23 mo,88,1,39,98.54%,47.05%,99.73%,94.39%,98.76%,49.40%,1.43%,1.93%,1.44%,2.04%
24,23-<24 mo,48,0,48,+,+,99.71%,94.13%,+,+,+,+,+,+
