Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,326,5,20,98.42%,98.42%,99.91%,99.91%,98.51%,98.51%,0.70%,0.70%,0.70%,0.70%
2,1-<2 mo,301,4,13,98.64%,97.08%,99.92%,99.82%,98.72%,97.25%,0.67%,0.96%,0.68%,0.96%
3,2-<3 mo,284,9,14,96.75%,93.93%,99.92%,99.74%,96.83%,94.17%,1.07%,1.39%,1.07%,1.39%
4,3-<4 mo,261,10,9,96.10%,90.26%,99.92%,99.66%,96.18%,90.57%,1.21%,1.75%,1.21%,1.76%
5,4-<5 mo,242,7,12,97.03%,87.59%,99.93%,99.59%,97.10%,87.95%,1.10%,1.97%,1.11%,1.98%
6,5-<6 mo,223,7,19,96.72%,84.72%,99.92%,99.51%,96.79%,85.13%,1.22%,2.19%,1.22%,2.20%
7,6-<7 mo,197,5,6,97.42%,82.53%,99.93%,99.45%,97.49%,82.99%,1.14%,2.34%,1.14%,2.35%
8,7-<8 mo,186,3,9,98.35%,81.17%,99.93%,99.38%,98.42%,81.68%,0.95%,2.43%,0.95%,2.44%
9,8-<9 mo,174,2,12,98.81%,80.20%,99.93%,99.30%,98.88%,80.77%,0.84%,2.49%,0.84%,2.51%
10,9-<10 mo,160,4,7,97.44%,78.15%,99.92%,99.23%,97.52%,78.76%,1.26%,2.63%,1.26%,2.65%
11,10-<11 mo,149,7,9,95.16%,74.37%,99.93%,99.16%,95.22%,75.00%,1.79%,2.87%,1.79%,2.89%
12,11-<12 mo,133,5,11,96.08%,71.45%,99.93%,99.09%,96.14%,72.11%,1.72%,3.04%,1.72%,3.06%
13,12-<13 mo,117,8,6,92.98%,66.44%,99.93%,99.02%,93.04%,67.09%,2.39%,3.30%,2.39%,3.33%
14,13-<14 mo,103,4,11,95.90%,63.71%,99.94%,98.96%,95.95%,64.38%,2.01%,3.44%,2.01%,3.47%
15,14-<15 mo,88,3,7,96.45%,61.45%,99.94%,98.91%,96.51%,62.13%,2.01%,3.55%,2.01%,3.59%
16,15-<16 mo,78,2,6,97.33%,59.81%,99.94%,98.85%,97.39%,60.51%,1.86%,3.64%,1.86%,3.68%
17,16-<17 mo,70,1,11,98.45%,58.88%,99.94%,98.78%,98.51%,59.61%,1.54%,3.70%,1.54%,3.75%
18,17-<18 mo,58,1,11,98.10%,57.76%,99.94%,98.72%,98.16%,58.51%,1.89%,3.80%,1.89%,3.85%
19,18-<19 mo,46,2,7,95.29%,55.04%,99.93%,98.66%,95.36%,55.79%,3.25%,4.08%,3.25%,4.13%
20,19-<20 mo,37,1,10,96.88%,53.32%,99.95%,98.61%,96.92%,54.07%,3.08%,4.30%,3.08%,4.36%
21,20-<21 mo,26,0,8,100.00%,53.32%,99.96%,98.57%,100.0000%*,54.0741%#,0.00%,4.30%,0.00%,4.3568%#
22,21-<22 mo,18,0,4,100.00%,53.32%,99.96%,98.53%,100.0000%*,54.0741%#,0.00%,4.30%,0.00%,4.3568%#
23,22-<23 mo,14,0,6,100.00%,53.32%,99.97%,98.49%,100.0000%*,54.0741%#,0.00%,4.30%,0.00%,4.3568%#
24,23-<24 mo,8,0,8,+,+,99.97%,98.46%,+,+,+,+,+,+
