Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,429",101,56,93.25%,93.25%,99.78%,99.78%,93.45%,93.45%,0.68%,0.68%,0.69%,0.69%
2,1-<2 mo,"1,272",134,40,89.05%,83.04%,99.79%,99.57%,89.24%,83.39%,0.93%,1.06%,0.93%,1.06%
3,2-<3 mo,"1,098",109,38,90.12%,74.83%,99.79%,99.36%,90.31%,75.31%,0.94%,1.23%,0.94%,1.24%
4,3-<4 mo,951,78,38,91.20%,68.25%,99.79%,99.16%,91.39%,68.82%,0.98%,1.34%,0.98%,1.35%
5,4-<5 mo,835,52,41,93.16%,63.55%,99.79%,98.95%,93.35%,64.21%,0.94%,1.40%,0.94%,1.42%
6,5-<6 mo,742,45,58,93.24%,59.27%,99.79%,98.74%,93.43%,60.01%,1.01%,1.45%,1.01%,1.47%
7,6-<7 mo,639,38,42,92.86%,55.10%,99.79%,98.53%,93.06%,55.90%,1.14%,1.49%,1.15%,1.52%
8,7-<8 mo,559,22,20,95.79%,52.80%,99.79%,98.32%,96.00%,53.67%,0.93%,1.51%,0.93%,1.54%
9,8-<9 mo,517,28,33,93.53%,49.47%,99.79%,98.12%,93.72%,50.37%,1.24%,1.54%,1.24%,1.57%
10,9-<10 mo,456,16,35,95.71%,47.42%,99.79%,97.92%,95.91%,48.37%,1.10%,1.55%,1.10%,1.59%
11,10-<11 mo,405,19,21,94.91%,45.05%,99.79%,97.71%,95.11%,46.04%,1.22%,1.57%,1.23%,1.61%
12,11-<12 mo,365,19,36,93.54%,42.25%,99.79%,97.51%,93.73%,43.25%,1.50%,1.59%,1.50%,1.64%
13,12-<13 mo,310,12,25,95.69%,40.46%,99.77%,97.29%,95.91%,41.51%,1.32%,1.61%,1.32%,1.66%
14,13-<14 mo,273,14,29,95.49%,38.56%,99.77%,97.07%,95.71%,39.64%,1.32%,1.63%,1.33%,1.69%
15,14-<15 mo,230,13,18,93.91%,36.32%,99.76%,96.84%,94.11%,37.39%,1.78%,1.66%,1.78%,1.72%
16,15-<16 mo,199,5,17,95.98%,35.07%,99.78%,96.64%,96.16%,36.13%,1.75%,1.67%,1.75%,1.73%
17,16-<17 mo,177,4,19,97.32%,34.12%,99.78%,96.43%,97.54%,35.24%,1.40%,1.69%,1.40%,1.76%
18,17-<18 mo,154,3,23,97.20%,33.31%,99.79%,96.23%,97.39%,34.44%,1.70%,1.71%,1.70%,1.78%
19,18-<19 mo,128,2,22,98.61%,32.76%,99.79%,96.03%,98.65%,33.91%,1.02%,1.73%,1.02%,1.81%
20,19-<20 mo,104,6,23,93.40%,30.49%,99.78%,95.82%,93.61%,31.69%,2.73%,1.85%,2.73%,1.93%
21,20-<21 mo,75,5,16,92.48%,28.12%,99.77%,95.61%,92.70%,29.31%,3.39%,1.99%,3.39%,2.08%
22,21-<22 mo,54,2,20,93.96%,26.72%,99.74%,95.37%,94.15%,27.84%,3.96%,2.09%,3.98%,2.20%
23,22-<23 mo,32,1,13,94.85%,25.70%,99.70%,95.08%,95.08%,26.78%,4.84%,2.20%,4.87%,2.33%
24,23-<24 mo,18,1,17,+,+,99.79%,94.89%,+,+,+,+,+,+
