Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,8,0,0,100.00%,100.00%,99.81%,99.81%,100.0000%*,100.0000%*,0.00%,0.00%,0.00%,0.00%
2,1-<2 mo,8,1,0,87.50%,87.50%,99.81%,99.61%,87.67%,87.84%,11.69%,11.69%,11.72%,11.74%
3,2-<3 mo,7,0,1,100.00%,87.50%,99.82%,99.43%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
4,3-<4 mo,6,0,0,100.00%,87.50%,99.84%,99.27%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
5,4-<5 mo,6,0,2,100.00%,87.50%,99.84%,99.11%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
6,5-<6 mo,4,0,0,100.00%,87.50%,99.82%,98.93%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
7,6-<7 mo,4,0,0,100.00%,87.50%,99.82%,98.75%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
8,7-<8 mo,4,0,0,100.00%,87.50%,99.82%,98.56%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
9,8-<9 mo,4,0,0,100.00%,87.50%,99.82%,98.38%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
10,9-<10 mo,4,0,1,100.00%,87.50%,99.82%,98.20%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
11,10-<11 mo,3,0,0,100.00%,87.50%,99.77%,97.98%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
12,11-<12 mo,3,0,0,100.00%,87.50%,99.77%,97.75%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
13,12-<13 mo,3,0,0,100.00%,87.50%,99.75%,97.50%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
14,13-<14 mo,3,0,0,100.00%,87.50%,99.75%,97.25%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
15,14-<15 mo,3,0,0,100.00%,87.50%,99.75%,97.00%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
16,15-<16 mo,3,0,1,100.00%,87.50%,99.75%,96.76%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
17,16-<17 mo,2,0,0,100.00%,87.50%,99.73%,96.49%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
18,17-<18 mo,2,0,0,100.00%,87.50%,99.73%,96.23%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
19,18-<19 mo,2,0,0,100.00%,87.50%,99.73%,95.97%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
20,19-<20 mo,2,0,0,100.00%,87.50%,99.73%,95.71%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
21,20-<21 mo,2,0,1,100.00%,87.50%,99.73%,95.45%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
22,21-<22 mo,1,0,0,100.00%,87.50%,99.77%,95.22%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
23,22-<23 mo,1,0,0,100.00%,87.50%,99.77%,95.00%,100.0000%*,87.8406%#,0.00%,11.69%,0.00%,11.7382%#
24,23-<24 mo,1,0,1,+,+,99.77%,94.78%,+,+,+,+,+,+
