Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,44,2,1,95.40%,95.40%,99.78%,99.78%,95.61%,95.61%,3.18%,3.18%,3.18%,3.18%
2,1-<2 mo,41,0,2,100.00%,95.40%,99.78%,99.56%,100.0000%*,95.6092%#,0.00%,3.18%,0.00%,3.1823%#
3,2-<3 mo,39,2,3,94.67%,90.31%,99.78%,99.34%,94.88%,90.91%,3.67%,4.61%,3.68%,4.64%
4,3-<4 mo,34,1,0,97.06%,87.66%,99.79%,99.13%,97.27%,88.43%,2.90%,5.19%,2.90%,5.23%
5,4-<5 mo,33,1,0,96.97%,85.00%,99.79%,98.92%,97.18%,85.93%,2.98%,5.67%,2.99%,5.73%
6,5-<6 mo,32,0,3,100.00%,85.00%,99.78%,98.70%,100.0000%*,85.9328%#,0.00%,5.67%,0.00%,5.7314%#
7,6-<7 mo,29,3,2,89.29%,75.89%,99.77%,98.47%,89.50%,77.08%,5.85%,7.09%,5.86%,7.20%
8,7-<8 mo,24,0,2,100.00%,75.89%,99.78%,98.25%,100.0000%*,77.0758%#,0.00%,7.09%,0.00%,7.2033%#
9,8-<9 mo,22,2,1,90.70%,68.83%,99.78%,98.04%,90.90%,70.21%,6.26%,8.00%,6.28%,8.16%
10,9-<10 mo,19,0,3,100.00%,68.83%,99.82%,97.86%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
11,10-<11 mo,16,0,0,100.00%,68.83%,99.79%,97.66%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
12,11-<12 mo,16,0,0,100.00%,68.83%,99.79%,97.45%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
13,12-<13 mo,16,0,0,100.00%,68.83%,99.77%,97.23%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
14,13-<14 mo,16,0,1,100.00%,68.83%,99.77%,97.01%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
15,14-<15 mo,15,0,0,100.00%,68.83%,99.76%,96.78%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
16,15-<16 mo,15,0,0,100.00%,68.83%,99.76%,96.55%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
17,16-<17 mo,15,0,2,100.00%,68.83%,99.76%,96.32%,100.0000%*,70.2117%#,0.00%,8.00%,0.00%,8.1593%#
18,17-<18 mo,13,1,0,92.31%,63.54%,99.75%,96.07%,92.54%,66.14%,7.39%,8.97%,7.41%,9.33%
19,18-<19 mo,12,0,2,100.00%,63.54%,99.74%,95.82%,100.0000%*,66.1362%#,0.00%,8.97%,0.00%,9.3331%#
20,19-<20 mo,10,1,2,88.89%,56.48%,99.77%,95.60%,89.10%,59.08%,10.48%,10.38%,10.50%,10.86%
21,20-<21 mo,7,0,3,100.00%,56.48%,99.71%,95.32%,100.0000%*,59.0785%#,0.00%,10.38%,0.00%,10.8621%#
22,21-<22 mo,4,0,3,100.00%,56.48%,99.60%,94.94%,100.0000%*,59.0785%#,0.00%,10.38%,0.00%,10.8621%#
23,22-<23 mo,1,0,1,+,+,99.96%,94.90%,+,+,+,+,+,+
