Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"5,010",120,173,97.39%,97.39%,99.76%,99.76%,97.62%,97.62%,0.24%,0.24%,0.24%,0.24%
2,1-<2 mo,"4,717",59,195,98.62%,96.05%,99.76%,99.53%,98.85%,96.50%,0.18%,0.29%,0.18%,0.29%
3,2-<3 mo,"4,463",41,201,98.90%,95.01%,99.77%,99.30%,99.13%,95.67%,0.17%,0.33%,0.17%,0.33%
4,3-<4 mo,"4,221",39,200,98.98%,94.06%,99.77%,99.07%,99.21%,94.92%,0.17%,0.36%,0.17%,0.36%
5,4-<5 mo,"3,982",40,221,98.90%,93.03%,99.77%,98.84%,99.13%,94.10%,0.18%,0.39%,0.18%,0.40%
6,5-<6 mo,"3,721",24,195,99.30%,92.38%,99.77%,98.61%,99.52%,93.65%,0.15%,0.41%,0.15%,0.42%
7,6-<7 mo,"3,502",31,227,99.11%,91.56%,99.77%,98.39%,99.33%,93.02%,0.16%,0.43%,0.16%,0.44%
8,7-<8 mo,"3,244",23,206,99.25%,90.88%,99.77%,98.17%,99.48%,92.54%,0.16%,0.45%,0.16%,0.46%
9,8-<9 mo,"3,015",24,213,99.17%,90.13%,99.77%,97.95%,99.39%,91.98%,0.17%,0.47%,0.17%,0.49%
10,9-<10 mo,"2,778",11,202,99.54%,89.72%,99.78%,97.73%,99.76%,91.76%,0.14%,0.49%,0.14%,0.50%
11,10-<11 mo,"2,565",21,250,99.08%,88.91%,99.78%,97.52%,99.30%,91.12%,0.21%,0.51%,0.21%,0.53%
12,11-<12 mo,"2,294",8,204,99.63%,88.58%,99.78%,97.31%,99.85%,90.97%,0.13%,0.53%,0.13%,0.54%
13,12-<13 mo,"2,082",11,166,99.45%,88.09%,99.76%,97.08%,99.69%,90.69%,0.17%,0.54%,0.17%,0.57%
14,13-<14 mo,"1,905",13,188,99.27%,87.46%,99.76%,96.85%,99.51%,90.25%,0.21%,0.57%,0.21%,0.59%
15,14-<15 mo,"1,704",13,170,99.26%,86.82%,99.76%,96.62%,99.47%,89.77%,0.21%,0.59%,0.21%,0.62%
16,15-<16 mo,"1,521",7,159,99.50%,86.38%,99.76%,96.39%,99.73%,89.56%,0.19%,0.61%,0.19%,0.64%
17,16-<17 mo,"1,355",5,173,99.66%,86.08%,99.76%,96.17%,99.76%,89.35%,0.16%,0.62%,0.16%,0.65%
18,17-<18 mo,"1,177",4,164,99.69%,85.81%,99.76%,95.94%,99.74%,89.15%,0.15%,0.64%,0.15%,0.66%
19,18-<19 mo,"1,009",5,168,99.36%,85.28%,99.76%,95.71%,99.59%,89.04%,0.28%,0.67%,0.29%,0.71%
20,19-<20 mo,836,3,173,99.51%,84.89%,99.76%,95.49%,99.70%,88.78%,0.28%,0.71%,0.28%,0.75%
21,20-<21 mo,660,1,173,99.86%,84.77%,99.77%,95.27%,99.87%,88.69%,0.14%,0.72%,0.14%,0.76%
22,21-<22 mo,486,1,149,99.81%,84.61%,99.75%,95.05%,99.82%,88.53%,0.19%,0.73%,0.19%,0.78%
23,22-<23 mo,336,1,170,99.69%,84.33%,99.75%,94.81%,99.70%,88.27%,0.31%,0.78%,0.31%,0.82%
24,23-<24 mo,165,0,165,+,+,99.73%,94.57%,+,+,+,+,+,+
