Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,452,14,19,96.84%,96.84%,99.66%,99.66%,97.17%,97.17%,0.83%,0.83%,0.83%,0.83%
2,1-<2 mo,419,8,21,98.04%,94.94%,99.66%,99.32%,98.37%,95.59%,0.69%,1.05%,0.69%,1.06%
3,2-<3 mo,390,7,22,98.15%,93.19%,99.67%,98.99%,98.48%,94.13%,0.69%,1.22%,0.69%,1.24%
4,3-<4 mo,361,8,11,97.75%,91.09%,99.69%,98.69%,98.06%,92.30%,0.79%,1.40%,0.79%,1.42%
5,4-<5 mo,342,8,21,97.59%,88.89%,99.69%,98.38%,97.89%,90.36%,0.84%,1.57%,0.85%,1.60%
6,5-<6 mo,313,4,15,98.69%,87.73%,99.68%,98.06%,99.00%,89.46%,0.65%,1.65%,0.65%,1.69%
7,6-<7 mo,294,5,10,98.27%,86.21%,99.69%,97.76%,98.58%,88.19%,0.77%,1.76%,0.77%,1.80%
8,7-<8 mo,279,4,19,98.52%,84.93%,99.68%,97.45%,98.83%,87.15%,0.74%,1.85%,0.74%,1.89%
9,8-<9 mo,256,8,20,96.75%,82.17%,99.70%,97.15%,97.04%,84.57%,1.13%,2.03%,1.13%,2.09%
10,9-<10 mo,228,3,15,98.64%,81.05%,99.71%,96.87%,98.93%,83.67%,0.78%,2.10%,0.78%,2.17%
11,10-<11 mo,210,5,15,97.53%,79.05%,99.71%,96.58%,97.82%,81.84%,1.09%,2.23%,1.09%,2.31%
12,11-<12 mo,190,1,20,99.44%,78.61%,99.72%,96.31%,99.73%,81.62%,0.55%,2.26%,0.56%,2.35%
13,12-<13 mo,169,7,8,95.76%,75.27%,99.69%,96.01%,96.06%,78.40%,1.57%,2.49%,1.57%,2.60%
14,13-<14 mo,154,1,16,99.32%,74.76%,99.70%,95.72%,99.62%,78.10%,0.68%,2.53%,0.68%,2.64%
15,14-<15 mo,137,3,16,97.67%,73.02%,99.69%,95.42%,97.98%,76.52%,1.33%,2.66%,1.33%,2.79%
16,15-<16 mo,118,2,15,98.19%,71.70%,99.68%,95.12%,98.50%,75.38%,1.27%,2.77%,1.27%,2.91%
17,16-<17 mo,101,2,15,97.86%,70.17%,99.67%,94.80%,98.19%,74.01%,1.50%,2.92%,1.50%,3.08%
18,17-<18 mo,84,1,15,98.69%,69.25%,99.67%,94.49%,99.02%,73.29%,1.30%,3.02%,1.30%,3.20%
19,18-<19 mo,68,1,8,98.44%,68.17%,99.67%,94.17%,98.76%,72.38%,1.55%,3.16%,1.56%,3.36%
20,19-<20 mo,59,0,9,100.00%,68.17%,99.65%,93.84%,100.0000%*,72.3830%#,0.00%,3.16%,0.00%,3.3557%#
21,20-<21 mo,50,2,14,95.35%,65.00%,99.67%,93.53%,95.67%,69.49%,3.21%,3.72%,3.22%,3.98%
22,21-<22 mo,34,1,10,96.55%,62.75%,99.67%,93.22%,96.88%,67.32%,3.39%,4.22%,3.40%,4.52%
23,22-<23 mo,23,0,14,100.00%,62.75%,99.69%,92.93%,100.0000%*,67.3191%#,0.00%,4.22%,0.00%,4.5236%#
24,23-<24 mo,9,0,9,+,+,99.56%,92.52%,+,+,+,+,+,+
