Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"20,630",143,758,99.11%,99.11%,99.85%,99.85%,99.25%,99.25%,0.08%,0.08%,0.08%,0.08%
2,1-<2 mo,"19,729",137,912,99.17%,98.29%,99.85%,99.71%,99.32%,98.58%,0.08%,0.11%,0.08%,0.11%
3,2-<3 mo,"18,680",122,"1,006",99.18%,97.49%,99.85%,99.56%,99.32%,97.91%,0.08%,0.13%,0.08%,0.13%
4,3-<4 mo,"17,552",107,893,99.25%,96.76%,99.85%,99.42%,99.40%,97.32%,0.08%,0.15%,0.08%,0.15%
5,4-<5 mo,"16,552",76,944,99.46%,96.24%,99.85%,99.27%,99.60%,96.94%,0.07%,0.16%,0.07%,0.16%
6,5-<6 mo,"15,532",81,889,99.37%,95.64%,99.86%,99.13%,99.52%,96.47%,0.08%,0.18%,0.08%,0.18%
7,6-<7 mo,"14,562",80,887,99.32%,94.99%,99.86%,98.99%,99.46%,95.95%,0.08%,0.19%,0.08%,0.19%
8,7-<8 mo,"13,595",86,856,99.28%,94.32%,99.86%,98.84%,99.43%,95.41%,0.08%,0.20%,0.08%,0.21%
9,8-<9 mo,"12,653",75,898,99.26%,93.63%,99.86%,98.70%,99.41%,94.84%,0.09%,0.22%,0.09%,0.22%
10,9-<10 mo,"11,680",58,819,99.47%,93.14%,99.86%,98.56%,99.62%,94.48%,0.08%,0.23%,0.08%,0.23%
11,10-<11 mo,"10,803",44,805,99.52%,92.69%,99.86%,98.42%,99.66%,94.16%,0.08%,0.24%,0.08%,0.24%
12,11-<12 mo,"9,954",51,781,99.36%,92.11%,99.85%,98.28%,99.51%,93.70%,0.10%,0.25%,0.10%,0.26%
13,12-<13 mo,"9,122",47,706,99.40%,91.56%,99.84%,98.12%,99.56%,93.29%,0.10%,0.26%,0.10%,0.27%
14,13-<14 mo,"8,369",39,883,99.48%,91.09%,99.84%,97.97%,99.64%,92.95%,0.09%,0.28%,0.09%,0.28%
15,14-<15 mo,"7,447",24,781,99.59%,90.73%,99.84%,97.81%,99.75%,92.72%,0.09%,0.29%,0.09%,0.29%
16,15-<16 mo,"6,642",32,723,99.40%,90.19%,99.84%,97.66%,99.55%,92.31%,0.11%,0.30%,0.12%,0.31%
17,16-<17 mo,"5,887",27,798,99.49%,89.73%,99.84%,97.51%,99.65%,91.98%,0.11%,0.31%,0.11%,0.33%
18,17-<18 mo,"5,062",20,691,99.45%,89.25%,99.84%,97.35%,99.61%,91.63%,0.13%,0.33%,0.13%,0.35%
19,18-<19 mo,"4,351",24,763,99.27%,88.61%,99.84%,97.20%,99.43%,91.11%,0.16%,0.36%,0.16%,0.37%
20,19-<20 mo,"3,564",10,718,99.52%,88.20%,99.84%,97.05%,99.65%,90.80%,0.16%,0.38%,0.16%,0.40%
21,20-<21 mo,"2,836",14,779,99.21%,87.53%,99.84%,96.90%,99.36%,90.25%,0.22%,0.42%,0.22%,0.44%
22,21-<22 mo,"2,043",4,644,99.71%,87.28%,99.84%,96.75%,99.87%,90.14%,0.16%,0.44%,0.16%,0.46%
23,22-<23 mo,"1,395",5,805,99.53%,86.86%,99.84%,96.60%,99.68%,89.84%,0.23%,0.48%,0.23%,0.50%
24,23-<24 mo,585,0,585,+,+,99.84%,96.45%,+,+,+,+,+,+
