Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,038",237,119,92.04%,92.04%,99.67%,99.67%,92.34%,92.34%,0.50%,0.50%,0.50%,0.50%
2,1-<2 mo,"2,682",156,85,94.09%,86.60%,99.68%,99.36%,94.39%,87.16%,0.46%,0.63%,0.46%,0.63%
3,2-<3 mo,"2,441",96,105,95.98%,83.12%,99.69%,99.04%,96.28%,83.93%,0.40%,0.70%,0.40%,0.70%
4,3-<4 mo,"2,240",71,99,96.76%,80.43%,99.69%,98.73%,97.06%,81.46%,0.38%,0.74%,0.38%,0.75%
5,4-<5 mo,"2,070",70,73,96.56%,77.66%,99.70%,98.43%,96.85%,78.89%,0.40%,0.79%,0.41%,0.80%
6,5-<6 mo,"1,927",54,134,97.10%,75.40%,99.70%,98.14%,97.39%,76.83%,0.39%,0.82%,0.39%,0.84%
7,6-<7 mo,"1,739",34,94,97.99%,73.89%,99.71%,97.85%,98.28%,75.51%,0.34%,0.85%,0.34%,0.87%
8,7-<8 mo,"1,611",35,87,97.77%,72.24%,99.71%,97.57%,98.05%,74.04%,0.37%,0.87%,0.37%,0.89%
9,8-<9 mo,"1,489",19,88,98.69%,71.29%,99.72%,97.30%,98.97%,73.27%,0.30%,0.89%,0.30%,0.91%
10,9-<10 mo,"1,382",24,72,98.22%,70.02%,99.72%,97.02%,98.50%,72.17%,0.36%,0.91%,0.36%,0.94%
11,10-<11 mo,"1,286",14,71,98.88%,69.23%,99.72%,96.75%,99.16%,71.56%,0.30%,0.92%,0.30%,0.95%
12,11-<12 mo,"1,201",23,142,97.96%,67.83%,99.72%,96.48%,98.23%,70.30%,0.42%,0.95%,0.42%,0.98%
13,12-<13 mo,"1,036",18,77,98.20%,66.60%,99.70%,96.19%,98.49%,69.24%,0.42%,0.98%,0.42%,1.01%
14,13-<14 mo,941,19,64,97.91%,65.21%,99.70%,95.91%,98.20%,67.99%,0.47%,1.01%,0.48%,1.05%
15,14-<15 mo,858,8,76,99.02%,64.57%,99.70%,95.62%,99.32%,67.53%,0.34%,1.02%,0.34%,1.07%
16,15-<16 mo,774,10,48,98.67%,63.71%,99.71%,95.34%,98.95%,66.82%,0.42%,1.04%,0.42%,1.09%
17,16-<17 mo,716,11,89,98.36%,62.67%,99.71%,95.07%,98.65%,65.92%,0.49%,1.07%,0.49%,1.13%
18,17-<18 mo,616,4,116,99.28%,62.22%,99.72%,94.80%,99.56%,65.63%,0.36%,1.09%,0.36%,1.15%
19,18-<19 mo,496,5,82,98.90%,61.54%,99.72%,94.54%,99.18%,65.09%,0.49%,1.12%,0.49%,1.18%
20,19-<20 mo,409,10,67,97.34%,59.90%,99.73%,94.29%,97.60%,63.53%,0.83%,1.20%,0.83%,1.28%
21,20-<21 mo,332,3,64,99.00%,59.30%,99.73%,94.03%,99.27%,63.06%,0.57%,1.24%,0.58%,1.32%
22,21-<22 mo,265,3,57,98.73%,58.55%,99.71%,93.75%,99.02%,62.45%,0.73%,1.30%,0.73%,1.38%
23,22-<23 mo,205,2,76,98.80%,57.84%,99.68%,93.46%,99.11%,61.90%,0.84%,1.37%,0.84%,1.47%
24,23-<24 mo,127,1,126,+,+,99.68%,93.15%,+,+,+,+,+,+
