Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,148,10,8,93.06%,93.06%,99.89%,99.89%,93.16%,93.16%,2.12%,2.12%,2.12%,2.12%
2,1-<2 mo,130,4,4,96.88%,90.15%,99.90%,99.80%,96.97%,90.33%,1.54%,2.50%,1.54%,2.51%
3,2-<3 mo,122,2,3,98.34%,88.65%,99.92%,99.72%,98.42%,88.90%,1.16%,2.67%,1.16%,2.68%
4,3-<4 mo,117,4,3,96.54%,85.58%,99.92%,99.64%,96.61%,85.89%,1.70%,2.99%,1.70%,3.00%
5,4-<5 mo,110,3,5,97.21%,83.19%,99.93%,99.56%,97.28%,83.56%,1.59%,3.21%,1.59%,3.22%
6,5-<6 mo,102,1,6,98.99%,82.35%,99.93%,99.49%,99.06%,82.77%,1.01%,3.28%,1.01%,3.30%
7,6-<7 mo,95,4,7,95.63%,78.75%,99.94%,99.43%,95.69%,79.20%,2.14%,3.60%,2.14%,3.62%
8,7-<8 mo,84,1,1,98.80%,77.81%,99.93%,99.36%,98.87%,78.31%,1.19%,3.68%,1.19%,3.70%
9,8-<9 mo,82,1,6,98.73%,76.82%,99.93%,99.29%,98.80%,77.37%,1.26%,3.76%,1.26%,3.79%
10,9-<10 mo,75,4,6,94.44%,72.56%,99.94%,99.24%,94.50%,73.12%,2.70%,4.11%,2.70%,4.15%
11,10-<11 mo,65,2,4,96.83%,70.25%,99.94%,99.18%,96.88%,70.84%,2.21%,4.29%,2.21%,4.33%
12,11-<12 mo,59,3,0,94.92%,66.68%,99.94%,99.12%,94.97%,67.27%,2.86%,4.54%,2.86%,4.58%
13,12-<13 mo,56,1,6,98.11%,65.42%,99.94%,99.05%,98.18%,66.05%,1.87%,4.63%,1.87%,4.67%
14,13-<14 mo,49,1,3,97.89%,64.05%,99.93%,98.99%,97.96%,64.70%,2.08%,4.73%,2.08%,4.78%
15,14-<15 mo,45,1,3,97.70%,62.57%,99.94%,98.93%,97.76%,63.25%,2.27%,4.85%,2.27%,4.90%
16,15-<16 mo,41,0,2,100.00%,62.57%,99.96%,98.89%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
17,16-<17 mo,39,0,7,100.00%,62.57%,99.96%,98.84%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
18,17-<18 mo,32,0,5,100.00%,62.57%,99.96%,98.80%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
19,18-<19 mo,27,0,7,100.00%,62.57%,99.96%,98.76%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
20,19-<20 mo,20,0,2,100.00%,62.57%,99.95%,98.71%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
21,20-<21 mo,18,0,6,100.00%,62.57%,99.95%,98.66%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
22,21-<22 mo,12,0,4,100.00%,62.57%,99.96%,98.62%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
23,22-<23 mo,8,0,4,100.00%,62.57%,99.95%,98.57%,100.0000%*,63.2517%#,0.00%,4.85%,0.00%,4.8995%#
24,23-<24 mo,4,0,4,+,+,99.98%,98.55%,+,+,+,+,+,+
