Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"11,188","1,780",449,83.76%,83.76%,99.69%,99.69%,84.02%,84.02%,0.35%,0.35%,0.35%,0.35%
2,1-<2 mo,"8,959","1,057",345,87.97%,73.69%,99.71%,99.40%,88.23%,74.13%,0.35%,0.42%,0.35%,0.43%
3,2-<3 mo,"7,557",742,372,89.93%,66.27%,99.72%,99.13%,90.19%,66.85%,0.35%,0.46%,0.35%,0.47%
4,3-<4 mo,"6,443",556,303,91.16%,60.41%,99.73%,98.86%,91.41%,61.11%,0.36%,0.48%,0.36%,0.49%
5,4-<5 mo,"5,584",327,311,93.98%,56.77%,99.74%,98.60%,94.22%,57.58%,0.32%,0.49%,0.32%,0.50%
6,5-<6 mo,"4,946",299,264,93.79%,53.25%,99.74%,98.35%,94.03%,54.14%,0.35%,0.50%,0.35%,0.51%
7,6-<7 mo,"4,383",183,240,95.71%,50.96%,99.75%,98.10%,95.95%,51.95%,0.31%,0.51%,0.31%,0.52%
8,7-<8 mo,"3,960",173,223,95.50%,48.67%,99.75%,97.85%,95.74%,49.74%,0.33%,0.52%,0.33%,0.53%
9,8-<9 mo,"3,564",155,249,95.49%,46.48%,99.76%,97.61%,95.73%,47.61%,0.35%,0.52%,0.35%,0.53%
10,9-<10 mo,"3,160",146,218,95.21%,44.25%,99.76%,97.38%,95.44%,45.44%,0.39%,0.53%,0.39%,0.54%
11,10-<11 mo,"2,796",103,220,96.17%,42.56%,99.76%,97.14%,96.40%,43.81%,0.37%,0.53%,0.37%,0.55%
12,11-<12 mo,"2,473",96,218,95.94%,40.83%,99.76%,96.91%,96.17%,42.13%,0.41%,0.54%,0.41%,0.56%
13,12-<13 mo,"2,159",64,176,96.91%,39.57%,99.75%,96.67%,97.15%,40.93%,0.38%,0.55%,0.38%,0.56%
14,13-<14 mo,"1,919",56,180,96.94%,38.36%,99.75%,96.43%,97.18%,39.78%,0.40%,0.55%,0.40%,0.57%
15,14-<15 mo,"1,683",47,183,97.05%,37.22%,99.75%,96.19%,97.29%,38.70%,0.42%,0.56%,0.43%,0.58%
16,15-<16 mo,"1,453",39,141,97.18%,36.17%,99.76%,95.96%,97.42%,37.70%,0.45%,0.57%,0.45%,0.59%
17,16-<17 mo,"1,273",29,177,97.55%,35.29%,99.76%,95.73%,97.79%,36.86%,0.45%,0.58%,0.45%,0.60%
18,17-<18 mo,"1,067",21,155,97.88%,34.54%,99.76%,95.50%,98.11%,36.16%,0.46%,0.59%,0.46%,0.62%
19,18-<19 mo,891,27,162,96.67%,33.39%,99.76%,95.28%,96.90%,35.04%,0.63%,0.61%,0.63%,0.64%
20,19-<20 mo,702,11,155,98.24%,32.80%,99.76%,95.05%,98.48%,34.51%,0.53%,0.62%,0.53%,0.66%
21,20-<21 mo,536,9,128,98.09%,32.17%,99.76%,94.82%,98.33%,33.93%,0.63%,0.65%,0.63%,0.68%
22,21-<22 mo,399,11,128,96.72%,31.12%,99.77%,94.60%,96.94%,32.89%,0.97%,0.70%,0.98%,0.74%
23,22-<23 mo,260,2,136,98.96%,30.79%,99.76%,94.38%,99.19%,32.63%,0.73%,0.73%,0.73%,0.77%
24,23-<24 mo,122,2,120,+,+,99.77%,94.16%,+,+,+,+,+,+
