Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,243",85,168,97.79%,97.79%,99.77%,99.77%,98.01%,98.01%,0.24%,0.24%,0.24%,0.24%
2,1-<2 mo,"3,990",72,155,97.96%,95.81%,99.78%,99.55%,98.18%,96.24%,0.24%,0.33%,0.24%,0.33%
3,2-<3 mo,"3,763",48,161,98.54%,94.44%,99.78%,99.33%,98.75%,95.06%,0.21%,0.38%,0.21%,0.38%
4,3-<4 mo,"3,554",54,143,98.25%,92.82%,99.78%,99.12%,98.47%,93.62%,0.24%,0.43%,0.24%,0.43%
5,4-<5 mo,"3,357",39,132,98.70%,91.65%,99.78%,98.90%,98.92%,92.63%,0.21%,0.46%,0.21%,0.47%
6,5-<6 mo,"3,186",40,181,98.57%,90.38%,99.79%,98.69%,98.78%,91.52%,0.23%,0.49%,0.23%,0.50%
7,6-<7 mo,"2,965",20,175,99.26%,89.72%,99.79%,98.49%,99.47%,91.04%,0.17%,0.51%,0.17%,0.52%
8,7-<8 mo,"2,770",24,166,99.01%,88.86%,99.79%,98.28%,99.22%,90.35%,0.20%,0.54%,0.20%,0.55%
9,8-<9 mo,"2,580",20,181,99.10%,88.08%,99.79%,98.07%,99.30%,89.73%,0.20%,0.56%,0.21%,0.57%
10,9-<10 mo,"2,379",18,174,99.11%,87.31%,99.79%,97.87%,99.32%,89.13%,0.21%,0.58%,0.21%,0.60%
11,10-<11 mo,"2,187",14,155,99.22%,86.66%,99.79%,97.67%,99.42%,88.63%,0.21%,0.60%,0.21%,0.62%
12,11-<12 mo,"2,018",32,150,98.32%,85.24%,99.79%,97.46%,98.53%,87.34%,0.30%,0.64%,0.30%,0.67%
13,12-<13 mo,"1,836",16,150,98.97%,84.40%,99.77%,97.24%,99.20%,86.66%,0.26%,0.67%,0.26%,0.69%
14,13-<14 mo,"1,670",13,156,99.22%,83.74%,99.77%,97.03%,99.44%,86.17%,0.23%,0.69%,0.23%,0.72%
15,14-<15 mo,"1,501",8,158,99.34%,83.22%,99.77%,96.80%,99.57%,85.81%,0.23%,0.71%,0.24%,0.74%
16,15-<16 mo,"1,335",6,113,99.47%,82.79%,99.77%,96.58%,99.70%,85.55%,0.22%,0.72%,0.22%,0.76%
17,16-<17 mo,"1,216",12,143,98.90%,81.89%,99.77%,96.37%,99.12%,84.81%,0.33%,0.76%,0.33%,0.80%
18,17-<18 mo,"1,061",6,162,99.20%,81.29%,99.78%,96.16%,99.42%,84.34%,0.32%,0.79%,0.33%,0.84%
19,18-<19 mo,893,5,152,99.32%,80.75%,99.78%,95.95%,99.54%,83.96%,0.31%,0.82%,0.31%,0.87%
20,19-<20 mo,736,2,164,99.68%,80.51%,99.78%,95.74%,99.87%,83.85%,0.24%,0.84%,0.24%,0.89%
21,20-<21 mo,570,4,155,99.30%,79.94%,99.79%,95.54%,99.48%,83.40%,0.38%,0.88%,0.38%,0.94%
22,21-<22 mo,411,4,122,98.29%,78.69%,99.79%,95.35%,98.49%,82.26%,0.85%,1.06%,0.86%,1.14%
23,22-<23 mo,285,2,147,98.62%,77.66%,99.80%,95.17%,98.81%,81.31%,1.00%,1.27%,1.00%,1.37%
24,23-<24 mo,136,0,136,+,+,99.81%,94.99%,+,+,+,+,+,+
