Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,111",209,82,89.90%,89.90%,99.74%,99.74%,90.14%,90.14%,0.66%,0.66%,0.66%,0.66%
2,1-<2 mo,"1,820",148,70,91.71%,82.45%,99.75%,99.49%,91.93%,82.87%,0.65%,0.84%,0.65%,0.85%
3,2-<3 mo,"1,602",96,85,93.84%,77.37%,99.76%,99.26%,94.07%,77.95%,0.61%,0.94%,0.61%,0.95%
4,3-<4 mo,"1,421",72,71,94.80%,73.35%,99.77%,99.03%,95.02%,74.07%,0.60%,1.00%,0.60%,1.01%
5,4-<5 mo,"1,278",60,58,95.20%,69.83%,99.78%,98.81%,95.41%,70.67%,0.61%,1.05%,0.61%,1.06%
6,5-<6 mo,"1,160",45,60,96.02%,67.05%,99.78%,98.59%,96.23%,68.00%,0.58%,1.09%,0.58%,1.10%
7,6-<7 mo,"1,055",48,62,95.31%,63.91%,99.78%,98.38%,95.52%,64.96%,0.66%,1.13%,0.66%,1.15%
8,7-<8 mo,945,32,61,96.50%,61.67%,99.79%,98.17%,96.71%,62.82%,0.61%,1.16%,0.61%,1.18%
9,8-<9 mo,852,30,52,96.37%,59.43%,99.80%,97.98%,96.56%,60.66%,0.65%,1.18%,0.65%,1.21%
10,9-<10 mo,770,30,67,95.93%,57.01%,99.81%,97.79%,96.11%,58.30%,0.73%,1.22%,0.73%,1.24%
11,10-<11 mo,673,29,54,95.51%,54.45%,99.81%,97.61%,95.69%,55.78%,0.81%,1.25%,0.82%,1.28%
12,11-<12 mo,590,18,51,96.81%,52.71%,99.82%,97.43%,96.99%,54.10%,0.74%,1.28%,0.74%,1.31%
13,12-<13 mo,521,20,43,96.00%,50.60%,99.80%,97.24%,96.19%,52.04%,0.88%,1.31%,0.88%,1.35%
14,13-<14 mo,458,19,45,95.64%,48.40%,99.80%,97.04%,95.83%,49.87%,0.98%,1.35%,0.98%,1.39%
15,14-<15 mo,394,9,40,97.59%,47.23%,99.80%,96.84%,97.79%,48.77%,0.79%,1.37%,0.79%,1.41%
16,15-<16 mo,345,12,38,96.32%,45.49%,99.80%,96.65%,96.51%,47.07%,1.04%,1.41%,1.04%,1.46%
17,16-<17 mo,295,12,36,95.67%,43.52%,99.81%,96.47%,95.85%,45.11%,1.22%,1.46%,1.23%,1.51%
18,17-<18 mo,247,9,28,96.14%,41.84%,99.81%,96.29%,96.32%,43.45%,1.26%,1.50%,1.26%,1.56%
19,18-<19 mo,210,2,36,98.96%,41.40%,99.81%,96.10%,99.15%,43.08%,0.73%,1.52%,0.73%,1.58%
20,19-<20 mo,172,5,35,96.76%,40.06%,99.82%,95.93%,96.94%,41.77%,1.42%,1.58%,1.43%,1.65%
21,20-<21 mo,132,4,31,96.57%,38.69%,99.81%,95.75%,96.75%,40.41%,1.69%,1.67%,1.69%,1.75%
22,21-<22 mo,97,4,33,95.03%,36.77%,99.81%,95.57%,95.21%,38.47%,2.42%,1.85%,2.43%,1.93%
23,22-<23 mo,60,2,26,95.74%,35.20%,99.82%,95.40%,95.92%,36.90%,2.94%,2.07%,2.95%,2.17%
24,23-<24 mo,32,0,32,+,+,99.86%,95.26%,+,+,+,+,+,+
