Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,141,8,12,94.07%,94.07%,99.84%,99.84%,94.22%,94.22%,2.03%,2.03%,2.04%,2.04%
2,1-<2 mo,121,8,10,93.10%,87.59%,99.85%,99.69%,93.25%,87.86%,2.35%,2.91%,2.36%,2.92%
3,2-<3 mo,103,2,3,98.03%,85.86%,99.86%,99.55%,98.17%,86.25%,1.38%,3.10%,1.38%,3.11%
4,3-<4 mo,98,2,1,97.95%,84.10%,99.86%,99.41%,98.08%,84.59%,1.44%,3.28%,1.44%,3.30%
5,4-<5 mo,95,4,6,95.65%,80.44%,99.87%,99.28%,95.78%,81.02%,2.13%,3.61%,2.13%,3.63%
6,5-<6 mo,85,0,5,100.00%,80.44%,99.87%,99.16%,100.0000%*,81.0231%#,0.00%,3.61%,0.00%,3.6344%#
7,6-<7 mo,80,0,7,100.00%,80.44%,99.88%,99.04%,100.0000%*,81.0231%#,0.00%,3.61%,0.00%,3.6344%#
8,7-<8 mo,73,0,3,100.00%,80.44%,99.89%,98.93%,100.0000%*,81.0231%#,0.00%,3.61%,0.00%,3.6344%#
9,8-<9 mo,70,2,6,97.01%,78.04%,99.89%,98.83%,97.12%,78.97%,2.08%,3.88%,2.08%,3.93%
10,9-<10 mo,62,0,6,100.00%,78.04%,99.89%,98.72%,100.0000%*,78.9682%#,0.00%,3.88%,0.00%,3.9257%#
11,10-<11 mo,56,0,6,100.00%,78.04%,99.89%,98.61%,100.0000%*,78.9682%#,0.00%,3.88%,0.00%,3.9257%#
12,11-<12 mo,50,1,5,97.89%,76.40%,99.88%,98.50%,98.01%,77.56%,2.08%,4.13%,2.09%,4.19%
13,12-<13 mo,44,1,1,97.70%,74.64%,99.89%,98.38%,97.81%,75.87%,2.27%,4.39%,2.27%,4.47%
14,13-<14 mo,42,2,4,95.00%,70.91%,99.88%,98.27%,95.11%,72.16%,3.45%,4.90%,3.45%,4.99%
15,14-<15 mo,36,0,4,100.00%,70.91%,99.88%,98.15%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
16,15-<16 mo,32,0,2,100.00%,70.91%,99.87%,98.02%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
17,16-<17 mo,30,0,5,100.00%,70.91%,99.87%,97.89%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
18,17-<18 mo,25,0,2,100.00%,70.91%,99.88%,97.78%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
19,18-<19 mo,23,0,3,100.00%,70.91%,99.87%,97.65%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
20,19-<20 mo,20,0,3,100.00%,70.91%,99.87%,97.52%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
21,20-<21 mo,17,0,6,100.00%,70.91%,99.85%,97.38%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
22,21-<22 mo,11,0,2,100.00%,70.91%,99.82%,97.20%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
23,22-<23 mo,9,0,3,100.00%,70.91%,99.81%,97.02%,100.0000%*,72.1595%#,0.00%,4.90%,0.00%,4.9893%#
24,23-<24 mo,6,0,6,+,+,99.81%,96.83%,+,+,+,+,+,+
