Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,033",10,33,99.08%,99.08%,99.74%,99.74%,99.33%,99.33%,0.29%,0.29%,0.29%,0.29%
2,1-<2 mo,990,5,40,99.55%,98.63%,99.74%,99.48%,99.76%,99.10%,0.20%,0.35%,0.20%,0.36%
3,2-<3 mo,945,4,32,99.61%,98.25%,99.75%,99.23%,99.85%,98.98%,0.19%,0.40%,0.19%,0.40%
4,3-<4 mo,909,7,44,99.31%,97.58%,99.75%,98.98%,99.52%,98.50%,0.26%,0.47%,0.26%,0.48%
5,4-<5 mo,858,7,32,99.26%,96.87%,99.75%,98.74%,99.49%,98.04%,0.28%,0.53%,0.28%,0.55%
6,5-<6 mo,819,4,46,99.55%,96.44%,99.75%,98.49%,99.76%,97.81%,0.22%,0.57%,0.22%,0.58%
7,6-<7 mo,769,6,39,99.28%,95.77%,99.75%,98.25%,99.48%,97.31%,0.29%,0.62%,0.29%,0.64%
8,7-<8 mo,724,4,33,99.49%,95.30%,99.76%,98.01%,99.68%,97.01%,0.26%,0.66%,0.26%,0.68%
9,8-<9 mo,687,2,40,99.72%,95.05%,99.76%,97.78%,99.92%,96.94%,0.19%,0.68%,0.20%,0.71%
10,9-<10 mo,645,2,35,99.71%,94.79%,99.76%,97.54%,99.91%,96.85%,0.21%,0.70%,0.21%,0.73%
11,10-<11 mo,608,4,41,99.38%,94.23%,99.76%,97.31%,99.57%,96.45%,0.31%,0.75%,0.31%,0.78%
12,11-<12 mo,563,2,63,99.66%,93.92%,99.76%,97.07%,99.87%,96.45%,0.24%,0.78%,0.24%,0.78%
13,12-<13 mo,498,5,33,98.96%,92.95%,99.73%,96.82%,99.23%,95.92%,0.47%,0.88%,0.47%,0.93%
14,13-<14 mo,460,1,39,99.80%,92.76%,99.73%,96.56%,99.84%,95.76%,0.20%,0.90%,0.20%,0.95%
15,14-<15 mo,420,2,40,99.54%,92.36%,99.73%,96.31%,99.76%,95.74%,0.33%,0.94%,0.33%,0.99%
16,15-<16 mo,378,4,29,99.00%,91.48%,99.72%,96.05%,99.26%,95.08%,0.50%,1.02%,0.50%,1.09%
17,16-<17 mo,345,0,41,100.00%,91.48%,99.72%,95.79%,100.00%,95.08%,0.00%,1.02%,0.00%,1.09%
18,17-<18 mo,304,0,61,100.00%,91.48%,99.72%,95.53%,100.00%,95.08%,0.00%,1.02%,0.00%,1.09%
19,18-<19 mo,243,1,33,99.62%,91.16%,99.72%,95.28%,99.85%,95.08%,0.38%,1.07%,0.38%,1.09%
20,19-<20 mo,209,1,37,99.55%,90.79%,99.73%,95.02%,99.77%,95.08%,0.45%,1.12%,0.45%,1.09%
21,20-<21 mo,171,1,44,99.39%,90.21%,99.72%,94.77%,99.43%,94.65%,0.60%,1.26%,0.60%,1.23%
22,21-<22 mo,126,0,41,100.00%,90.21%,99.72%,94.51%,100.00%,94.65%,0.00%,1.26%,0.00%,1.23%
23,22-<23 mo,85,0,37,100.00%,90.21%,99.72%,94.26%,100.00%,94.65%,0.00%,1.26%,0.00%,1.23%
24,23-<24 mo,48,1,47,+,+,99.74%,94.02%,+,+,+,+,+,+
