Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,462",35,59,97.71%,97.71%,99.77%,99.77%,97.93%,97.93%,0.39%,0.39%,0.39%,0.39%
2,1-<2 mo,"1,368",35,46,97.47%,95.24%,99.77%,99.54%,97.69%,95.67%,0.43%,0.57%,0.43%,0.57%
3,2-<3 mo,"1,287",32,55,97.63%,92.99%,99.77%,99.32%,97.85%,93.62%,0.42%,0.68%,0.42%,0.69%
4,3-<4 mo,"1,200",26,44,97.89%,91.06%,99.78%,99.09%,98.11%,91.88%,0.42%,0.77%,0.42%,0.78%
5,4-<5 mo,"1,130",21,45,98.23%,89.47%,99.78%,98.88%,98.44%,90.46%,0.39%,0.83%,0.39%,0.84%
6,5-<6 mo,"1,064",21,74,98.13%,87.83%,99.78%,98.66%,98.34%,88.98%,0.41%,0.89%,0.41%,0.90%
7,6-<7 mo,969,9,52,99.05%,87.02%,99.78%,98.45%,99.23%,88.31%,0.32%,0.92%,0.32%,0.94%
8,7-<8 mo,908,14,56,98.46%,85.69%,99.79%,98.24%,98.67%,87.17%,0.41%,0.98%,0.41%,1.00%
9,8-<9 mo,838,11,56,98.71%,84.56%,99.79%,98.04%,98.92%,86.20%,0.39%,1.02%,0.39%,1.05%
10,9-<10 mo,771,15,43,97.94%,82.78%,99.79%,97.83%,98.15%,84.57%,0.53%,1.11%,0.53%,1.13%
11,10-<11 mo,713,8,50,98.83%,81.82%,99.79%,97.63%,99.04%,83.76%,0.42%,1.15%,0.42%,1.17%
12,11-<12 mo,655,11,50,98.33%,80.44%,99.79%,97.42%,98.54%,82.52%,0.50%,1.20%,0.50%,1.23%
13,12-<13 mo,594,6,42,99.00%,79.66%,99.77%,97.20%,99.20%,81.87%,0.41%,1.24%,0.41%,1.27%
14,13-<14 mo,546,2,52,99.65%,79.38%,99.77%,96.97%,99.85%,81.77%,0.25%,1.25%,0.25%,1.28%
15,14-<15 mo,492,5,46,98.86%,78.46%,99.77%,96.75%,99.09%,81.03%,0.51%,1.30%,0.51%,1.34%
16,15-<16 mo,441,4,41,99.04%,77.71%,99.77%,96.53%,99.27%,80.44%,0.48%,1.34%,0.48%,1.39%
17,16-<17 mo,396,2,46,99.42%,77.25%,99.77%,96.32%,99.61%,80.12%,0.41%,1.38%,0.41%,1.43%
18,17-<18 mo,348,3,62,99.02%,76.48%,99.77%,96.10%,99.25%,79.54%,0.57%,1.43%,0.57%,1.49%
19,18-<19 mo,283,2,54,99.26%,75.95%,99.78%,95.89%,99.43%,79.10%,0.52%,1.47%,0.52%,1.53%
20,19-<20 mo,227,1,41,99.45%,75.51%,99.78%,95.68%,99.47%,78.67%,0.54%,1.53%,0.54%,1.59%
21,20-<21 mo,185,0,37,100.00%,75.51%,99.77%,95.46%,100.00%,78.67%,0.00%,1.53%,0.00%,1.59%
22,21-<22 mo,148,0,36,100.00%,75.51%,99.77%,95.25%,100.00%,78.67%,0.00%,1.53%,0.00%,1.59%
23,22-<23 mo,112,2,54,97.73%,73.80%,99.78%,95.05%,97.92%,77.55%,1.58%,1.91%,1.58%,2.01%
24,23-<24 mo,56,1,55,+,+,99.76%,94.83%,+,+,+,+,+,+
