Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,228",18,42,98.52%,98.52%,99.74%,99.74%,98.77%,98.77%,0.35%,0.35%,0.35%,0.35%
2,1-<2 mo,"1,168",8,46,99.32%,97.85%,99.74%,99.49%,99.53%,98.31%,0.24%,0.42%,0.24%,0.42%
3,2-<3 mo,"1,114",6,36,99.46%,97.32%,99.75%,99.24%,99.71%,98.07%,0.22%,0.47%,0.22%,0.47%
4,3-<4 mo,"1,072",8,52,99.25%,96.59%,99.75%,98.99%,99.47%,97.54%,0.27%,0.53%,0.27%,0.54%
5,4-<5 mo,"1,012",11,36,98.90%,95.54%,99.75%,98.74%,99.15%,96.74%,0.33%,0.61%,0.33%,0.62%
6,5-<6 mo,965,6,54,99.37%,94.95%,99.75%,98.49%,99.57%,96.34%,0.26%,0.65%,0.26%,0.66%
7,6-<7 mo,905,7,47,99.21%,94.22%,99.75%,98.25%,99.44%,95.84%,0.30%,0.70%,0.30%,0.72%
8,7-<8 mo,851,4,41,99.51%,93.78%,99.76%,98.02%,99.71%,95.57%,0.24%,0.73%,0.24%,0.75%
9,8-<9 mo,806,2,45,99.74%,93.55%,99.76%,97.78%,99.94%,95.51%,0.18%,0.74%,0.18%,0.77%
10,9-<10 mo,759,6,45,99.17%,92.76%,99.76%,97.55%,99.41%,95.05%,0.34%,0.80%,0.34%,0.83%
11,10-<11 mo,708,4,47,99.41%,92.24%,99.76%,97.32%,99.61%,94.68%,0.29%,0.84%,0.29%,0.87%
12,11-<12 mo,657,3,68,99.53%,91.81%,99.76%,97.08%,99.76%,94.48%,0.27%,0.87%,0.27%,0.90%
13,12-<13 mo,586,6,36,98.92%,90.84%,99.73%,96.83%,99.19%,93.74%,0.44%,0.94%,0.44%,0.99%
14,13-<14 mo,544,3,53,99.45%,90.31%,99.73%,96.58%,99.50%,93.25%,0.32%,0.99%,0.32%,1.03%
15,14-<15 mo,488,3,48,99.33%,89.74%,99.73%,96.32%,99.55%,93.05%,0.38%,1.03%,0.38%,1.08%
16,15-<16 mo,437,6,37,98.55%,88.48%,99.72%,96.06%,98.82%,92.01%,0.59%,1.14%,0.59%,1.20%
17,16-<17 mo,394,2,46,99.43%,87.97%,99.72%,95.81%,99.67%,91.70%,0.40%,1.18%,0.40%,1.25%
18,17-<18 mo,346,0,67,100.00%,87.97%,99.72%,95.54%,100.00%,91.70%,0.00%,1.18%,0.00%,1.25%
19,18-<19 mo,279,1,41,99.63%,87.67%,99.72%,95.28%,99.86%,91.70%,0.37%,1.22%,0.37%,1.25%
20,19-<20 mo,237,1,45,99.56%,87.31%,99.72%,95.03%,99.79%,91.60%,0.44%,1.26%,0.44%,1.35%
21,20-<21 mo,191,1,47,99.45%,86.80%,99.72%,94.77%,99.48%,91.23%,0.55%,1.36%,0.55%,1.45%
22,21-<22 mo,143,0,51,100.00%,86.80%,99.71%,94.50%,100.00%,91.23%,0.00%,1.36%,0.00%,1.45%
23,22-<23 mo,92,0,44,100.00%,86.80%,99.71%,94.24%,100.00%,91.23%,0.00%,1.36%,0.00%,1.45%
24,23-<24 mo,48,1,47,+,+,99.74%,94.01%,+,+,+,+,+,+
