Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,916,17,38,98.10%,98.10%,99.85%,99.85%,98.25%,98.25%,0.46%,0.46%,0.46%,0.46%
2,1-<2 mo,861,15,39,98.22%,96.36%,99.85%,99.70%,98.36%,96.64%,0.46%,0.63%,0.46%,0.63%
3,2-<3 mo,807,19,36,97.59%,94.04%,99.86%,99.56%,97.73%,94.45%,0.55%,0.81%,0.55%,0.81%
4,3-<4 mo,752,18,30,97.56%,91.74%,99.86%,99.42%,97.70%,92.27%,0.57%,0.95%,0.57%,0.96%
5,4-<5 mo,704,9,37,98.69%,90.53%,99.86%,99.28%,98.83%,91.19%,0.43%,1.02%,0.44%,1.03%
6,5-<6 mo,658,4,40,99.37%,89.97%,99.86%,99.14%,99.51%,90.74%,0.31%,1.06%,0.31%,1.06%
7,6-<7 mo,614,10,30,98.33%,88.47%,99.86%,99.01%,98.46%,89.35%,0.52%,1.14%,0.52%,1.15%
8,7-<8 mo,574,8,31,98.57%,87.20%,99.87%,98.88%,98.70%,88.19%,0.50%,1.21%,0.50%,1.22%
9,8-<9 mo,535,9,34,98.26%,85.68%,99.87%,98.75%,98.39%,86.77%,0.57%,1.29%,0.57%,1.30%
10,9-<10 mo,492,8,28,98.33%,84.25%,99.87%,98.62%,98.46%,85.43%,0.59%,1.36%,0.59%,1.38%
11,10-<11 mo,456,7,27,98.42%,82.92%,99.87%,98.49%,98.55%,84.19%,0.59%,1.43%,0.59%,1.45%
12,11-<12 mo,422,5,32,98.77%,81.89%,99.86%,98.35%,98.90%,83.27%,0.55%,1.49%,0.55%,1.51%
13,12-<13 mo,385,4,17,98.94%,81.02%,99.85%,98.21%,99.08%,82.50%,0.53%,1.53%,0.53%,1.56%
14,13-<14 mo,364,3,31,99.14%,80.33%,99.85%,98.06%,99.29%,81.91%,0.49%,1.57%,0.50%,1.60%
15,14-<15 mo,330,10,29,96.83%,77.78%,99.86%,97.92%,96.97%,79.43%,0.99%,1.71%,0.99%,1.75%
16,15-<16 mo,291,7,24,97.49%,75.83%,99.86%,97.78%,97.63%,77.55%,0.94%,1.82%,0.94%,1.86%
17,16-<17 mo,260,4,39,98.34%,74.57%,99.85%,97.64%,98.48%,76.37%,0.82%,1.90%,0.83%,1.94%
18,17-<18 mo,217,1,28,99.51%,74.20%,99.87%,97.51%,99.64%,76.09%,0.49%,1.92%,0.49%,1.97%
19,18-<19 mo,188,1,35,99.41%,73.77%,99.86%,97.38%,99.55%,75.75%,0.58%,1.96%,0.59%,2.01%
20,19-<20 mo,152,1,32,99.26%,73.22%,99.87%,97.25%,99.40%,75.29%,0.73%,2.02%,0.73%,2.08%
21,20-<21 mo,119,2,24,98.13%,71.86%,99.87%,97.12%,98.26%,73.98%,1.31%,2.20%,1.31%,2.27%
22,21-<22 mo,93,3,25,96.27%,69.18%,99.87%,97.00%,96.40%,71.32%,2.11%,2.61%,2.11%,2.69%
23,22-<23 mo,65,0,39,100.00%,69.18%,99.89%,96.89%,100.0000%*,71.3156%#,0.00%,2.61%,0.00%,2.6882%#
24,23-<24 mo,26,1,25,+,+,99.86%,96.76%,+,+,+,+,+,+
