Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,510,18,30,96.36%,96.36%,99.85%,99.85%,96.51%,96.51%,0.84%,0.84%,0.84%,0.84%
2,1-<2 mo,462,18,17,96.03%,92.54%,99.85%,99.70%,96.17%,92.82%,0.92%,1.20%,0.92%,1.20%
3,2-<3 mo,427,12,18,97.13%,89.88%,99.86%,99.56%,97.27%,90.28%,0.82%,1.39%,0.82%,1.39%
4,3-<4 mo,397,6,14,98.46%,88.50%,99.86%,99.42%,98.60%,89.02%,0.62%,1.48%,0.62%,1.48%
5,4-<5 mo,377,10,12,97.30%,86.11%,99.86%,99.28%,97.44%,86.74%,0.84%,1.62%,0.84%,1.63%
6,5-<6 mo,355,4,16,98.85%,85.12%,99.87%,99.15%,98.97%,85.85%,0.57%,1.67%,0.57%,1.69%
7,6-<7 mo,335,7,19,97.85%,83.29%,99.87%,99.02%,97.98%,84.11%,0.80%,1.77%,0.81%,1.79%
8,7-<8 mo,309,8,19,97.33%,81.07%,99.87%,98.90%,97.45%,81.97%,0.93%,1.89%,0.93%,1.91%
9,8-<9 mo,282,4,13,98.55%,79.89%,99.87%,98.77%,98.67%,80.88%,0.72%,1.96%,0.72%,1.98%
10,9-<10 mo,265,8,20,96.86%,77.38%,99.87%,98.64%,96.99%,78.45%,1.09%,2.09%,1.09%,2.11%
11,10-<11 mo,237,1,13,99.57%,77.05%,99.86%,98.51%,99.70%,78.22%,0.43%,2.10%,0.43%,2.13%
12,11-<12 mo,223,7,15,96.75%,74.54%,99.86%,98.37%,96.89%,75.78%,1.21%,2.24%,1.21%,2.27%
13,12-<13 mo,201,5,13,97.43%,72.63%,99.84%,98.21%,97.58%,73.95%,1.13%,2.34%,1.14%,2.38%
14,13-<14 mo,183,3,16,98.29%,71.38%,99.85%,98.06%,98.44%,72.79%,0.98%,2.41%,0.98%,2.45%
15,14-<15 mo,164,2,13,98.73%,70.48%,99.85%,97.92%,98.88%,71.98%,0.89%,2.46%,0.89%,2.51%
16,15-<16 mo,149,3,11,97.91%,69.00%,99.87%,97.79%,98.04%,70.56%,1.19%,2.55%,1.20%,2.61%
17,16-<17 mo,135,3,23,97.57%,67.33%,99.87%,97.66%,97.70%,68.94%,1.39%,2.67%,1.39%,2.73%
18,17-<18 mo,109,5,17,95.02%,63.98%,99.89%,97.55%,95.13%,65.58%,2.17%,2.92%,2.17%,3.00%
19,18-<19 mo,87,2,14,97.50%,62.38%,99.88%,97.44%,97.61%,64.02%,1.75%,3.06%,1.75%,3.14%
20,19-<20 mo,71,0,12,100.00%,62.38%,99.89%,97.33%,100.0000%*,64.0185%#,0.00%,3.06%,0.00%,3.1425%#
21,20-<21 mo,59,2,19,95.96%,59.86%,99.89%,97.22%,96.07%,61.57%,2.80%,3.42%,2.80%,3.52%
22,21-<22 mo,38,0,13,100.00%,59.86%,99.89%,97.11%,100.0000%*,61.5708%#,0.00%,3.42%,0.00%,3.5156%#
23,22-<23 mo,25,1,14,94.44%,56.53%,99.89%,97.00%,94.55%,58.28%,5.40%,4.57%,5.40%,4.71%
24,23-<24 mo,10,0,10,+,+,99.88%,96.89%,+,+,+,+,+,+
