Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,630",61,101,97.57%,97.57%,99.77%,99.77%,97.79%,97.79%,0.31%,0.31%,0.31%,0.31%
2,1-<2 mo,"2,468",51,109,97.78%,95.43%,99.78%,99.55%,98.00%,95.85%,0.30%,0.42%,0.31%,0.42%
3,2-<3 mo,"2,308",30,94,98.62%,94.14%,99.78%,99.34%,98.83%,94.75%,0.25%,0.47%,0.25%,0.48%
4,3-<4 mo,"2,184",42,82,97.93%,92.23%,99.78%,99.12%,98.14%,93.02%,0.32%,0.54%,0.32%,0.55%
5,4-<5 mo,"2,060",23,81,98.81%,91.16%,99.79%,98.91%,99.03%,92.13%,0.25%,0.58%,0.25%,0.59%
6,5-<6 mo,"1,956",27,119,98.52%,89.84%,99.79%,98.71%,98.73%,90.97%,0.28%,0.62%,0.28%,0.63%
7,6-<7 mo,"1,810",15,112,99.12%,89.07%,99.79%,98.50%,99.33%,90.37%,0.23%,0.65%,0.23%,0.66%
8,7-<8 mo,"1,683",17,92,98.91%,88.12%,99.79%,98.29%,99.12%,89.59%,0.26%,0.68%,0.27%,0.70%
9,8-<9 mo,"1,574",16,109,98.88%,87.17%,99.79%,98.09%,99.09%,88.79%,0.28%,0.71%,0.28%,0.73%
10,9-<10 mo,"1,449",13,101,99.04%,86.34%,99.79%,97.88%,99.25%,88.12%,0.27%,0.74%,0.27%,0.76%
11,10-<11 mo,"1,335",7,92,99.43%,85.86%,99.79%,97.68%,99.64%,87.81%,0.22%,0.76%,0.22%,0.78%
12,11-<12 mo,"1,236",25,85,97.88%,84.06%,99.79%,97.48%,98.08%,86.13%,0.42%,0.82%,0.42%,0.85%
13,12-<13 mo,"1,126",11,88,98.93%,83.20%,99.77%,97.26%,99.16%,85.43%,0.32%,0.85%,0.32%,0.88%
14,13-<14 mo,"1,027",10,94,99.02%,82.37%,99.78%,97.04%,99.24%,84.76%,0.31%,0.88%,0.31%,0.92%
15,14-<15 mo,923,6,94,99.26%,81.79%,99.77%,96.82%,99.49%,84.35%,0.30%,0.90%,0.30%,0.94%
16,15-<16 mo,823,5,79,99.35%,81.27%,99.77%,96.61%,99.58%,83.98%,0.29%,0.93%,0.29%,0.97%
17,16-<17 mo,739,9,89,98.66%,80.19%,99.77%,96.39%,98.89%,83.05%,0.45%,0.98%,0.45%,1.03%
18,17-<18 mo,641,3,89,99.39%,79.76%,99.78%,96.18%,99.57%,82.72%,0.35%,1.01%,0.35%,1.06%
19,18-<19 mo,549,2,95,99.57%,79.43%,99.78%,95.98%,99.78%,82.55%,0.30%,1.03%,0.30%,1.08%
20,19-<20 mo,452,1,101,99.80%,79.25%,99.79%,95.78%,99.81%,82.41%,0.20%,1.04%,0.20%,1.10%
21,20-<21 mo,350,3,93,99.07%,78.51%,99.79%,95.58%,99.25%,81.91%,0.55%,1.12%,0.55%,1.18%
22,21-<22 mo,254,3,77,98.32%,77.27%,99.79%,95.39%,98.50%,80.78%,0.97%,1.31%,0.98%,1.39%
23,22-<23 mo,174,2,85,98.18%,75.91%,99.80%,95.21%,98.36%,79.48%,1.30%,1.60%,1.31%,1.70%
24,23-<24 mo,87,0,87,+,+,99.81%,95.03%,+,+,+,+,+,+
